input_file,si,ti,n
Daydreamer_SDR_8s_3840x2160_8.mkv,15.856,6.011,106
Daydreamer_SDR_8s_3840x2160_8.mkv,15.879,5.937,107
Daydreamer_SDR_8s_3840x2160_8.mkv,15.902,5.955,108
Daydreamer_SDR_8s_3840x2160_8.mkv,15.933,5.996,109
Daydreamer_SDR_8s_3840x2160_8.mkv,16.051,5.939,110
Daydreamer_SDR_8s_3840x2160_8.mkv,16.227,5.716,111
Daydreamer_SDR_8s_3840x2160_8.mkv,16.248,5.493,112
Daydreamer_SDR_8s_3840x2160_8.mkv,16.179,5.651,113
Daydreamer_SDR_8s_3840x2160_8.mkv,16.132,5.845,114
Daydreamer_SDR_8s_3840x2160_8.mkv,16.16,5.904,115
Daydreamer_SDR_8s_3840x2160_8.mkv,16.195,5.916,116
Daydreamer_SDR_8s_3840x2160_8.mkv,16.3,5.872,117
Daydreamer_SDR_8s_3840x2160_8.mkv,16.402,5.74,118
Daydreamer_SDR_8s_3840x2160_8.mkv,16.483,5.664,119
Daydreamer_SDR_8s_3840x2160_8.mkv,16.465,5.647,120
Daydreamer_SDR_8s_3840x2160_8.mkv,16.501,5.76,121
Daydreamer_SDR_8s_3840x2160_8.mkv,16.559,5.804,122
Daydreamer_SDR_8s_3840x2160_8.mkv,16.695,5.741,123
Daydreamer_SDR_8s_3840x2160_8.mkv,16.822,5.61,124
Daydreamer_SDR_8s_3840x2160_8.mkv,16.822,5.531,125
Daydreamer_SDR_8s_3840x2160_8.mkv,16.678,5.814,126
Daydreamer_SDR_8s_3840x2160_8.mkv,16.698,6.11,127
Daydreamer_SDR_8s_3840x2160_8.mkv,16.883,6.031,128
Daydreamer_SDR_8s_3840x2160_8.mkv,17.007,5.802,129
Daydreamer_SDR_8s_3840x2160_8.mkv,17.088,5.703,130
Daydreamer_SDR_8s_3840x2160_8.mkv,17.164,5.694,131
Daydreamer_SDR_8s_3840x2160_8.mkv,17.206,5.752,132
Daydreamer_SDR_8s_3840x2160_8.mkv,17.339,5.755,133
Daydreamer_SDR_8s_3840x2160_8.mkv,17.405,5.766,134
Daydreamer_SDR_8s_3840x2160_8.mkv,17.376,5.912,135
Daydreamer_SDR_8s_3840x2160_8.mkv,17.312,6.199,136
Daydreamer_SDR_8s_3840x2160_8.mkv,17.383,6.378,137
Daydreamer_SDR_8s_3840x2160_8.mkv,17.487,6.394,138
Daydreamer_SDR_8s_3840x2160_8.mkv,17.66,6.35,139
Daydreamer_SDR_8s_3840x2160_8.mkv,18.035,6.092,140
Daydreamer_SDR_8s_3840x2160_8.mkv,18.316,5.465,141
Daydreamer_SDR_8s_3840x2160_8.mkv,18.388,5.339,142
Daydreamer_SDR_8s_3840x2160_8.mkv,18.307,5.62,143
Daydreamer_SDR_8s_3840x2160_8.mkv,18.217,6.054,144
Daydreamer_SDR_8s_3840x2160_8.mkv,18.303,6.245,145
Daydreamer_SDR_8s_3840x2160_8.mkv,18.268,6.36,146
Daydreamer_SDR_8s_3840x2160_8.mkv,18.188,6.635,147
Daydreamer_SDR_8s_3840x2160_8.mkv,18.217,6.848,148
Daydreamer_SDR_8s_3840x2160_8.mkv,18.421,6.803,149
Daydreamer_SDR_8s_3840x2160_8.mkv,18.724,6.576,150
Daydreamer_SDR_8s_3840x2160_8.mkv,19.016,6.3,151
Daydreamer_SDR_8s_3840x2160_8.mkv,19.251,6.02,152
Daydreamer_SDR_8s_3840x2160_8.mkv,19.47,5.69,153
Daydreamer_SDR_8s_3840x2160_8.mkv,19.702,5.262,154
Daydreamer_SDR_8s_3840x2160_8.mkv,19.56,5.45,155
Daydreamer_SDR_8s_3840x2160_8.mkv,19.164,6.292,156
Daydreamer_SDR_8s_3840x2160_8.mkv,18.799,7.053,157
Daydreamer_SDR_8s_3840x2160_8.mkv,18.812,7.403,158
Daydreamer_SDR_8s_3840x2160_8.mkv,19.158,7.344,159
Daydreamer_SDR_8s_3840x2160_8.mkv,19.688,6.999,160
Daydreamer_SDR_8s_3840x2160_8.mkv,19.901,6.759,161
Daydreamer_SDR_8s_3840x2160_8.mkv,20.07,6.754,162
Daydreamer_SDR_8s_3840x2160_8.mkv,20.406,6.595,163
Daydreamer_SDR_8s_3840x2160_8.mkv,20.663,6.354,164
Daydreamer_SDR_8s_3840x2160_8.mkv,20.892,6.193,165
Daydreamer_SDR_8s_3840x2160_8.mkv,21.247,5.861,166
Daydreamer_SDR_8s_3840x2160_8.mkv,21.509,5.423,167
Daydreamer_SDR_8s_3840x2160_8.mkv,21.706,5.188,168
Daydreamer_SDR_8s_3840x2160_8.mkv,21.882,5.132,169
Daydreamer_SDR_8s_3840x2160_8.mkv,21.977,5.199,170
Daydreamer_SDR_8s_3840x2160_8.mkv,22.12,5.331,171
Daydreamer_SDR_8s_3840x2160_8.mkv,22.274,5.404,172
Daydreamer_SDR_8s_3840x2160_8.mkv,22.331,5.564,173
Daydreamer_SDR_8s_3840x2160_8.mkv,22.474,5.705,174
Daydreamer_SDR_8s_3840x2160_8.mkv,22.582,5.74,175
Daydreamer_SDR_8s_3840x2160_8.mkv,22.316,6.377,176
Daydreamer_SDR_8s_3840x2160_8.mkv,22.108,7.095,177
Daydreamer_SDR_8s_3840x2160_8.mkv,21.919,7.513,178
Daydreamer_SDR_8s_3840x2160_8.mkv,21.957,7.707,179
Daydreamer_SDR_8s_3840x2160_8.mkv,22.277,7.573,180
Daydreamer_SDR_8s_3840x2160_8.mkv,22.701,7.189,181
Daydreamer_SDR_8s_3840x2160_8.mkv,23.0,6.763,182
Daydreamer_SDR_8s_3840x2160_8.mkv,23.2,6.511,183
Daydreamer_SDR_8s_3840x2160_8.mkv,23.281,6.329,184
Daydreamer_SDR_8s_3840x2160_8.mkv,23.217,6.472,185
Daydreamer_SDR_8s_3840x2160_8.mkv,23.123,6.629,186
Daydreamer_SDR_8s_3840x2160_8.mkv,23.118,6.854,187
Daydreamer_SDR_8s_3840x2160_8.mkv,23.296,6.821,188
Daydreamer_SDR_8s_3840x2160_8.mkv,23.424,6.596,189
Daydreamer_SDR_8s_3840x2160_8.mkv,23.377,6.488,190
Daydreamer_SDR_8s_3840x2160_8.mkv,23.214,6.754,191
Daydreamer_SDR_8s_3840x2160_8.mkv,23.501,6.664,192
Daydreamer_SDR_8s_3840x2160_8.mkv,23.776,5.99,193
Daydreamer_SDR_8s_3840x2160_8.mkv,23.825,5.634,194
Daydreamer_SDR_8s_3840x2160_8.mkv,23.859,5.622,195
Daydreamer_SDR_8s_3840x2160_8.mkv,23.911,5.611,196
Daydreamer_SDR_8s_3840x2160_8.mkv,23.893,5.444,197
Daydreamer_SDR_8s_3840x2160_8.mkv,23.361,5.879,198
Daydreamer_SDR_8s_3840x2160_8.mkv,22.524,7.112,199
Daydreamer_SDR_8s_3840x2160_8.mkv,22.313,7.796,200
Daydreamer_SDR_8s_3840x2160_8.mkv,22.917,7.571,201
Daydreamer_SDR_8s_3840x2160_8.mkv,23.483,6.693,202
Daydreamer_SDR_8s_3840x2160_8.mkv,23.899,5.91,203
Daydreamer_SDR_8s_3840x2160_8.mkv,24.123,4.895,204
Daydreamer_SDR_8s_3840x2160_8.mkv,23.55,5.383,205
Daydreamer_SDR_8s_3840x2160_8.mkv,22.671,6.879,206
Daydreamer_SDR_8s_3840x2160_8.mkv,22.419,7.599,207
Daydreamer_SDR_8s_3840x2160_8.mkv,23.216,7.204,208
Daydreamer_SDR_8s_3840x2160_8.mkv,24.247,5.565,209
Daydreamer_SDR_8s_3840x2160_8.mkv,24.398,3.627,210
Daydreamer_SDR_8s_3840x2160_8.mkv,23.798,4.708,211
Daydreamer_SDR_8s_3840x2160_8.mkv,23.208,6.22,212
Daydreamer_SDR_8s_3840x2160_8.mkv,22.716,6.921,213
Daydreamer_SDR_8s_3840x2160_8.mkv,22.323,7.408,214
Daydreamer_SDR_8s_3840x2160_8.mkv,22.292,7.561,215
Daydreamer_SDR_8s_3840x2160_8.mkv,22.565,7.432,216
Daydreamer_SDR_8s_3840x2160_8.mkv,23.03,7.093,217
Daydreamer_SDR_8s_3840x2160_8.mkv,23.602,6.421,218
Daydreamer_SDR_8s_3840x2160_8.mkv,24.097,5.585,219
Daydreamer_SDR_8s_3840x2160_8.mkv,24.47,4.564,220
Daydreamer_SDR_8s_3840x2160_8.mkv,24.622,3.707,221
Daydreamer_SDR_8s_3840x2160_8.mkv,24.683,3.111,222
Daydreamer_SDR_8s_3840x2160_8.mkv,24.547,3.131,223
Daydreamer_SDR_8s_3840x2160_8.mkv,24.053,4.317,224
Daydreamer_SDR_8s_3840x2160_8.mkv,23.65,5.409,225
Daydreamer_SDR_8s_3840x2160_8.mkv,23.696,5.74,226
Daydreamer_SDR_8s_3840x2160_8.mkv,23.88,5.485,227
Daydreamer_SDR_8s_3840x2160_8.mkv,23.958,5.174,228
Daydreamer_SDR_8s_3840x2160_8.mkv,24.336,4.555,229
Daydreamer_SDR_8s_3840x2160_8.mkv,24.609,2.926,230
Daydreamer_SDR_8s_3840x2160_8.mkv,23.999,3.526,231
Daydreamer_SDR_8s_3840x2160_8.mkv,23.314,5.375,232
Daydreamer_SDR_8s_3840x2160_8.mkv,22.854,6.248,233
Daydreamer_SDR_8s_3840x2160_8.mkv,22.254,6.767,234
Daydreamer_SDR_8s_3840x2160_8.mkv,21.834,7.255,235
Daydreamer_SDR_8s_3840x2160_8.mkv,22.103,7.313,236
Daydreamer_SDR_8s_3840x2160_8.mkv,22.737,6.888,237
Daydreamer_SDR_8s_3840x2160_8.mkv,23.188,6.182,238
Daydreamer_SDR_8s_3840x2160_8.mkv,23.398,5.664,239
Daydreamer_SDR_8s_3840x2160_8.mkv,23.196,5.628,240
Daydreamer_SDR_8s_3840x2160_8.mkv,23.073,5.915,241
Daydreamer_SDR_8s_3840x2160_8.mkv,23.559,5.579,242
Daydreamer_SDR_8s_3840x2160_8.mkv,24.183,4.212,243
Daydreamer_SDR_8s_3840x2160_8.mkv,24.293,2.606,244
Daydreamer_SDR_8s_3840x2160_8.mkv,24.019,3.578,245
Daydreamer_SDR_8s_3840x2160_8.mkv,23.871,4.514,246
Daydreamer_SDR_8s_3840x2160_8.mkv,23.776,4.854,247
Daydreamer_SDR_8s_3840x2160_8.mkv,23.487,5.457,248
Daydreamer_SDR_8s_3840x2160_8.mkv,23.406,5.897,249
Daydreamer_SDR_8s_3840x2160_8.mkv,23.379,5.991,250
Daydreamer_SDR_8s_3840x2160_8.mkv,23.08,6.167,251
Daydreamer_SDR_8s_3840x2160_8.mkv,23.248,6.363,252
Daydreamer_SDR_8s_3840x2160_8.mkv,23.913,5.85,253
Daydreamer_SDR_8s_3840x2160_8.mkv,24.391,4.852,254
Daydreamer_SDR_8s_3840x2160_8.mkv,24.652,3.857,255
Daydreamer_SDR_8s_3840x2160_8.mkv,24.111,4.012,256
Daydreamer_SDR_8s_3840x2160_8.mkv,22.889,6.135,257
Daydreamer_SDR_8s_3840x2160_8.mkv,22.054,7.321,258
Daydreamer_SDR_8s_3840x2160_8.mkv,21.939,7.728,259
Daydreamer_SDR_8s_3840x2160_8.mkv,22.681,7.469,260
Daydreamer_SDR_8s_3840x2160_8.mkv,23.354,6.778,261
Daydreamer_SDR_8s_3840x2160_8.mkv,23.479,6.47,262
Daydreamer_SDR_8s_3840x2160_8.mkv,23.776,6.403,263
Daydreamer_SDR_8s_3840x2160_8.mkv,24.561,5.645,264
Daydreamer_SDR_8s_3840x2160_8.mkv,25.126,4.011,265
Daydreamer_SDR_8s_3840x2160_8.mkv,24.509,3.89,266
Daydreamer_SDR_8s_3840x2160_8.mkv,23.747,5.904,267
Daydreamer_SDR_8s_3840x2160_8.mkv,23.905,6.335,268
Daydreamer_SDR_8s_3840x2160_8.mkv,24.381,5.929,269
Daydreamer_SDR_8s_3840x2160_8.mkv,24.646,5.414,270
Daydreamer_SDR_8s_3840x2160_8.mkv,24.713,5.22,271
Daydreamer_SDR_8s_3840x2160_8.mkv,24.557,5.322,272
Daydreamer_SDR_8s_3840x2160_8.mkv,24.3,5.892,273
Daydreamer_SDR_8s_3840x2160_8.mkv,24.457,6.036,274
Daydreamer_SDR_8s_3840x2160_8.mkv,24.831,5.56,275
Daydreamer_SDR_8s_3840x2160_8.mkv,25.368,4.412,276
Daydreamer_SDR_8s_3840x2160_8.mkv,25.454,2.953,277
Daydreamer_SDR_8s_3840x2160_8.mkv,24.8,4.518,278
Daydreamer_SDR_8s_3840x2160_8.mkv,24.738,5.667,279
Daydreamer_SDR_8s_3840x2160_8.mkv,25.188,5.379,280
Daydreamer_SDR_8s_3840x2160_8.mkv,25.489,4.848,281
Daydreamer_SDR_8s_3840x2160_8.mkv,25.678,4.561,282
Daydreamer_SDR_8s_3840x2160_8.mkv,25.906,4.257,283
Daydreamer_SDR_8s_3840x2160_8.mkv,26.153,3.947,284
Daydreamer_SDR_8s_3840x2160_8.mkv,26.294,3.712,285
Daydreamer_SDR_8s_3840x2160_8.mkv,26.458,3.473,286
Daydreamer_SDR_8s_3840x2160_8.mkv,26.558,3.652,287
Daydreamer_SDR_8s_3840x2160_8.mkv,26.673,3.713,288
Daydreamer_SDR_8s_3840x2160_8.mkv,26.662,3.708,289
Daydreamer_SDR_8s_3840x2160_8.mkv,26.535,4.321,290
Daydreamer_SDR_8s_3840x2160_8.mkv,26.337,5.205,291
Daydreamer_SDR_8s_3840x2160_8.mkv,26.173,5.809,292
Daydreamer_SDR_8s_3840x2160_8.mkv,26.106,6.242,293
Daydreamer_SDR_8s_3840x2160_8.mkv,26.289,6.397,294
Daydreamer_SDR_8s_3840x2160_8.mkv,26.617,6.155,295
Daydreamer_SDR_8s_3840x2160_8.mkv,26.895,5.693,296
Daydreamer_SDR_8s_3840x2160_8.mkv,26.711,5.815,297
Daydreamer_SDR_8s_3840x2160_8.mkv,26.586,6.453,298
Daydreamer_SDR_8s_3840x2160_8.mkv,26.608,6.472,299
Daydreamer_SDR_8s_3840x2160_8.mkv,26.032,6.875,300
Daydreamer_SDR_8s_3840x2160_8.mkv,25.883,7.533,301
Daydreamer_SDR_8s_3840x2160_8.mkv,26.847,7.112,302
Daydreamer_SDR_8s_3840x2160_8.mkv,27.646,5.697,303
Daydreamer_SDR_8s_3840x2160_8.mkv,27.833,5.003,304
Daydreamer_SDR_8s_3840x2160_8.mkv,28.055,4.702,305
Daydreamer_SDR_8s_3840x2160_8.mkv,28.195,4.196,306
Daydreamer_SDR_8s_3840x2160_8.mkv,27.837,4.587,307
Daydreamer_SDR_8s_3840x2160_8.mkv,26.761,6.478,308
Daydreamer_SDR_8s_3840x2160_8.mkv,26.0,7.913,309
Daydreamer_SDR_8s_3840x2160_8.mkv,25.744,8.436,310
Daydreamer_SDR_8s_3840x2160_8.mkv,25.892,8.607,311
Daydreamer_SDR_8s_3840x2160_8.mkv,26.777,8.153,312
Daydreamer_SDR_8s_3840x2160_8.mkv,27.928,6.858,313
Daydreamer_SDR_8s_3840x2160_8.mkv,28.6,5.043,314
Daydreamer_SDR_8s_3840x2160_8.mkv,28.793,4.112,315
Daydreamer_SDR_8s_3840x2160_8.mkv,28.845,3.909,316
Daydreamer_SDR_8s_3840x2160_8.mkv,28.916,3.877,317
Daydreamer_SDR_8s_3840x2160_8.mkv,28.874,4.125,318
Daydreamer_SDR_8s_3840x2160_8.mkv,28.798,4.669,319
Daydreamer_SDR_8s_3840x2160_8.mkv,28.751,5.207,320
Daydreamer_SDR_8s_3840x2160_8.mkv,28.807,5.493,321
Daydreamer_SDR_8s_3840x2160_8.mkv,29.107,4.914,322
Daydreamer_SDR_8s_3840x2160_8.mkv,29.005,4.312,323
Daydreamer_SDR_8s_3840x2160_8.mkv,28.195,5.975,324
Daydreamer_SDR_8s_3840x2160_8.mkv,27.501,7.437,325
Daydreamer_SDR_8s_3840x2160_8.mkv,27.191,8.174,326
Daydreamer_SDR_8s_3840x2160_8.mkv,27.243,8.423,327
Daydreamer_SDR_8s_3840x2160_8.mkv,27.298,8.439,328
Daydreamer_SDR_8s_3840x2160_8.mkv,26.93,8.622,329
Daydreamer_SDR_8s_3840x2160_8.mkv,25.861,9.267,330
Daydreamer_SDR_8s_3840x2160_8.mkv,25.023,9.939,331
Daydreamer_SDR_8s_3840x2160_8.mkv,25.204,10.08,332
Daydreamer_SDR_8s_3840x2160_8.mkv,26.272,9.71,333
Daydreamer_SDR_8s_3840x2160_8.mkv,26.959,9.116,334
Daydreamer_SDR_8s_3840x2160_8.mkv,27.33,8.83,335
Daydreamer_SDR_8s_3840x2160_8.mkv,28.372,8.269,336
Daydreamer_SDR_8s_3840x2160_8.mkv,29.487,6.62,337
Daydreamer_SDR_8s_3840x2160_8.mkv,29.813,5.202,338
Daydreamer_SDR_8s_3840x2160_8.mkv,29.102,5.955,339
Daydreamer_SDR_8s_3840x2160_8.mkv,27.765,8.2,340
Daydreamer_SDR_8s_3840x2160_8.mkv,26.645,9.473,341
Daydreamer_SDR_8s_3840x2160_8.mkv,25.3,10.265,342
Daydreamer_SDR_8s_3840x2160_8.mkv,24.304,10.709,343
Daydreamer_SDR_8s_3840x2160_8.mkv,24.088,10.853,344
Daydreamer_SDR_8s_3840x2160_8.mkv,24.559,10.825,345
Daydreamer_SDR_8s_3840x2160_8.mkv,25.233,10.647,346
Daydreamer_SDR_8s_3840x2160_8.mkv,25.342,10.627,347
Daydreamer_SDR_8s_3840x2160_8.mkv,25.586,10.642,348
Daydreamer_SDR_8s_3840x2160_8.mkv,26.082,10.579,349
Daydreamer_SDR_8s_3840x2160_8.mkv,26.566,10.416,350
Daydreamer_SDR_8s_3840x2160_8.mkv,26.752,10.366,351
Daydreamer_SDR_8s_3840x2160_8.mkv,27.439,10.237,352
Daydreamer_SDR_8s_3840x2160_8.mkv,27.864,9.955,353
Daydreamer_SDR_8s_3840x2160_8.mkv,27.539,10.004,354
Daydreamer_SDR_8s_3840x2160_8.mkv,27.086,10.155,355
Daydreamer_SDR_8s_3840x2160_8.mkv,26.717,10.334,356
Daydreamer_SDR_8s_3840x2160_8.mkv,26.054,10.495,357
Daydreamer_SDR_8s_3840x2160_8.mkv,24.712,10.696,358
Daydreamer_SDR_8s_3840x2160_8.mkv,23.545,10.831,359
Daydreamer_SDR_8s_3840x2160_8.mkv,22.745,10.774,360
Daydreamer_SDR_8s_3840x2160_8.mkv,22.131,10.614,361
Daydreamer_SDR_8s_3840x2160_8.mkv,21.513,10.438,362
Daydreamer_SDR_8s_3840x2160_8.mkv,21.052,10.267,363
Daydreamer_SDR_8s_3840x2160_8.mkv,20.741,10.153,364
Daydreamer_SDR_8s_3840x2160_8.mkv,20.744,10.106,365
Daydreamer_SDR_8s_3840x2160_8.mkv,20.89,10.033,366
Daydreamer_SDR_8s_3840x2160_8.mkv,21.445,9.968,367
Daydreamer_SDR_8s_3840x2160_8.mkv,22.105,9.896,368
Daydreamer_SDR_8s_3840x2160_8.mkv,22.487,9.837,369
Daydreamer_SDR_8s_3840x2160_8.mkv,22.848,9.738,370
Daydreamer_SDR_8s_3840x2160_8.mkv,23.4,9.579,371
Daydreamer_SDR_8s_3840x2160_8.mkv,23.754,9.361,372
Daydreamer_SDR_8s_3840x2160_8.mkv,23.509,9.156,373
Daydreamer_SDR_8s_3840x2160_8.mkv,22.42,9.148,374
Daydreamer_SDR_8s_3840x2160_8.mkv,21.198,9.228,375
Daydreamer_SDR_8s_3840x2160_8.mkv,20.025,9.092,376
Daydreamer_SDR_8s_3840x2160_8.mkv,19.591,8.883,377
Daydreamer_SDR_8s_3840x2160_8.mkv,18.65,8.662,378
Daydreamer_SDR_8s_3840x2160_8.mkv,17.58,8.374,379
Daydreamer_SDR_8s_3840x2160_8.mkv,16.749,8.11,380
Daydreamer_SDR_8s_3840x2160_8.mkv,16.043,7.867,381
Daydreamer_SDR_8s_3840x2160_8.mkv,15.405,7.646,382
Daydreamer_SDR_8s_3840x2160_8.mkv,14.912,7.419,383
Daydreamer_SDR_8s_3840x2160_8.mkv,14.436,7.247,384
Daydreamer_SDR_8s_3840x2160_8.mkv,14.0,7.229,385
Daydreamer_SDR_8s_3840x2160_8.mkv,13.881,7.207,386
Daydreamer_SDR_8s_3840x2160_8.mkv,14.13,6.819,387
Daydreamer_SDR_8s_3840x2160_8.mkv,14.906,6.612,388
