input_file,si,ti,n
Sparks_cut_15.mkv,33.729,15.363,60
Sparks_cut_15.mkv,33.625,14.398,61
Sparks_cut_15.mkv,41.814,20.099,62
Sparks_cut_15.mkv,41.781,18.232,63
Sparks_cut_15.mkv,35.322,19.055,64
Sparks_cut_15.mkv,32.522,14.147,65
Sparks_cut_15.mkv,30.972,12.788,66
Sparks_cut_15.mkv,32.036,12.387,67
Sparks_cut_15.mkv,32.434,13.312,68
Sparks_cut_15.mkv,42.566,20.821,69
Sparks_cut_15.mkv,37.78,18.195,70
Sparks_cut_15.mkv,35.923,15.323,71
Sparks_cut_15.mkv,36.277,14.754,72
Sparks_cut_15.mkv,34.881,15.133,73
Sparks_cut_15.mkv,38.243,15.692,74
Sparks_cut_15.mkv,35.494,16.262,75
Sparks_cut_15.mkv,37.876,15.791,76
Sparks_cut_15.mkv,38.075,15.861,77
Sparks_cut_15.mkv,43.193,19.686,78
Sparks_cut_15.mkv,43.107,18.506,79
Sparks_cut_15.mkv,37.992,17.978,80
Sparks_cut_15.mkv,36.361,15.701,81
Sparks_cut_15.mkv,35.906,15.39,82
Sparks_cut_15.mkv,36.578,15.017,83
Sparks_cut_15.mkv,37.312,15.117,84
Sparks_cut_15.mkv,43.087,19.507,85
Sparks_cut_15.mkv,42.51,19.667,86
Sparks_cut_15.mkv,38.918,17.898,87
Sparks_cut_15.mkv,36.699,16.313,88
Sparks_cut_15.mkv,37.066,15.525,89
Sparks_cut_15.mkv,37.361,15.742,90
Sparks_cut_15.mkv,37.983,16.215,91
Sparks_cut_15.mkv,35.255,16.078,92
Sparks_cut_15.mkv,42.196,19.004,93
Sparks_cut_15.mkv,41.253,18.159,94
Sparks_cut_15.mkv,40.732,17.548,95
Sparks_cut_15.mkv,39.256,17.356,96
Sparks_cut_15.mkv,38.594,16.954,97
Sparks_cut_15.mkv,36.001,16.604,98
Sparks_cut_15.mkv,45.67,22.674,99
Sparks_cut_15.mkv,47.168,21.716,100
Sparks_cut_15.mkv,40.91,22.051,101
Sparks_cut_15.mkv,39.507,18.257,102
Sparks_cut_15.mkv,38.704,18.046,103
Sparks_cut_15.mkv,46.786,22.05,104
Sparks_cut_15.mkv,47.098,21.35,105
Sparks_cut_15.mkv,47.632,21.756,106
Sparks_cut_15.mkv,46.712,21.631,107
Sparks_cut_15.mkv,44.065,21.11,108
Sparks_cut_15.mkv,36.35,23.626,109
Sparks_cut_15.mkv,34.111,16.862,110
Sparks_cut_15.mkv,45.051,21.994,111
Sparks_cut_15.mkv,46.499,20.91,112
Sparks_cut_15.mkv,48.115,22.398,113
Sparks_cut_15.mkv,50.055,22.998,114
Sparks_cut_15.mkv,46.322,22.894,115
Sparks_cut_15.mkv,41.028,21.946,116
Sparks_cut_15.mkv,35.454,19.098,117
Sparks_cut_15.mkv,47.843,26.411,118
Sparks_cut_15.mkv,49.155,22.84,119
Sparks_cut_15.mkv,39.734,22.891,120
Sparks_cut_15.mkv,30.708,20.766,121
Sparks_cut_15.mkv,31.071,13.348,122
Sparks_cut_15.mkv,38.216,16.213,123
Sparks_cut_15.mkv,40.595,16.936,124
Sparks_cut_15.mkv,41.796,17.782,125
Sparks_cut_15.mkv,45.427,19.654,126
Sparks_cut_15.mkv,42.713,19.806,127
Sparks_cut_15.mkv,40.663,18.198,128
Sparks_cut_15.mkv,44.158,19.388,129
Sparks_cut_15.mkv,49.369,22.137,130
Sparks_cut_15.mkv,42.574,21.806,131
Sparks_cut_15.mkv,33.675,20.025,132
Sparks_cut_15.mkv,39.336,16.956,133
Sparks_cut_15.mkv,39.71,17.413,134
Sparks_cut_15.mkv,50.875,23.855,135
Sparks_cut_15.mkv,51.09,23.637,136
Sparks_cut_15.mkv,41.25,25.095,137
Sparks_cut_15.mkv,39.456,19.21,138
Sparks_cut_15.mkv,40.137,19.181,139
Sparks_cut_15.mkv,50.093,23.944,140
Sparks_cut_15.mkv,53.095,25.229,141
Sparks_cut_15.mkv,54.905,25.498,142
Sparks_cut_15.mkv,49.455,25.059,143
Sparks_cut_15.mkv,41.121,23.889,144
Sparks_cut_15.mkv,37.544,18.792,145
Sparks_cut_15.mkv,48.809,24.955,146
Sparks_cut_15.mkv,50.175,23.346,147
Sparks_cut_15.mkv,48.436,22.988,148
Sparks_cut_15.mkv,47.241,22.449,149
Sparks_cut_15.mkv,39.282,24.025,150
Sparks_cut_15.mkv,38.165,17.573,151
Sparks_cut_15.mkv,36.89,16.914,152
Sparks_cut_15.mkv,48.767,24.062,153
Sparks_cut_15.mkv,51.217,23.554,154
Sparks_cut_15.mkv,51.635,23.82,155
Sparks_cut_15.mkv,41.874,25.666,156
Sparks_cut_15.mkv,39.102,19.369,157
Sparks_cut_15.mkv,38.639,18.458,158
Sparks_cut_15.mkv,48.631,25.744,159
Sparks_cut_15.mkv,50.45,25.319,160
Sparks_cut_15.mkv,43.856,25.931,161
Sparks_cut_15.mkv,41.32,21.712,162
Sparks_cut_15.mkv,40.524,20.32,163
Sparks_cut_15.mkv,50.329,24.831,164
Sparks_cut_15.mkv,54.692,26.948,165
Sparks_cut_15.mkv,54.074,27.758,166
Sparks_cut_15.mkv,46.849,26.699,167
Sparks_cut_15.mkv,44.086,22.895,168
Sparks_cut_15.mkv,44.161,22.094,169
Sparks_cut_15.mkv,51.705,25.929,170
Sparks_cut_15.mkv,50.609,24.972,171
Sparks_cut_15.mkv,41.043,25.586,172
Sparks_cut_15.mkv,38.296,19.129,173
Sparks_cut_15.mkv,39.213,18.207,174
Sparks_cut_15.mkv,51.561,24.917,175
Sparks_cut_15.mkv,52.078,24.556,176
Sparks_cut_15.mkv,45.054,24.066,177
Sparks_cut_15.mkv,38.825,21.567,178
Sparks_cut_15.mkv,38.233,17.87,179
Sparks_cut_15.mkv,37.507,17.28,180
Sparks_cut_15.mkv,37.411,17.023,181
Sparks_cut_15.mkv,40.972,17.901,182
Sparks_cut_15.mkv,52.057,24.395,183
Sparks_cut_15.mkv,54.036,24.229,184
Sparks_cut_15.mkv,54.426,25.283,185
Sparks_cut_15.mkv,55.473,25.733,186
Sparks_cut_15.mkv,49.828,25.676,187
Sparks_cut_15.mkv,40.115,25.226,188
Sparks_cut_15.mkv,37.117,18.821,189
Sparks_cut_15.mkv,43.615,20.653,190
Sparks_cut_15.mkv,52.692,25.375,191
Sparks_cut_15.mkv,54.691,25.479,192
Sparks_cut_15.mkv,55.235,26.04,193
Sparks_cut_15.mkv,54.884,25.908,194
Sparks_cut_15.mkv,48.87,26.06,195
Sparks_cut_15.mkv,40.787,24.343,196
Sparks_cut_15.mkv,46.059,23.805,197
Sparks_cut_15.mkv,51.983,25.134,198
Sparks_cut_15.mkv,53.716,24.765,199
Sparks_cut_15.mkv,52.693,24.363,200
Sparks_cut_15.mkv,42.679,25.374,201
Sparks_cut_15.mkv,38.141,20.676,202
Sparks_cut_15.mkv,38.971,18.157,203
Sparks_cut_15.mkv,39.05,17.19,204
Sparks_cut_15.mkv,40.158,17.413,205
Sparks_cut_15.mkv,39.746,17.45,206
Sparks_cut_15.mkv,41.562,17.528,207
Sparks_cut_15.mkv,41.116,17.62,208
Sparks_cut_15.mkv,41.397,17.743,209
Sparks_cut_15.mkv,40.59,17.418,210
Sparks_cut_15.mkv,38.973,17.049,211
Sparks_cut_15.mkv,37.9,16.528,212
Sparks_cut_15.mkv,37.422,16.233,213
Sparks_cut_15.mkv,37.415,15.993,214
Sparks_cut_15.mkv,37.313,15.702,215
Sparks_cut_15.mkv,37.016,15.704,216
Sparks_cut_15.mkv,37.048,15.273,217
Sparks_cut_15.mkv,38.253,15.664,218
Sparks_cut_15.mkv,39.444,16.233,219
Sparks_cut_15.mkv,39.603,16.16,220
Sparks_cut_15.mkv,39.803,16.334,221
Sparks_cut_15.mkv,40.061,16.813,222
Sparks_cut_15.mkv,40.727,16.91,223
Sparks_cut_15.mkv,39.724,17.262,224
Sparks_cut_15.mkv,40.715,17.097,225
Sparks_cut_15.mkv,40.06,17.386,226
Sparks_cut_15.mkv,40.913,17.327,227
Sparks_cut_15.mkv,44.231,18.808,228
Sparks_cut_15.mkv,45.578,19.355,229
Sparks_cut_15.mkv,47.441,19.808,230
Sparks_cut_15.mkv,48.474,20.714,231
Sparks_cut_15.mkv,47.737,20.995,232
Sparks_cut_15.mkv,48.835,20.961,233
Sparks_cut_15.mkv,47.226,20.738,234
Sparks_cut_15.mkv,45.819,20.131,235
Sparks_cut_15.mkv,44.505,19.772,236
Sparks_cut_15.mkv,43.899,19.095,237
Sparks_cut_15.mkv,43.518,18.95,238
Sparks_cut_15.mkv,43.226,18.818,239
Sparks_cut_15.mkv,43.053,18.685,240
Sparks_cut_15.mkv,43.26,18.399,241
Sparks_cut_15.mkv,39.118,52.225,242
Sparks_cut_15.mkv,36.48,14.947,243
Sparks_cut_15.mkv,35.733,14.23,244
Sparks_cut_15.mkv,37.209,14.585,245
Sparks_cut_15.mkv,38.795,15.443,246
Sparks_cut_15.mkv,40.167,15.87,247
Sparks_cut_15.mkv,39.399,16.422,248
Sparks_cut_15.mkv,39.422,15.417,249
Sparks_cut_15.mkv,38.39,15.179,250
Sparks_cut_15.mkv,39.195,15.194,251
Sparks_cut_15.mkv,38.699,15.295,252
Sparks_cut_15.mkv,37.594,15.13,253
Sparks_cut_15.mkv,40.0,16.71,254
Sparks_cut_15.mkv,39.833,15.981,255
Sparks_cut_15.mkv,38.229,16.133,256
Sparks_cut_15.mkv,36.421,15.155,257
Sparks_cut_15.mkv,35.245,14.339,258
Sparks_cut_15.mkv,35.457,14.193,259
Sparks_cut_15.mkv,35.241,14.18,260
Sparks_cut_15.mkv,37.948,15.425,261
Sparks_cut_15.mkv,38.201,14.983,262
Sparks_cut_15.mkv,40.163,15.242,263
Sparks_cut_15.mkv,41.568,15.764,264
Sparks_cut_15.mkv,42.666,16.304,265
Sparks_cut_15.mkv,43.685,16.856,266
Sparks_cut_15.mkv,44.437,17.506,267
Sparks_cut_15.mkv,44.481,17.25,268
Sparks_cut_15.mkv,42.275,17.252,269
Sparks_cut_15.mkv,43.666,19.296,270
Sparks_cut_15.mkv,43.428,17.728,271
Sparks_cut_15.mkv,44.242,17.658,272
Sparks_cut_15.mkv,46.598,18.121,273
Sparks_cut_15.mkv,47.977,18.242,274
Sparks_cut_15.mkv,48.555,18.393,275
Sparks_cut_15.mkv,47.495,18.414,276
Sparks_cut_15.mkv,45.463,18.206,277
Sparks_cut_15.mkv,46.186,17.77,278
Sparks_cut_15.mkv,45.446,17.714,279
Sparks_cut_15.mkv,45.616,17.534,280
Sparks_cut_15.mkv,43.93,17.418,281
Sparks_cut_15.mkv,47.151,19.546,282
Sparks_cut_15.mkv,46.706,19.15,283
Sparks_cut_15.mkv,46.67,18.261,284
Sparks_cut_15.mkv,44.973,17.99,285
Sparks_cut_15.mkv,43.439,17.31,286
Sparks_cut_15.mkv,43.856,17.324,287
Sparks_cut_15.mkv,42.638,16.953,288
Sparks_cut_15.mkv,41.484,16.214,289
Sparks_cut_15.mkv,40.805,16.082,290
Sparks_cut_15.mkv,39.442,15.65,291
Sparks_cut_15.mkv,39.584,15.972,292
Sparks_cut_15.mkv,38.153,15.786,293
Sparks_cut_15.mkv,38.135,15.406,294
Sparks_cut_15.mkv,37.157,15.016,295
Sparks_cut_15.mkv,36.243,14.562,296
Sparks_cut_15.mkv,36.787,14.414,297
Sparks_cut_15.mkv,37.068,14.629,298
Sparks_cut_15.mkv,35.076,14.561,299
Sparks_cut_15.mkv,36.153,15.462,300
Sparks_cut_15.mkv,34.829,14.475,301
Sparks_cut_15.mkv,34.083,14.125,302
Sparks_cut_15.mkv,34.885,13.82,303
Sparks_cut_15.mkv,35.598,14.091,304
Sparks_cut_15.mkv,35.175,14.139,305
Sparks_cut_15.mkv,35.699,14.03,306
Sparks_cut_15.mkv,36.87,14.126,307
Sparks_cut_15.mkv,39.632,14.892,308
Sparks_cut_15.mkv,41.501,15.968,309
Sparks_cut_15.mkv,41.116,16.418,310
Sparks_cut_15.mkv,43.732,17.377,311
Sparks_cut_15.mkv,44.27,17.522,312
Sparks_cut_15.mkv,44.81,17.874,313
Sparks_cut_15.mkv,44.728,18.035,314
Sparks_cut_15.mkv,45.346,18.186,315
Sparks_cut_15.mkv,45.152,18.189,316
Sparks_cut_15.mkv,46.007,18.06,317
Sparks_cut_15.mkv,46.47,18.341,318
Sparks_cut_15.mkv,45.893,18.506,319
Sparks_cut_15.mkv,46.829,18.924,320
Sparks_cut_15.mkv,48.564,19.018,321
Sparks_cut_15.mkv,49.341,19.067,322
Sparks_cut_15.mkv,50.742,19.199,323
Sparks_cut_15.mkv,51.898,19.817,324
Sparks_cut_15.mkv,52.48,20.235,325
Sparks_cut_15.mkv,55.637,21.904,326
Sparks_cut_15.mkv,56.735,22.15,327
Sparks_cut_15.mkv,54.777,22.119,328
Sparks_cut_15.mkv,52.93,20.842,329
Sparks_cut_15.mkv,51.917,20.211,330
Sparks_cut_15.mkv,52.373,20.66,331
Sparks_cut_15.mkv,51.07,20.21,332
Sparks_cut_15.mkv,51.053,19.613,333
Sparks_cut_15.mkv,51.887,19.738,334
Sparks_cut_15.mkv,56.06,21.231,335
Sparks_cut_15.mkv,58.423,21.476,336
Sparks_cut_15.mkv,58.796,21.958,337
Sparks_cut_15.mkv,58.688,21.675,338
Sparks_cut_15.mkv,59.055,21.581,339
Sparks_cut_15.mkv,57.669,21.843,340
Sparks_cut_15.mkv,59.152,22.559,341
Sparks_cut_15.mkv,57.414,22.102,342
Sparks_cut_15.mkv,55.342,21.635,343
Sparks_cut_15.mkv,52.903,20.633,344
Sparks_cut_15.mkv,50.953,20.043,345
Sparks_cut_15.mkv,49.895,19.386,346
Sparks_cut_15.mkv,50.215,19.097,347
Sparks_cut_15.mkv,49.568,18.858,348
Sparks_cut_15.mkv,50.663,18.98,349
Sparks_cut_15.mkv,50.042,19.229,350
Sparks_cut_15.mkv,49.269,18.701,351
Sparks_cut_15.mkv,48.212,18.817,352
Sparks_cut_15.mkv,47.777,18.234,353
Sparks_cut_15.mkv,46.327,17.943,354
Sparks_cut_15.mkv,46.014,17.877,355
Sparks_cut_15.mkv,45.887,17.757,356
Sparks_cut_15.mkv,46.038,17.675,357
Sparks_cut_15.mkv,46.401,17.954,358
Sparks_cut_15.mkv,46.237,18.047,359
Sparks_cut_15.mkv,46.332,18.199,360
Sparks_cut_15.mkv,45.64,18.197,361
Sparks_cut_15.mkv,44.862,17.783,362
Sparks_cut_15.mkv,43.989,17.487,363
Sparks_cut_15.mkv,41.768,17.017,364
Sparks_cut_15.mkv,40.781,16.546,365
Sparks_cut_15.mkv,39.472,15.842,366
Sparks_cut_15.mkv,38.33,15.49,367
Sparks_cut_15.mkv,37.228,14.94,368
Sparks_cut_15.mkv,35.987,14.541,369
Sparks_cut_15.mkv,35.578,13.996,370
Sparks_cut_15.mkv,36.473,14.057,371
Sparks_cut_15.mkv,35.645,13.964,372
Sparks_cut_15.mkv,35.062,13.788,373
Sparks_cut_15.mkv,35.163,13.843,374
Sparks_cut_15.mkv,34.663,13.686,375
Sparks_cut_15.mkv,34.382,13.511,376
Sparks_cut_15.mkv,34.618,13.602,377
Sparks_cut_15.mkv,34.942,13.795,378
Sparks_cut_15.mkv,35.306,14.083,379
Sparks_cut_15.mkv,36.344,14.329,380
Sparks_cut_15.mkv,36.953,14.598,381
Sparks_cut_15.mkv,37.653,14.865,382
Sparks_cut_15.mkv,37.895,15.745,383
Sparks_cut_15.mkv,38.519,15.832,384
Sparks_cut_15.mkv,39.663,15.803,385
Sparks_cut_15.mkv,40.193,15.792,386
Sparks_cut_15.mkv,41.551,16.136,387
Sparks_cut_15.mkv,42.573,16.866,388
Sparks_cut_15.mkv,43.526,17.406,389
Sparks_cut_15.mkv,44.293,17.637,390
Sparks_cut_15.mkv,42.769,17.772,391
Sparks_cut_15.mkv,43.655,17.249,392
Sparks_cut_15.mkv,43.311,17.625,393
Sparks_cut_15.mkv,43.406,17.503,394
Sparks_cut_15.mkv,44.117,17.817,395
Sparks_cut_15.mkv,45.617,18.372,396
Sparks_cut_15.mkv,46.784,18.74,397
Sparks_cut_15.mkv,46.943,19.045,398
Sparks_cut_15.mkv,45.454,18.912,399
Sparks_cut_15.mkv,46.623,19.072,400
Sparks_cut_15.mkv,46.127,18.803,401
Sparks_cut_15.mkv,44.502,18.547,402
Sparks_cut_15.mkv,43.409,18.253,403
Sparks_cut_15.mkv,42.338,17.932,404
Sparks_cut_15.mkv,42.23,17.78,405
Sparks_cut_15.mkv,42.495,18.014,406
Sparks_cut_15.mkv,43.073,18.069,407
Sparks_cut_15.mkv,44.35,18.352,408
Sparks_cut_15.mkv,45.072,18.761,409
Sparks_cut_15.mkv,44.746,19.06,410
Sparks_cut_15.mkv,45.589,19.006,411
Sparks_cut_15.mkv,45.52,19.063,412
Sparks_cut_15.mkv,44.339,18.835,413
Sparks_cut_15.mkv,44.111,18.424,414
Sparks_cut_15.mkv,43.857,18.226,415
Sparks_cut_15.mkv,44.35,18.282,416
Sparks_cut_15.mkv,44.451,18.255,417
Sparks_cut_15.mkv,44.586,18.294,418
Sparks_cut_15.mkv,45.5,18.48,419
Sparks_cut_15.mkv,45.358,18.612,420
Sparks_cut_15.mkv,46.025,18.48,421
Sparks_cut_15.mkv,45.936,18.388,422
Sparks_cut_15.mkv,44.959,18.295,423
Sparks_cut_15.mkv,45.235,18.396,424
Sparks_cut_15.mkv,43.961,18.23,425
Sparks_cut_15.mkv,46.015,19.343,426
Sparks_cut_15.mkv,46.986,18.926,427
Sparks_cut_15.mkv,46.734,19.142,428
Sparks_cut_15.mkv,46.936,19.27,429
Sparks_cut_15.mkv,46.331,19.007,430
Sparks_cut_15.mkv,46.05,18.616,431
Sparks_cut_15.mkv,46.542,18.348,432
Sparks_cut_15.mkv,47.12,18.713,433
Sparks_cut_15.mkv,46.198,18.757,434
Sparks_cut_15.mkv,46.277,18.483,435
Sparks_cut_15.mkv,46.274,18.314,436
Sparks_cut_15.mkv,46.099,18.155,437
Sparks_cut_15.mkv,45.048,17.921,438
Sparks_cut_15.mkv,45.242,18.199,439
Sparks_cut_15.mkv,45.647,18.286,440
Sparks_cut_15.mkv,46.326,18.398,441
Sparks_cut_15.mkv,48.238,18.928,442
Sparks_cut_15.mkv,48.748,19.352,443
Sparks_cut_15.mkv,49.1,19.302,444
Sparks_cut_15.mkv,48.464,19.528,445
Sparks_cut_15.mkv,48.745,19.614,446
Sparks_cut_15.mkv,48.442,19.674,447
Sparks_cut_15.mkv,47.901,19.148,448
Sparks_cut_15.mkv,47.6,18.75,449
Sparks_cut_15.mkv,47.122,18.686,450
Sparks_cut_15.mkv,46.683,18.533,451
Sparks_cut_15.mkv,46.766,18.574,452
Sparks_cut_15.mkv,47.386,18.444,453
Sparks_cut_15.mkv,48.523,18.68,454
Sparks_cut_15.mkv,47.948,18.856,455
Sparks_cut_15.mkv,48.504,18.972,456
Sparks_cut_15.mkv,49.953,19.438,457
Sparks_cut_15.mkv,49.952,19.979,458
Sparks_cut_15.mkv,49.595,19.944,459
Sparks_cut_15.mkv,50.665,19.875,460
Sparks_cut_15.mkv,50.653,20.052,461
Sparks_cut_15.mkv,47.471,19.747,462
Sparks_cut_15.mkv,47.589,18.92,463
Sparks_cut_15.mkv,47.263,18.702,464
Sparks_cut_15.mkv,46.146,18.497,465
Sparks_cut_15.mkv,45.541,18.423,466
Sparks_cut_15.mkv,45.986,18.195,467
Sparks_cut_15.mkv,44.748,18.056,468
Sparks_cut_15.mkv,43.402,17.817,469
Sparks_cut_15.mkv,42.831,17.584,470
Sparks_cut_15.mkv,42.457,17.526,471
Sparks_cut_15.mkv,41.902,17.023,472
Sparks_cut_15.mkv,41.198,17.03,473
Sparks_cut_15.mkv,39.984,16.52,474
Sparks_cut_15.mkv,39.741,16.242,475
Sparks_cut_15.mkv,38.476,16.24,476
Sparks_cut_15.mkv,37.52,15.932,477
Sparks_cut_15.mkv,37.283,15.284,478
Sparks_cut_15.mkv,37.723,15.588,479
Sparks_cut_15.mkv,39.412,15.842,480
