input_file,si,ti,n
bigbuck_bunny_8bit.mkv,27.1,3.575,47
bigbuck_bunny_8bit.mkv,27.225,3.798,48
bigbuck_bunny_8bit.mkv,27.287,4.512,49
bigbuck_bunny_8bit.mkv,27.274,5.472,50
bigbuck_bunny_8bit.mkv,27.522,7.874,51
bigbuck_bunny_8bit.mkv,27.97,8.422,52
bigbuck_bunny_8bit.mkv,27.986,7.808,53
bigbuck_bunny_8bit.mkv,27.762,8.272,54
bigbuck_bunny_8bit.mkv,27.427,7.725,55
bigbuck_bunny_8bit.mkv,26.994,10.3,56
bigbuck_bunny_8bit.mkv,26.624,7.255,57
bigbuck_bunny_8bit.mkv,26.657,6.361,58
bigbuck_bunny_8bit.mkv,26.736,6.109,59
bigbuck_bunny_8bit.mkv,26.803,5.671,60
bigbuck_bunny_8bit.mkv,26.864,5.347,61
bigbuck_bunny_8bit.mkv,26.963,5.342,62
bigbuck_bunny_8bit.mkv,27.138,5.997,63
bigbuck_bunny_8bit.mkv,27.268,5.894,64
bigbuck_bunny_8bit.mkv,27.361,5.807,65
bigbuck_bunny_8bit.mkv,27.48,6.232,66
bigbuck_bunny_8bit.mkv,27.597,6.689,67
bigbuck_bunny_8bit.mkv,27.695,6.811,68
bigbuck_bunny_8bit.mkv,27.826,6.719,69
bigbuck_bunny_8bit.mkv,27.833,7.229,70
bigbuck_bunny_8bit.mkv,27.868,7.549,71
bigbuck_bunny_8bit.mkv,28.03,6.644,72
bigbuck_bunny_8bit.mkv,28.149,6.397,73
bigbuck_bunny_8bit.mkv,28.287,6.076,74
bigbuck_bunny_8bit.mkv,28.431,5.7,75
bigbuck_bunny_8bit.mkv,28.516,5.1,76
bigbuck_bunny_8bit.mkv,28.545,4.628,77
bigbuck_bunny_8bit.mkv,28.583,4.404,78
bigbuck_bunny_8bit.mkv,28.599,4.187,79
bigbuck_bunny_8bit.mkv,28.607,3.846,80
bigbuck_bunny_8bit.mkv,28.61,3.714,81
bigbuck_bunny_8bit.mkv,28.616,3.703,82
bigbuck_bunny_8bit.mkv,28.612,3.563,83
bigbuck_bunny_8bit.mkv,28.594,3.46,84
bigbuck_bunny_8bit.mkv,28.575,3.146,85
bigbuck_bunny_8bit.mkv,28.551,2.636,86
bigbuck_bunny_8bit.mkv,28.533,2.036,87
bigbuck_bunny_8bit.mkv,28.532,1.934,88
bigbuck_bunny_8bit.mkv,28.523,2.686,89
bigbuck_bunny_8bit.mkv,28.514,3.379,90
bigbuck_bunny_8bit.mkv,28.512,3.677,91
bigbuck_bunny_8bit.mkv,28.526,3.415,92
bigbuck_bunny_8bit.mkv,28.531,2.833,93
bigbuck_bunny_8bit.mkv,28.514,2.618,94
bigbuck_bunny_8bit.mkv,28.506,2.366,95
bigbuck_bunny_8bit.mkv,28.5,1.937,96
bigbuck_bunny_8bit.mkv,28.486,1.866,97
bigbuck_bunny_8bit.mkv,28.477,2.172,98
bigbuck_bunny_8bit.mkv,28.443,2.546,99
bigbuck_bunny_8bit.mkv,28.435,3.025,100
bigbuck_bunny_8bit.mkv,28.416,3.276,101
bigbuck_bunny_8bit.mkv,28.33,3.145,102
bigbuck_bunny_8bit.mkv,28.321,2.6,103
bigbuck_bunny_8bit.mkv,28.337,1.933,104
bigbuck_bunny_8bit.mkv,28.328,1.236,105
bigbuck_bunny_8bit.mkv,28.356,1.719,106
bigbuck_bunny_8bit.mkv,28.383,2.531,107
bigbuck_bunny_8bit.mkv,28.404,3.105,108
bigbuck_bunny_8bit.mkv,28.434,3.152,109
bigbuck_bunny_8bit.mkv,28.488,2.744,110
bigbuck_bunny_8bit.mkv,28.54,2.505,111
bigbuck_bunny_8bit.mkv,28.562,2.51,112
bigbuck_bunny_8bit.mkv,28.597,2.257,113
bigbuck_bunny_8bit.mkv,28.612,1.763,114
bigbuck_bunny_8bit.mkv,28.625,1.731,115
bigbuck_bunny_8bit.mkv,28.647,2.068,116
bigbuck_bunny_8bit.mkv,28.649,2.573,117
bigbuck_bunny_8bit.mkv,28.6,2.923,118
bigbuck_bunny_8bit.mkv,28.582,3.139,119
bigbuck_bunny_8bit.mkv,28.579,3.02,120
bigbuck_bunny_8bit.mkv,28.575,2.891,121
bigbuck_bunny_8bit.mkv,28.564,2.865,122
bigbuck_bunny_8bit.mkv,28.576,2.743,123
bigbuck_bunny_8bit.mkv,28.527,3.044,124
bigbuck_bunny_8bit.mkv,28.51,3.273,125
bigbuck_bunny_8bit.mkv,28.514,3.499,126
bigbuck_bunny_8bit.mkv,28.521,3.167,127
bigbuck_bunny_8bit.mkv,28.519,2.726,128
bigbuck_bunny_8bit.mkv,28.541,2.306,129
bigbuck_bunny_8bit.mkv,28.556,2.031,130
bigbuck_bunny_8bit.mkv,28.57,1.823,131
bigbuck_bunny_8bit.mkv,28.597,1.565,132
bigbuck_bunny_8bit.mkv,28.612,1.346,133
bigbuck_bunny_8bit.mkv,28.624,1.311,134
bigbuck_bunny_8bit.mkv,28.587,1.329,135
bigbuck_bunny_8bit.mkv,28.57,1.331,136
bigbuck_bunny_8bit.mkv,28.554,1.349,137
bigbuck_bunny_8bit.mkv,28.545,1.376,138
bigbuck_bunny_8bit.mkv,28.544,1.487,139
bigbuck_bunny_8bit.mkv,28.551,1.52,140
bigbuck_bunny_8bit.mkv,28.553,1.548,141
bigbuck_bunny_8bit.mkv,28.562,1.592,142
bigbuck_bunny_8bit.mkv,28.563,1.583,143
bigbuck_bunny_8bit.mkv,28.567,1.525,144
bigbuck_bunny_8bit.mkv,28.564,1.454,145
bigbuck_bunny_8bit.mkv,28.569,1.342,146
bigbuck_bunny_8bit.mkv,28.54,1.22,147
bigbuck_bunny_8bit.mkv,28.493,1.104,148
bigbuck_bunny_8bit.mkv,28.499,1.129,149
bigbuck_bunny_8bit.mkv,28.488,1.295,150
bigbuck_bunny_8bit.mkv,28.488,1.476,151
bigbuck_bunny_8bit.mkv,28.489,1.646,152
bigbuck_bunny_8bit.mkv,28.49,1.791,153
bigbuck_bunny_8bit.mkv,28.487,1.888,154
bigbuck_bunny_8bit.mkv,28.489,1.955,155
bigbuck_bunny_8bit.mkv,28.504,1.982,156
bigbuck_bunny_8bit.mkv,28.51,1.98,157
bigbuck_bunny_8bit.mkv,28.531,1.944,158
bigbuck_bunny_8bit.mkv,28.544,1.893,159
bigbuck_bunny_8bit.mkv,28.547,1.819,160
bigbuck_bunny_8bit.mkv,28.541,1.707,161
bigbuck_bunny_8bit.mkv,28.547,1.557,162
bigbuck_bunny_8bit.mkv,28.548,1.37,163
bigbuck_bunny_8bit.mkv,28.541,1.326,164
bigbuck_bunny_8bit.mkv,28.317,1.654,165
bigbuck_bunny_8bit.mkv,28.22,6.821,166
bigbuck_bunny_8bit.mkv,27.679,9.298,167
bigbuck_bunny_8bit.mkv,27.007,12.418,168
bigbuck_bunny_8bit.mkv,27.207,9.904,169
bigbuck_bunny_8bit.mkv,27.133,8.862,170
bigbuck_bunny_8bit.mkv,27.197,11.059,171
bigbuck_bunny_8bit.mkv,27.025,11.489,172
bigbuck_bunny_8bit.mkv,26.888,10.868,173
bigbuck_bunny_8bit.mkv,26.982,12.436,174
bigbuck_bunny_8bit.mkv,27.087,11.209,175
bigbuck_bunny_8bit.mkv,26.988,11.631,176
bigbuck_bunny_8bit.mkv,26.993,8.045,177
bigbuck_bunny_8bit.mkv,27.087,7.305,178
bigbuck_bunny_8bit.mkv,27.27,7.192,179
bigbuck_bunny_8bit.mkv,27.384,7.683,180
bigbuck_bunny_8bit.mkv,27.284,8.335,181
bigbuck_bunny_8bit.mkv,27.263,9.868,182
bigbuck_bunny_8bit.mkv,27.43,8.206,183
bigbuck_bunny_8bit.mkv,27.493,9.29,184
bigbuck_bunny_8bit.mkv,27.698,6.868,185
bigbuck_bunny_8bit.mkv,27.493,9.726,186
bigbuck_bunny_8bit.mkv,27.435,7.23,187
bigbuck_bunny_8bit.mkv,27.701,6.902,188
bigbuck_bunny_8bit.mkv,27.869,5.989,189
bigbuck_bunny_8bit.mkv,27.913,5.9,190
bigbuck_bunny_8bit.mkv,28.128,6.99,191
bigbuck_bunny_8bit.mkv,28.094,7.331,192
bigbuck_bunny_8bit.mkv,27.912,8.451,193
bigbuck_bunny_8bit.mkv,28.068,9.012,194
bigbuck_bunny_8bit.mkv,28.198,9.011,195
bigbuck_bunny_8bit.mkv,28.257,7.873,196
bigbuck_bunny_8bit.mkv,28.42,7.841,197
bigbuck_bunny_8bit.mkv,28.304,8.716,198
bigbuck_bunny_8bit.mkv,27.844,9.061,199
bigbuck_bunny_8bit.mkv,27.644,7.81,200
bigbuck_bunny_8bit.mkv,27.864,7.513,201
bigbuck_bunny_8bit.mkv,28.005,6.917,202
bigbuck_bunny_8bit.mkv,27.956,6.294,203
bigbuck_bunny_8bit.mkv,27.84,6.44,204
bigbuck_bunny_8bit.mkv,27.581,6.27,205
bigbuck_bunny_8bit.mkv,27.925,8.295,206
bigbuck_bunny_8bit.mkv,28.059,8.644,207
bigbuck_bunny_8bit.mkv,28.183,6.968,208
bigbuck_bunny_8bit.mkv,28.191,8.591,209
bigbuck_bunny_8bit.mkv,28.404,6.331,210
bigbuck_bunny_8bit.mkv,27.809,9.532,211
bigbuck_bunny_8bit.mkv,27.502,8.191,212
bigbuck_bunny_8bit.mkv,27.577,7.545,213
bigbuck_bunny_8bit.mkv,28.045,6.263,214
bigbuck_bunny_8bit.mkv,28.156,5.403,215
bigbuck_bunny_8bit.mkv,28.167,5.339,216
bigbuck_bunny_8bit.mkv,27.723,6.233,217
bigbuck_bunny_8bit.mkv,27.915,7.019,218
bigbuck_bunny_8bit.mkv,28.326,7.544,219
bigbuck_bunny_8bit.mkv,28.414,7.284,220
bigbuck_bunny_8bit.mkv,28.424,6.559,221
bigbuck_bunny_8bit.mkv,28.575,6.88,222
bigbuck_bunny_8bit.mkv,28.448,7.92,223
bigbuck_bunny_8bit.mkv,27.989,6.623,224
bigbuck_bunny_8bit.mkv,27.815,7.399,225
bigbuck_bunny_8bit.mkv,28.037,6.251,226
bigbuck_bunny_8bit.mkv,28.351,5.231,227
bigbuck_bunny_8bit.mkv,28.443,5.572,228
bigbuck_bunny_8bit.mkv,27.908,6.878,229
bigbuck_bunny_8bit.mkv,27.772,8.104,230
bigbuck_bunny_8bit.mkv,28.072,9.528,231
bigbuck_bunny_8bit.mkv,27.957,10.589,232
bigbuck_bunny_8bit.mkv,28.256,9.272,233
bigbuck_bunny_8bit.mkv,28.285,10.838,234
bigbuck_bunny_8bit.mkv,28.507,9.624,235
bigbuck_bunny_8bit.mkv,27.993,11.753,236
bigbuck_bunny_8bit.mkv,27.835,9.618,237
bigbuck_bunny_8bit.mkv,28.076,8.333,238
bigbuck_bunny_8bit.mkv,28.498,6.893,239
bigbuck_bunny_8bit.mkv,28.737,5.761,240
bigbuck_bunny_8bit.mkv,28.645,6.384,241
bigbuck_bunny_8bit.mkv,28.243,7.009,242
bigbuck_bunny_8bit.mkv,28.438,7.742,243
bigbuck_bunny_8bit.mkv,28.623,9.136,244
bigbuck_bunny_8bit.mkv,28.81,8.504,245
bigbuck_bunny_8bit.mkv,29.016,7.832,246
bigbuck_bunny_8bit.mkv,29.3,7.477,247
bigbuck_bunny_8bit.mkv,28.987,7.537,248
bigbuck_bunny_8bit.mkv,28.499,7.55,249
bigbuck_bunny_8bit.mkv,28.292,8.049,250
bigbuck_bunny_8bit.mkv,28.532,7.25,251
bigbuck_bunny_8bit.mkv,28.797,6.868,252
bigbuck_bunny_8bit.mkv,28.987,6.555,253
bigbuck_bunny_8bit.mkv,28.694,6.561,254
bigbuck_bunny_8bit.mkv,28.709,6.377,255
bigbuck_bunny_8bit.mkv,29.007,7.236,256
bigbuck_bunny_8bit.mkv,29.057,7.846,257
bigbuck_bunny_8bit.mkv,29.16,5.892,258
bigbuck_bunny_8bit.mkv,29.153,7.552,259
bigbuck_bunny_8bit.mkv,29.182,6.145,260
bigbuck_bunny_8bit.mkv,28.558,10.035,261
bigbuck_bunny_8bit.mkv,28.385,8.7,262
bigbuck_bunny_8bit.mkv,28.566,7.48,263
bigbuck_bunny_8bit.mkv,28.836,7.439,264
bigbuck_bunny_8bit.mkv,29.043,7.232,265
bigbuck_bunny_8bit.mkv,29.098,6.694,266
bigbuck_bunny_8bit.mkv,28.692,6.442,267
bigbuck_bunny_8bit.mkv,28.927,6.336,268
bigbuck_bunny_8bit.mkv,28.963,7.82,269
bigbuck_bunny_8bit.mkv,29.091,6.879,270
bigbuck_bunny_8bit.mkv,29.149,6.505,271
bigbuck_bunny_8bit.mkv,29.22,7.43,272
bigbuck_bunny_8bit.mkv,28.81,8.682,273
bigbuck_bunny_8bit.mkv,28.463,7.787,274
bigbuck_bunny_8bit.mkv,28.29,8.346,275
bigbuck_bunny_8bit.mkv,28.634,7.494,276
bigbuck_bunny_8bit.mkv,28.854,6.736,277
bigbuck_bunny_8bit.mkv,29.071,5.879,278
bigbuck_bunny_8bit.mkv,28.867,6.33,279
bigbuck_bunny_8bit.mkv,28.622,6.604,280
bigbuck_bunny_8bit.mkv,28.777,7.431,281
bigbuck_bunny_8bit.mkv,28.688,7.679,282
bigbuck_bunny_8bit.mkv,28.852,6.089,283
bigbuck_bunny_8bit.mkv,29.077,7.006,284
bigbuck_bunny_8bit.mkv,29.242,5.007,285
bigbuck_bunny_8bit.mkv,28.743,8.422,286
bigbuck_bunny_8bit.mkv,28.475,6.697,287
bigbuck_bunny_8bit.mkv,28.559,6.685,288
bigbuck_bunny_8bit.mkv,28.598,6.961,289
bigbuck_bunny_8bit.mkv,28.648,7.639,290
bigbuck_bunny_8bit.mkv,28.723,8.312,291
bigbuck_bunny_8bit.mkv,28.272,9.459,292
bigbuck_bunny_8bit.mkv,27.995,11.45,293
bigbuck_bunny_8bit.mkv,27.683,15.411,294
bigbuck_bunny_8bit.mkv,27.404,14.577,295
bigbuck_bunny_8bit.mkv,27.333,13.426,296
bigbuck_bunny_8bit.mkv,27.372,14.692,297
bigbuck_bunny_8bit.mkv,27.335,14.435,298
bigbuck_bunny_8bit.mkv,27.096,13.605,299
bigbuck_bunny_8bit.mkv,26.913,14.872,300
bigbuck_bunny_8bit.mkv,27.098,12.926,301
bigbuck_bunny_8bit.mkv,27.296,11.298,302
bigbuck_bunny_8bit.mkv,27.283,9.133,303
bigbuck_bunny_8bit.mkv,27.59,9.199,304
bigbuck_bunny_8bit.mkv,27.603,8.72,305
bigbuck_bunny_8bit.mkv,27.349,8.575,306
bigbuck_bunny_8bit.mkv,27.256,8.668,307
bigbuck_bunny_8bit.mkv,27.344,7.297,308
bigbuck_bunny_8bit.mkv,27.484,8.227,309
bigbuck_bunny_8bit.mkv,27.729,7.777,310
bigbuck_bunny_8bit.mkv,27.151,8.826,311
bigbuck_bunny_8bit.mkv,27.132,8.352,312
bigbuck_bunny_8bit.mkv,27.372,8.284,313
bigbuck_bunny_8bit.mkv,27.302,7.925,314
bigbuck_bunny_8bit.mkv,27.031,7.792,315
bigbuck_bunny_8bit.mkv,27.118,7.948,316
bigbuck_bunny_8bit.mkv,27.208,7.846,317
bigbuck_bunny_8bit.mkv,26.787,8.049,318
bigbuck_bunny_8bit.mkv,26.633,8.542,319
bigbuck_bunny_8bit.mkv,26.623,7.59,320
bigbuck_bunny_8bit.mkv,26.687,6.74,321
bigbuck_bunny_8bit.mkv,26.955,6.987,322
bigbuck_bunny_8bit.mkv,26.781,7.292,323
bigbuck_bunny_8bit.mkv,26.778,6.932,324
bigbuck_bunny_8bit.mkv,27.098,6.657,325
bigbuck_bunny_8bit.mkv,27.122,6.557,326
bigbuck_bunny_8bit.mkv,27.18,6.302,327
bigbuck_bunny_8bit.mkv,27.266,6.039,328
bigbuck_bunny_8bit.mkv,27.344,6.855,329
bigbuck_bunny_8bit.mkv,27.114,6.496,330
bigbuck_bunny_8bit.mkv,26.877,7.0,331
bigbuck_bunny_8bit.mkv,26.671,7.043,332
bigbuck_bunny_8bit.mkv,26.744,5.904,333
bigbuck_bunny_8bit.mkv,26.941,6.645,334
bigbuck_bunny_8bit.mkv,26.853,7.063,335
bigbuck_bunny_8bit.mkv,26.722,7.324,336
bigbuck_bunny_8bit.mkv,26.828,8.363,337
bigbuck_bunny_8bit.mkv,26.998,9.708,338
bigbuck_bunny_8bit.mkv,27.059,11.069,339
bigbuck_bunny_8bit.mkv,27.154,11.655,340
bigbuck_bunny_8bit.mkv,27.072,11.505,341
bigbuck_bunny_8bit.mkv,26.988,11.114,342
bigbuck_bunny_8bit.mkv,26.87,10.481,343
bigbuck_bunny_8bit.mkv,26.758,9.42,344
bigbuck_bunny_8bit.mkv,26.742,7.386,345
bigbuck_bunny_8bit.mkv,26.737,6.064,346
bigbuck_bunny_8bit.mkv,26.813,5.147,347
bigbuck_bunny_8bit.mkv,26.709,4.812,348
bigbuck_bunny_8bit.mkv,26.712,4.515,349
bigbuck_bunny_8bit.mkv,26.727,3.908,350
bigbuck_bunny_8bit.mkv,26.687,3.837,351
bigbuck_bunny_8bit.mkv,26.686,3.539,352
bigbuck_bunny_8bit.mkv,26.734,3.568,353
bigbuck_bunny_8bit.mkv,26.733,4.589,354
bigbuck_bunny_8bit.mkv,26.721,4.564,355
bigbuck_bunny_8bit.mkv,26.718,3.94,356
bigbuck_bunny_8bit.mkv,26.618,3.735,357
bigbuck_bunny_8bit.mkv,26.607,2.883,358
bigbuck_bunny_8bit.mkv,26.606,2.592,359
bigbuck_bunny_8bit.mkv,26.608,2.202,360
bigbuck_bunny_8bit.mkv,26.599,2.415,361
bigbuck_bunny_8bit.mkv,26.612,2.598,362
bigbuck_bunny_8bit.mkv,26.61,3.128,363
bigbuck_bunny_8bit.mkv,26.616,3.734,364
bigbuck_bunny_8bit.mkv,26.626,2.873,365
bigbuck_bunny_8bit.mkv,26.63,2.288,366
bigbuck_bunny_8bit.mkv,26.608,2.162,367
bigbuck_bunny_8bit.mkv,26.606,1.974,368
bigbuck_bunny_8bit.mkv,26.572,1.919,369
bigbuck_bunny_8bit.mkv,26.569,1.773,370
bigbuck_bunny_8bit.mkv,26.571,1.962,371
bigbuck_bunny_8bit.mkv,26.594,2.492,372
bigbuck_bunny_8bit.mkv,26.598,2.86,373
bigbuck_bunny_8bit.mkv,26.614,2.999,374
bigbuck_bunny_8bit.mkv,26.645,2.854,375
bigbuck_bunny_8bit.mkv,26.65,2.828,376
bigbuck_bunny_8bit.mkv,26.655,3.059,377
bigbuck_bunny_8bit.mkv,26.65,3.202,378
bigbuck_bunny_8bit.mkv,26.646,3.216,379
bigbuck_bunny_8bit.mkv,26.642,3.016,380
bigbuck_bunny_8bit.mkv,26.636,3.019,381
bigbuck_bunny_8bit.mkv,26.622,3.235,382
bigbuck_bunny_8bit.mkv,26.616,3.285,383
bigbuck_bunny_8bit.mkv,26.617,3.256,384
bigbuck_bunny_8bit.mkv,26.62,3.042,385
bigbuck_bunny_8bit.mkv,26.626,2.725,386
bigbuck_bunny_8bit.mkv,26.627,2.37,387
bigbuck_bunny_8bit.mkv,26.636,2.045,388
bigbuck_bunny_8bit.mkv,26.633,1.955,389
bigbuck_bunny_8bit.mkv,26.636,1.944,390
bigbuck_bunny_8bit.mkv,26.632,1.945,391
bigbuck_bunny_8bit.mkv,26.639,1.943,392
bigbuck_bunny_8bit.mkv,26.638,1.873,393
bigbuck_bunny_8bit.mkv,26.637,1.958,394
bigbuck_bunny_8bit.mkv,26.634,1.858,395
bigbuck_bunny_8bit.mkv,26.64,1.884,396
bigbuck_bunny_8bit.mkv,26.634,1.983,397
bigbuck_bunny_8bit.mkv,26.634,1.884,398
bigbuck_bunny_8bit.mkv,26.634,1.685,399
bigbuck_bunny_8bit.mkv,26.637,1.702,400
bigbuck_bunny_8bit.mkv,26.655,2.001,401
bigbuck_bunny_8bit.mkv,26.677,2.067,402
bigbuck_bunny_8bit.mkv,26.687,2.269,403
bigbuck_bunny_8bit.mkv,26.7,2.34,404
bigbuck_bunny_8bit.mkv,26.705,2.142,405
bigbuck_bunny_8bit.mkv,26.693,2.445,406
bigbuck_bunny_8bit.mkv,26.715,2.443,407
bigbuck_bunny_8bit.mkv,26.741,2.884,408
bigbuck_bunny_8bit.mkv,26.754,3.364,409
bigbuck_bunny_8bit.mkv,26.76,3.25,410
bigbuck_bunny_8bit.mkv,26.765,3.133,411
bigbuck_bunny_8bit.mkv,26.769,3.065,412
bigbuck_bunny_8bit.mkv,26.768,2.911,413
bigbuck_bunny_8bit.mkv,26.767,2.947,414
bigbuck_bunny_8bit.mkv,26.767,2.581,415
bigbuck_bunny_8bit.mkv,26.775,2.249,416
bigbuck_bunny_8bit.mkv,26.78,2.203,417
bigbuck_bunny_8bit.mkv,26.78,2.279,418
bigbuck_bunny_8bit.mkv,26.78,2.263,419
bigbuck_bunny_8bit.mkv,26.712,2.26,420
bigbuck_bunny_8bit.mkv,26.698,2.599,421
bigbuck_bunny_8bit.mkv,26.687,3.749,422
bigbuck_bunny_8bit.mkv,26.685,5.009,423
bigbuck_bunny_8bit.mkv,26.689,6.195,424
bigbuck_bunny_8bit.mkv,26.7,7.127,425
bigbuck_bunny_8bit.mkv,26.723,8.02,426
bigbuck_bunny_8bit.mkv,26.681,8.923,427
bigbuck_bunny_8bit.mkv,26.673,8.982,428
bigbuck_bunny_8bit.mkv,26.721,8.201,429
bigbuck_bunny_8bit.mkv,26.686,7.706,430
bigbuck_bunny_8bit.mkv,26.616,5.904,431
bigbuck_bunny_8bit.mkv,26.519,5.329,432
bigbuck_bunny_8bit.mkv,26.479,3.646,433
bigbuck_bunny_8bit.mkv,26.404,3.484,434
bigbuck_bunny_8bit.mkv,26.297,3.747,435
bigbuck_bunny_8bit.mkv,26.161,4.336,436
bigbuck_bunny_8bit.mkv,26.012,4.935,437
bigbuck_bunny_8bit.mkv,25.897,5.529,438
bigbuck_bunny_8bit.mkv,25.793,6.083,439
bigbuck_bunny_8bit.mkv,25.687,6.724,440
bigbuck_bunny_8bit.mkv,25.559,7.396,441
bigbuck_bunny_8bit.mkv,25.425,8.216,442
bigbuck_bunny_8bit.mkv,25.364,8.778,443
bigbuck_bunny_8bit.mkv,25.383,8.037,444
bigbuck_bunny_8bit.mkv,25.423,7.402,445
bigbuck_bunny_8bit.mkv,25.484,6.844,446
bigbuck_bunny_8bit.mkv,25.573,6.349,447
bigbuck_bunny_8bit.mkv,25.629,5.969,448
bigbuck_bunny_8bit.mkv,25.679,5.773,449
bigbuck_bunny_8bit.mkv,25.733,5.769,450
bigbuck_bunny_8bit.mkv,25.772,6.066,451
bigbuck_bunny_8bit.mkv,25.796,6.699,452
bigbuck_bunny_8bit.mkv,25.78,7.477,453
bigbuck_bunny_8bit.mkv,25.674,8.03,454
bigbuck_bunny_8bit.mkv,25.353,9.38,455
bigbuck_bunny_8bit.mkv,25.159,10.574,456
bigbuck_bunny_8bit.mkv,25.077,11.458,457
bigbuck_bunny_8bit.mkv,25.035,11.989,458
bigbuck_bunny_8bit.mkv,25.035,12.707,459
bigbuck_bunny_8bit.mkv,25.133,12.473,460
bigbuck_bunny_8bit.mkv,25.269,12.095,461
bigbuck_bunny_8bit.mkv,25.457,10.653,462
bigbuck_bunny_8bit.mkv,25.635,9.317,463
bigbuck_bunny_8bit.mkv,25.769,9.797,464
bigbuck_bunny_8bit.mkv,25.773,10.002,465
bigbuck_bunny_8bit.mkv,25.708,9.489,466
bigbuck_bunny_8bit.mkv,25.601,9.522,467
bigbuck_bunny_8bit.mkv,25.357,10.297,468
bigbuck_bunny_8bit.mkv,25.198,11.058,469
bigbuck_bunny_8bit.mkv,24.998,11.777,470
bigbuck_bunny_8bit.mkv,24.821,12.607,471
bigbuck_bunny_8bit.mkv,24.651,13.373,472
bigbuck_bunny_8bit.mkv,24.516,13.616,473
bigbuck_bunny_8bit.mkv,24.362,14.237,474
bigbuck_bunny_8bit.mkv,24.278,14.655,475
bigbuck_bunny_8bit.mkv,24.335,14.259,476
bigbuck_bunny_8bit.mkv,24.494,13.314,477
bigbuck_bunny_8bit.mkv,24.572,12.686,478
bigbuck_bunny_8bit.mkv,24.597,12.73,479
bigbuck_bunny_8bit.mkv,24.644,13.152,480
bigbuck_bunny_8bit.mkv,24.687,12.832,481
bigbuck_bunny_8bit.mkv,24.589,12.467,482
bigbuck_bunny_8bit.mkv,24.449,12.715,483
bigbuck_bunny_8bit.mkv,24.311,13.564,484
bigbuck_bunny_8bit.mkv,24.196,14.903,485
bigbuck_bunny_8bit.mkv,24.123,16.087,486
bigbuck_bunny_8bit.mkv,24.11,17.319,487
bigbuck_bunny_8bit.mkv,24.114,17.998,488
bigbuck_bunny_8bit.mkv,24.2,17.393,489
bigbuck_bunny_8bit.mkv,24.299,17.511,490
bigbuck_bunny_8bit.mkv,24.374,17.658,491
bigbuck_bunny_8bit.mkv,24.438,17.373,492
bigbuck_bunny_8bit.mkv,24.252,17.207,493
bigbuck_bunny_8bit.mkv,23.959,17.412,494
bigbuck_bunny_8bit.mkv,23.859,17.639,495
bigbuck_bunny_8bit.mkv,23.762,17.307,496
bigbuck_bunny_8bit.mkv,23.545,18.031,497
bigbuck_bunny_8bit.mkv,23.319,18.269,498
bigbuck_bunny_8bit.mkv,23.108,17.396,499
