input_file,si,ti,n
venice_harmonic_2_cropped_8s.mkv,32.409,8.258,113
venice_harmonic_2_cropped_8s.mkv,32.332,8.269,114
venice_harmonic_2_cropped_8s.mkv,32.288,8.379,115
venice_harmonic_2_cropped_8s.mkv,32.257,8.38,116
venice_harmonic_2_cropped_8s.mkv,32.229,8.425,117
venice_harmonic_2_cropped_8s.mkv,32.192,8.399,118
venice_harmonic_2_cropped_8s.mkv,32.13,8.39,119
venice_harmonic_2_cropped_8s.mkv,32.086,8.548,120
venice_harmonic_2_cropped_8s.mkv,32.076,8.553,121
venice_harmonic_2_cropped_8s.mkv,32.034,8.482,122
venice_harmonic_2_cropped_8s.mkv,32.027,8.59,123
venice_harmonic_2_cropped_8s.mkv,32.011,8.595,124
venice_harmonic_2_cropped_8s.mkv,32.084,8.591,125
venice_harmonic_2_cropped_8s.mkv,32.165,8.713,126
venice_harmonic_2_cropped_8s.mkv,32.267,8.759,127
venice_harmonic_2_cropped_8s.mkv,32.338,8.804,128
venice_harmonic_2_cropped_8s.mkv,32.416,8.916,129
venice_harmonic_2_cropped_8s.mkv,32.466,9.028,130
venice_harmonic_2_cropped_8s.mkv,32.517,8.96,131
venice_harmonic_2_cropped_8s.mkv,32.615,8.909,132
venice_harmonic_2_cropped_8s.mkv,32.693,9.041,133
venice_harmonic_2_cropped_8s.mkv,32.707,9.131,134
venice_harmonic_2_cropped_8s.mkv,32.677,9.011,135
venice_harmonic_2_cropped_8s.mkv,32.667,9.066,136
venice_harmonic_2_cropped_8s.mkv,32.713,8.998,137
venice_harmonic_2_cropped_8s.mkv,32.747,9.014,138
venice_harmonic_2_cropped_8s.mkv,32.755,8.989,139
venice_harmonic_2_cropped_8s.mkv,32.775,8.921,140
venice_harmonic_2_cropped_8s.mkv,32.827,9.078,141
venice_harmonic_2_cropped_8s.mkv,32.829,9.037,142
venice_harmonic_2_cropped_8s.mkv,32.779,9.12,143
venice_harmonic_2_cropped_8s.mkv,32.778,9.016,144
venice_harmonic_2_cropped_8s.mkv,32.788,9.002,145
venice_harmonic_2_cropped_8s.mkv,32.782,9.058,146
venice_harmonic_2_cropped_8s.mkv,32.756,9.0,147
venice_harmonic_2_cropped_8s.mkv,32.697,9.098,148
venice_harmonic_2_cropped_8s.mkv,32.652,9.001,149
venice_harmonic_2_cropped_8s.mkv,32.657,8.892,150
venice_harmonic_2_cropped_8s.mkv,32.684,8.994,151
venice_harmonic_2_cropped_8s.mkv,32.723,8.939,152
venice_harmonic_2_cropped_8s.mkv,32.72,8.995,153
venice_harmonic_2_cropped_8s.mkv,32.77,9.027,154
venice_harmonic_2_cropped_8s.mkv,32.749,9.015,155
venice_harmonic_2_cropped_8s.mkv,32.77,9.058,156
venice_harmonic_2_cropped_8s.mkv,32.764,9.012,157
venice_harmonic_2_cropped_8s.mkv,32.619,8.955,158
venice_harmonic_2_cropped_8s.mkv,32.54,8.868,159
venice_harmonic_2_cropped_8s.mkv,32.512,8.966,160
venice_harmonic_2_cropped_8s.mkv,32.474,8.935,161
venice_harmonic_2_cropped_8s.mkv,32.424,9.07,162
venice_harmonic_2_cropped_8s.mkv,32.192,8.979,163
venice_harmonic_2_cropped_8s.mkv,31.998,8.708,164
venice_harmonic_2_cropped_8s.mkv,31.818,8.571,165
venice_harmonic_2_cropped_8s.mkv,31.686,8.638,166
venice_harmonic_2_cropped_8s.mkv,31.526,8.657,167
venice_harmonic_2_cropped_8s.mkv,31.389,8.541,168
venice_harmonic_2_cropped_8s.mkv,31.343,8.485,169
venice_harmonic_2_cropped_8s.mkv,31.283,8.575,170
venice_harmonic_2_cropped_8s.mkv,31.192,8.711,171
venice_harmonic_2_cropped_8s.mkv,31.15,8.722,172
venice_harmonic_2_cropped_8s.mkv,31.078,8.7,173
venice_harmonic_2_cropped_8s.mkv,30.994,8.706,174
venice_harmonic_2_cropped_8s.mkv,30.824,8.603,175
venice_harmonic_2_cropped_8s.mkv,30.75,8.434,176
venice_harmonic_2_cropped_8s.mkv,30.734,8.516,177
venice_harmonic_2_cropped_8s.mkv,30.665,8.632,178
venice_harmonic_2_cropped_8s.mkv,30.503,8.645,179
venice_harmonic_2_cropped_8s.mkv,30.377,8.66,180
venice_harmonic_2_cropped_8s.mkv,30.309,8.62,181
venice_harmonic_2_cropped_8s.mkv,30.267,8.656,182
venice_harmonic_2_cropped_8s.mkv,30.319,8.724,183
venice_harmonic_2_cropped_8s.mkv,30.333,8.783,184
venice_harmonic_2_cropped_8s.mkv,30.262,8.878,185
venice_harmonic_2_cropped_8s.mkv,30.193,8.646,186
venice_harmonic_2_cropped_8s.mkv,30.215,8.595,187
venice_harmonic_2_cropped_8s.mkv,30.237,8.775,188
venice_harmonic_2_cropped_8s.mkv,30.234,8.959,189
venice_harmonic_2_cropped_8s.mkv,30.23,9.035,190
venice_harmonic_2_cropped_8s.mkv,30.268,9.133,191
venice_harmonic_2_cropped_8s.mkv,30.312,9.077,192
venice_harmonic_2_cropped_8s.mkv,30.382,9.113,193
venice_harmonic_2_cropped_8s.mkv,30.404,9.204,194
venice_harmonic_2_cropped_8s.mkv,30.461,9.273,195
venice_harmonic_2_cropped_8s.mkv,30.444,9.279,196
venice_harmonic_2_cropped_8s.mkv,30.428,9.329,197
venice_harmonic_2_cropped_8s.mkv,30.356,9.317,198
venice_harmonic_2_cropped_8s.mkv,30.264,9.279,199
venice_harmonic_2_cropped_8s.mkv,30.18,9.34,200
venice_harmonic_2_cropped_8s.mkv,30.091,9.437,201
venice_harmonic_2_cropped_8s.mkv,30.061,9.521,202
venice_harmonic_2_cropped_8s.mkv,30.06,9.578,203
venice_harmonic_2_cropped_8s.mkv,29.989,9.698,204
venice_harmonic_2_cropped_8s.mkv,29.902,9.766,205
venice_harmonic_2_cropped_8s.mkv,29.83,9.842,206
venice_harmonic_2_cropped_8s.mkv,29.749,9.865,207
venice_harmonic_2_cropped_8s.mkv,29.733,9.854,208
venice_harmonic_2_cropped_8s.mkv,29.835,9.858,209
venice_harmonic_2_cropped_8s.mkv,29.919,9.957,210
venice_harmonic_2_cropped_8s.mkv,29.924,10.039,211
venice_harmonic_2_cropped_8s.mkv,30.091,9.978,212
venice_harmonic_2_cropped_8s.mkv,30.202,10.007,213
venice_harmonic_2_cropped_8s.mkv,30.328,9.977,214
venice_harmonic_2_cropped_8s.mkv,30.4,10.167,215
venice_harmonic_2_cropped_8s.mkv,30.434,10.135,216
venice_harmonic_2_cropped_8s.mkv,30.453,10.14,217
venice_harmonic_2_cropped_8s.mkv,30.409,10.196,218
venice_harmonic_2_cropped_8s.mkv,30.462,10.078,219
venice_harmonic_2_cropped_8s.mkv,30.551,10.177,220
venice_harmonic_2_cropped_8s.mkv,30.529,10.105,221
venice_harmonic_2_cropped_8s.mkv,30.569,10.144,222
venice_harmonic_2_cropped_8s.mkv,30.579,10.11,223
venice_harmonic_2_cropped_8s.mkv,30.611,9.983,224
venice_harmonic_2_cropped_8s.mkv,30.723,9.889,225
venice_harmonic_2_cropped_8s.mkv,30.82,9.865,226
venice_harmonic_2_cropped_8s.mkv,30.86,9.89,227
venice_harmonic_2_cropped_8s.mkv,30.853,9.893,228
venice_harmonic_2_cropped_8s.mkv,30.871,9.838,229
venice_harmonic_2_cropped_8s.mkv,30.917,9.87,230
venice_harmonic_2_cropped_8s.mkv,30.941,9.894,231
venice_harmonic_2_cropped_8s.mkv,30.955,9.867,232
venice_harmonic_2_cropped_8s.mkv,30.995,9.825,233
venice_harmonic_2_cropped_8s.mkv,31.107,9.748,234
venice_harmonic_2_cropped_8s.mkv,31.188,9.794,235
venice_harmonic_2_cropped_8s.mkv,31.277,9.705,236
venice_harmonic_2_cropped_8s.mkv,31.382,9.658,237
venice_harmonic_2_cropped_8s.mkv,31.487,9.509,238
venice_harmonic_2_cropped_8s.mkv,31.59,9.459,239
venice_harmonic_2_cropped_8s.mkv,31.677,9.407,240
venice_harmonic_2_cropped_8s.mkv,31.738,9.235,241
venice_harmonic_2_cropped_8s.mkv,31.815,9.271,242
venice_harmonic_2_cropped_8s.mkv,31.854,9.023,243
venice_harmonic_2_cropped_8s.mkv,31.903,8.958,244
venice_harmonic_2_cropped_8s.mkv,31.932,8.717,245
venice_harmonic_2_cropped_8s.mkv,32.027,8.588,246
venice_harmonic_2_cropped_8s.mkv,32.103,8.443,247
venice_harmonic_2_cropped_8s.mkv,32.149,8.245,248
venice_harmonic_2_cropped_8s.mkv,32.214,8.326,249
venice_harmonic_2_cropped_8s.mkv,32.249,8.188,250
venice_harmonic_2_cropped_8s.mkv,32.263,8.108,251
venice_harmonic_2_cropped_8s.mkv,32.288,8.011,252
venice_harmonic_2_cropped_8s.mkv,32.31,7.943,253
venice_harmonic_2_cropped_8s.mkv,32.322,7.755,254
venice_harmonic_2_cropped_8s.mkv,32.369,7.597,255
venice_harmonic_2_cropped_8s.mkv,32.358,7.627,256
venice_harmonic_2_cropped_8s.mkv,32.343,7.364,257
venice_harmonic_2_cropped_8s.mkv,32.302,7.309,258
venice_harmonic_2_cropped_8s.mkv,32.301,7.145,259
venice_harmonic_2_cropped_8s.mkv,32.332,6.804,260
venice_harmonic_2_cropped_8s.mkv,32.405,6.782,261
venice_harmonic_2_cropped_8s.mkv,32.426,6.73,262
venice_harmonic_2_cropped_8s.mkv,32.426,6.608,263
venice_harmonic_2_cropped_8s.mkv,32.415,6.49,264
venice_harmonic_2_cropped_8s.mkv,32.44,6.433,265
venice_harmonic_2_cropped_8s.mkv,32.445,6.346,266
venice_harmonic_2_cropped_8s.mkv,32.471,6.237,267
venice_harmonic_2_cropped_8s.mkv,32.456,6.255,268
venice_harmonic_2_cropped_8s.mkv,32.467,6.202,269
venice_harmonic_2_cropped_8s.mkv,32.478,6.222,270
venice_harmonic_2_cropped_8s.mkv,32.461,6.138,271
venice_harmonic_2_cropped_8s.mkv,32.426,6.158,272
venice_harmonic_2_cropped_8s.mkv,32.398,6.13,273
venice_harmonic_2_cropped_8s.mkv,32.347,6.154,274
venice_harmonic_2_cropped_8s.mkv,32.114,6.147,275
venice_harmonic_2_cropped_8s.mkv,31.64,6.066,276
venice_harmonic_2_cropped_8s.mkv,31.16,5.927,277
venice_harmonic_2_cropped_8s.mkv,30.744,5.805,278
venice_harmonic_2_cropped_8s.mkv,30.294,5.545,279
venice_harmonic_2_cropped_8s.mkv,29.885,5.371,280
venice_harmonic_2_cropped_8s.mkv,29.48,5.181,281
venice_harmonic_2_cropped_8s.mkv,29.131,5.066,282
venice_harmonic_2_cropped_8s.mkv,28.796,5.04,283
venice_harmonic_2_cropped_8s.mkv,28.574,4.935,284
venice_harmonic_2_cropped_8s.mkv,28.384,4.865,285
venice_harmonic_2_cropped_8s.mkv,28.203,4.933,286
venice_harmonic_2_cropped_8s.mkv,28.026,4.946,287
venice_harmonic_2_cropped_8s.mkv,27.884,4.918,288
venice_harmonic_2_cropped_8s.mkv,27.796,4.882,289
venice_harmonic_2_cropped_8s.mkv,27.718,4.837,290
venice_harmonic_2_cropped_8s.mkv,27.674,4.886,291
venice_harmonic_2_cropped_8s.mkv,27.657,4.883,292
venice_harmonic_2_cropped_8s.mkv,27.661,4.897,293
venice_harmonic_2_cropped_8s.mkv,27.71,4.951,294
venice_harmonic_2_cropped_8s.mkv,27.804,4.955,295
venice_harmonic_2_cropped_8s.mkv,27.919,5.021,296
venice_harmonic_2_cropped_8s.mkv,28.037,5.06,297
venice_harmonic_2_cropped_8s.mkv,28.225,5.075,298
venice_harmonic_2_cropped_8s.mkv,28.41,5.106,299
venice_harmonic_2_cropped_8s.mkv,28.627,5.141,300
venice_harmonic_2_cropped_8s.mkv,28.871,5.222,301
venice_harmonic_2_cropped_8s.mkv,29.096,5.252,302
venice_harmonic_2_cropped_8s.mkv,29.367,5.284,303
venice_harmonic_2_cropped_8s.mkv,29.667,5.312,304
venice_harmonic_2_cropped_8s.mkv,30.042,5.393,305
venice_harmonic_2_cropped_8s.mkv,30.441,5.473,306
venice_harmonic_2_cropped_8s.mkv,30.823,5.518,307
venice_harmonic_2_cropped_8s.mkv,31.226,5.539,308
venice_harmonic_2_cropped_8s.mkv,31.604,5.569,309
venice_harmonic_2_cropped_8s.mkv,32.104,5.593,310
venice_harmonic_2_cropped_8s.mkv,32.5,5.613,311
venice_harmonic_2_cropped_8s.mkv,33.075,5.643,312
venice_harmonic_2_cropped_8s.mkv,33.679,5.636,313
venice_harmonic_2_cropped_8s.mkv,34.193,5.677,314
venice_harmonic_2_cropped_8s.mkv,34.739,5.653,315
venice_harmonic_2_cropped_8s.mkv,35.275,5.565,316
venice_harmonic_2_cropped_8s.mkv,35.813,5.459,317
venice_harmonic_2_cropped_8s.mkv,36.338,5.441,318
venice_harmonic_2_cropped_8s.mkv,37.042,5.346,319
venice_harmonic_2_cropped_8s.mkv,37.646,5.301,320
venice_harmonic_2_cropped_8s.mkv,38.095,6.256,321
venice_harmonic_2_cropped_8s.mkv,38.919,6.214,322
venice_harmonic_2_cropped_8s.mkv,39.496,5.017,323
venice_harmonic_2_cropped_8s.mkv,40.26,4.914,324
venice_harmonic_2_cropped_8s.mkv,41.104,4.901,325
venice_harmonic_2_cropped_8s.mkv,41.862,4.894,326
venice_harmonic_2_cropped_8s.mkv,42.651,4.92,327
venice_harmonic_2_cropped_8s.mkv,43.404,5.024,328
venice_harmonic_2_cropped_8s.mkv,44.21,5.251,329
venice_harmonic_2_cropped_8s.mkv,44.955,7.379,330
venice_harmonic_2_cropped_8s.mkv,45.706,5.927,331
venice_harmonic_2_cropped_8s.mkv,46.505,6.421,332
venice_harmonic_2_cropped_8s.mkv,47.272,6.948,333
venice_harmonic_2_cropped_8s.mkv,48.012,7.624,334
venice_harmonic_2_cropped_8s.mkv,48.418,8.358,335
venice_harmonic_2_cropped_8s.mkv,48.348,8.915,336
venice_harmonic_2_cropped_8s.mkv,48.175,9.499,337
venice_harmonic_2_cropped_8s.mkv,48.153,10.105,338
venice_harmonic_2_cropped_8s.mkv,47.896,10.8,339
venice_harmonic_2_cropped_8s.mkv,47.539,11.226,340
venice_harmonic_2_cropped_8s.mkv,47.183,11.777,341
venice_harmonic_2_cropped_8s.mkv,46.727,12.235,342
venice_harmonic_2_cropped_8s.mkv,46.162,12.595,343
venice_harmonic_2_cropped_8s.mkv,45.644,12.96,344
venice_harmonic_2_cropped_8s.mkv,45.11,13.269,345
venice_harmonic_2_cropped_8s.mkv,44.471,13.55,346
venice_harmonic_2_cropped_8s.mkv,43.841,13.741,347
venice_harmonic_2_cropped_8s.mkv,43.527,14.009,348
venice_harmonic_2_cropped_8s.mkv,43.171,14.315,349
venice_harmonic_2_cropped_8s.mkv,42.735,14.6,350
venice_harmonic_2_cropped_8s.mkv,42.072,14.767,351
venice_harmonic_2_cropped_8s.mkv,41.618,14.908,352
venice_harmonic_2_cropped_8s.mkv,41.44,15.179,353
venice_harmonic_2_cropped_8s.mkv,41.114,15.353,354
venice_harmonic_2_cropped_8s.mkv,40.892,15.517,355
venice_harmonic_2_cropped_8s.mkv,40.74,15.702,356
venice_harmonic_2_cropped_8s.mkv,40.714,15.881,357
venice_harmonic_2_cropped_8s.mkv,40.681,16.095,358
venice_harmonic_2_cropped_8s.mkv,40.715,16.291,359
venice_harmonic_2_cropped_8s.mkv,40.719,16.48,360
venice_harmonic_2_cropped_8s.mkv,40.717,16.666,361
venice_harmonic_2_cropped_8s.mkv,40.521,16.745,362
venice_harmonic_2_cropped_8s.mkv,40.366,16.812,363
venice_harmonic_2_cropped_8s.mkv,40.435,16.926,364
venice_harmonic_2_cropped_8s.mkv,40.586,17.045,365
venice_harmonic_2_cropped_8s.mkv,40.612,17.179,366
venice_harmonic_2_cropped_8s.mkv,40.665,17.275,367
venice_harmonic_2_cropped_8s.mkv,40.71,17.342,368
venice_harmonic_2_cropped_8s.mkv,40.779,17.396,369
venice_harmonic_2_cropped_8s.mkv,40.886,17.421,370
venice_harmonic_2_cropped_8s.mkv,40.763,17.463,371
venice_harmonic_2_cropped_8s.mkv,40.719,17.428,372
venice_harmonic_2_cropped_8s.mkv,40.663,17.35,373
venice_harmonic_2_cropped_8s.mkv,40.638,17.29,374
venice_harmonic_2_cropped_8s.mkv,40.648,17.18,375
venice_harmonic_2_cropped_8s.mkv,40.661,17.116,376
venice_harmonic_2_cropped_8s.mkv,40.794,17.006,377
venice_harmonic_2_cropped_8s.mkv,41.217,17.043,378
venice_harmonic_2_cropped_8s.mkv,41.313,17.016,379
venice_harmonic_2_cropped_8s.mkv,41.35,16.904,380
venice_harmonic_2_cropped_8s.mkv,41.627,16.772,381
venice_harmonic_2_cropped_8s.mkv,41.72,16.62,382
venice_harmonic_2_cropped_8s.mkv,42.013,16.485,383
venice_harmonic_2_cropped_8s.mkv,42.356,16.386,384
venice_harmonic_2_cropped_8s.mkv,42.821,16.298,385
venice_harmonic_2_cropped_8s.mkv,43.511,16.201,386
venice_harmonic_2_cropped_8s.mkv,43.863,16.069,387
venice_harmonic_2_cropped_8s.mkv,44.228,15.899,388
venice_harmonic_2_cropped_8s.mkv,44.704,15.705,389
venice_harmonic_2_cropped_8s.mkv,45.005,15.459,390
venice_harmonic_2_cropped_8s.mkv,44.998,15.168,391
venice_harmonic_2_cropped_8s.mkv,45.076,14.786,392
venice_harmonic_2_cropped_8s.mkv,44.942,14.431,393
venice_harmonic_2_cropped_8s.mkv,45.062,14.011,394
venice_harmonic_2_cropped_8s.mkv,45.353,13.673,395
venice_harmonic_2_cropped_8s.mkv,45.573,13.317,396
venice_harmonic_2_cropped_8s.mkv,46.363,12.999,397
venice_harmonic_2_cropped_8s.mkv,46.841,12.796,398
venice_harmonic_2_cropped_8s.mkv,47.177,12.463,399
venice_harmonic_2_cropped_8s.mkv,47.73,12.189,400
venice_harmonic_2_cropped_8s.mkv,47.765,11.809,401
venice_harmonic_2_cropped_8s.mkv,47.848,11.328,402
venice_harmonic_2_cropped_8s.mkv,48.014,10.834,403
venice_harmonic_2_cropped_8s.mkv,48.038,10.314,404
venice_harmonic_2_cropped_8s.mkv,47.827,9.769,405
venice_harmonic_2_cropped_8s.mkv,47.953,9.167,406
venice_harmonic_2_cropped_8s.mkv,48.192,8.72,407
venice_harmonic_2_cropped_8s.mkv,48.332,8.25,408
venice_harmonic_2_cropped_8s.mkv,48.511,7.859,409
venice_harmonic_2_cropped_8s.mkv,48.44,7.535,410
venice_harmonic_2_cropped_8s.mkv,48.568,7.151,411
venice_harmonic_2_cropped_8s.mkv,48.657,7.016,412
venice_harmonic_2_cropped_8s.mkv,48.511,6.795,413
venice_harmonic_2_cropped_8s.mkv,48.376,6.573,414
venice_harmonic_2_cropped_8s.mkv,48.116,6.465,415
venice_harmonic_2_cropped_8s.mkv,47.9,6.272,416
venice_harmonic_2_cropped_8s.mkv,47.647,6.141,417
venice_harmonic_2_cropped_8s.mkv,47.604,6.153,418
venice_harmonic_2_cropped_8s.mkv,47.641,6.207,419
venice_harmonic_2_cropped_8s.mkv,47.642,6.235,420
venice_harmonic_2_cropped_8s.mkv,47.675,6.446,421
venice_harmonic_2_cropped_8s.mkv,47.705,6.506,422
venice_harmonic_2_cropped_8s.mkv,47.833,6.774,423
venice_harmonic_2_cropped_8s.mkv,47.926,6.975,424
venice_harmonic_2_cropped_8s.mkv,47.963,7.175,425
venice_harmonic_2_cropped_8s.mkv,47.901,7.409,426
venice_harmonic_2_cropped_8s.mkv,47.818,7.559,427
venice_harmonic_2_cropped_8s.mkv,47.829,7.621,428
venice_harmonic_2_cropped_8s.mkv,47.671,7.874,429
venice_harmonic_2_cropped_8s.mkv,47.692,8.004,430
venice_harmonic_2_cropped_8s.mkv,47.752,8.17,431
venice_harmonic_2_cropped_8s.mkv,47.73,8.292,432
venice_harmonic_2_cropped_8s.mkv,47.744,8.5,433
venice_harmonic_2_cropped_8s.mkv,47.627,8.592,434
venice_harmonic_2_cropped_8s.mkv,47.582,8.679,435
venice_harmonic_2_cropped_8s.mkv,47.469,8.764,436
venice_harmonic_2_cropped_8s.mkv,47.532,8.794,437
venice_harmonic_2_cropped_8s.mkv,47.657,8.885,438
venice_harmonic_2_cropped_8s.mkv,47.791,8.992,439
venice_harmonic_2_cropped_8s.mkv,47.842,9.092,440
venice_harmonic_2_cropped_8s.mkv,47.92,9.112,441
venice_harmonic_2_cropped_8s.mkv,48.028,9.187,442
venice_harmonic_2_cropped_8s.mkv,48.277,9.325,443
venice_harmonic_2_cropped_8s.mkv,48.422,9.43,444
venice_harmonic_2_cropped_8s.mkv,48.474,9.468,445
venice_harmonic_2_cropped_8s.mkv,48.437,9.526,446
venice_harmonic_2_cropped_8s.mkv,48.283,9.487,447
venice_harmonic_2_cropped_8s.mkv,48.091,9.559,448
venice_harmonic_2_cropped_8s.mkv,48.04,9.51,449
venice_harmonic_2_cropped_8s.mkv,48.025,9.454,450
