input_file,si,ti,n
american_football_harmonic_8s.mkv,27.982,21.902,319
american_football_harmonic_8s.mkv,27.923,21.783,320
american_football_harmonic_8s.mkv,27.695,21.738,321
american_football_harmonic_8s.mkv,27.579,21.407,322
american_football_harmonic_8s.mkv,27.55,21.156,323
american_football_harmonic_8s.mkv,27.391,20.741,324
american_football_harmonic_8s.mkv,27.155,20.699,325
american_football_harmonic_8s.mkv,26.503,20.549,326
american_football_harmonic_8s.mkv,25.682,20.566,327
american_football_harmonic_8s.mkv,24.728,20.618,328
american_football_harmonic_8s.mkv,23.921,20.559,329
american_football_harmonic_8s.mkv,23.443,20.676,330
american_football_harmonic_8s.mkv,23.173,20.68,331
american_football_harmonic_8s.mkv,22.853,20.639,332
american_football_harmonic_8s.mkv,22.651,20.721,333
american_football_harmonic_8s.mkv,22.609,20.741,334
american_football_harmonic_8s.mkv,22.751,20.825,335
american_football_harmonic_8s.mkv,22.726,20.593,336
american_football_harmonic_8s.mkv,22.713,20.919,337
american_football_harmonic_8s.mkv,22.513,20.831,338
american_football_harmonic_8s.mkv,22.425,20.71,339
american_football_harmonic_8s.mkv,22.076,20.868,340
american_football_harmonic_8s.mkv,22.006,20.867,341
american_football_harmonic_8s.mkv,21.782,21.051,342
american_football_harmonic_8s.mkv,21.707,21.232,343
american_football_harmonic_8s.mkv,21.747,21.009,344
american_football_harmonic_8s.mkv,22.098,21.001,345
american_football_harmonic_8s.mkv,22.185,21.358,346
american_football_harmonic_8s.mkv,21.918,21.273,347
american_football_harmonic_8s.mkv,22.042,20.153,348
american_football_harmonic_8s.mkv,22.24,19.992,349
american_football_harmonic_8s.mkv,22.783,20.406,350
american_football_harmonic_8s.mkv,22.881,20.764,351
american_football_harmonic_8s.mkv,23.073,20.358,352
american_football_harmonic_8s.mkv,22.94,19.986,353
american_football_harmonic_8s.mkv,22.925,19.481,354
american_football_harmonic_8s.mkv,22.977,19.847,355
american_football_harmonic_8s.mkv,23.182,19.718,356
american_football_harmonic_8s.mkv,23.379,19.781,357
american_football_harmonic_8s.mkv,23.892,20.304,358
american_football_harmonic_8s.mkv,24.371,20.659,359
american_football_harmonic_8s.mkv,24.403,21.073,360
american_football_harmonic_8s.mkv,24.267,20.68,361
american_football_harmonic_8s.mkv,24.201,21.005,362
american_football_harmonic_8s.mkv,24.199,21.086,363
american_football_harmonic_8s.mkv,24.223,21.325,364
american_football_harmonic_8s.mkv,24.278,21.523,365
american_football_harmonic_8s.mkv,24.118,21.121,366
american_football_harmonic_8s.mkv,24.456,21.248,367
american_football_harmonic_8s.mkv,24.821,20.915,368
american_football_harmonic_8s.mkv,25.164,21.006,369
american_football_harmonic_8s.mkv,25.469,20.766,370
american_football_harmonic_8s.mkv,25.709,20.702,371
american_football_harmonic_8s.mkv,25.911,20.893,372
american_football_harmonic_8s.mkv,26.011,20.81,373
american_football_harmonic_8s.mkv,26.251,20.809,374
american_football_harmonic_8s.mkv,26.353,20.728,375
american_football_harmonic_8s.mkv,26.818,20.059,376
american_football_harmonic_8s.mkv,27.283,19.821,377
american_football_harmonic_8s.mkv,27.982,19.281,378
american_football_harmonic_8s.mkv,28.522,18.785,379
american_football_harmonic_8s.mkv,29.441,18.191,380
american_football_harmonic_8s.mkv,30.677,17.732,381
american_football_harmonic_8s.mkv,31.883,16.987,382
american_football_harmonic_8s.mkv,32.455,16.857,383
american_football_harmonic_8s.mkv,33.097,17.16,384
american_football_harmonic_8s.mkv,34.497,16.874,385
american_football_harmonic_8s.mkv,36.05,16.72,386
american_football_harmonic_8s.mkv,36.842,17.096,387
american_football_harmonic_8s.mkv,36.878,16.934,388
american_football_harmonic_8s.mkv,36.476,17.182,389
american_football_harmonic_8s.mkv,37.353,16.808,390
american_football_harmonic_8s.mkv,37.3,16.252,391
american_football_harmonic_8s.mkv,37.06,15.756,392
american_football_harmonic_8s.mkv,35.588,16.157,393
american_football_harmonic_8s.mkv,34.817,15.4,394
american_football_harmonic_8s.mkv,33.664,16.113,395
american_football_harmonic_8s.mkv,33.523,15.08,396
american_football_harmonic_8s.mkv,33.794,15.584,397
american_football_harmonic_8s.mkv,34.296,15.374,398
american_football_harmonic_8s.mkv,34.652,15.649,399
american_football_harmonic_8s.mkv,35.412,15.591,400
american_football_harmonic_8s.mkv,35.436,14.826,401
american_football_harmonic_8s.mkv,36.064,14.044,402
american_football_harmonic_8s.mkv,36.695,14.816,403
american_football_harmonic_8s.mkv,37.798,14.017,404
american_football_harmonic_8s.mkv,38.423,14.796,405
american_football_harmonic_8s.mkv,38.08,14.204,406
american_football_harmonic_8s.mkv,37.794,14.208,407
american_football_harmonic_8s.mkv,37.536,15.107,408
american_football_harmonic_8s.mkv,37.844,14.996,409
american_football_harmonic_8s.mkv,37.794,14.854,410
american_football_harmonic_8s.mkv,37.365,15.009,411
american_football_harmonic_8s.mkv,36.955,15.278,412
american_football_harmonic_8s.mkv,37.259,16.13,413
american_football_harmonic_8s.mkv,36.346,15.596,414
american_football_harmonic_8s.mkv,37.113,15.546,415
american_football_harmonic_8s.mkv,36.11,16.532,416
american_football_harmonic_8s.mkv,36.26,15.898,417
american_football_harmonic_8s.mkv,35.041,15.775,418
american_football_harmonic_8s.mkv,34.63,16.076,419
american_football_harmonic_8s.mkv,34.139,15.707,420
american_football_harmonic_8s.mkv,33.782,16.527,421
american_football_harmonic_8s.mkv,33.687,16.061,422
american_football_harmonic_8s.mkv,33.572,16.976,423
american_football_harmonic_8s.mkv,33.458,16.636,424
american_football_harmonic_8s.mkv,33.815,16.659,425
american_football_harmonic_8s.mkv,34.018,16.636,426
american_football_harmonic_8s.mkv,34.573,16.322,427
american_football_harmonic_8s.mkv,35.138,16.467,428
american_football_harmonic_8s.mkv,36.024,15.669,429
american_football_harmonic_8s.mkv,37.316,15.146,430
american_football_harmonic_8s.mkv,38.167,13.731,431
american_football_harmonic_8s.mkv,39.184,15.347,432
american_football_harmonic_8s.mkv,38.753,14.641,433
american_football_harmonic_8s.mkv,38.942,14.249,434
american_football_harmonic_8s.mkv,38.271,14.414,435
american_football_harmonic_8s.mkv,38.874,14.961,436
american_football_harmonic_8s.mkv,38.731,13.901,437
american_football_harmonic_8s.mkv,38.148,14.337,438
american_football_harmonic_8s.mkv,37.168,14.272,439
american_football_harmonic_8s.mkv,37.087,14.606,440
american_football_harmonic_8s.mkv,38.14,14.07,441
american_football_harmonic_8s.mkv,38.728,13.916,442
american_football_harmonic_8s.mkv,39.702,13.959,443
american_football_harmonic_8s.mkv,40.042,14.471,444
american_football_harmonic_8s.mkv,40.284,13.821,445
american_football_harmonic_8s.mkv,39.961,12.892,446
american_football_harmonic_8s.mkv,40.625,13.03,447
american_football_harmonic_8s.mkv,40.485,10.185,448
american_football_harmonic_8s.mkv,40.832,12.212,449
american_football_harmonic_8s.mkv,41.238,11.036,450
