input_file,si,ti,n
water_netflix.mkv,40.632,20.004,79
water_netflix.mkv,40.56,20.207,80
water_netflix.mkv,40.586,20.447,81
water_netflix.mkv,40.711,20.758,82
water_netflix.mkv,40.734,20.997,83
water_netflix.mkv,40.818,21.254,84
water_netflix.mkv,40.922,21.332,85
water_netflix.mkv,40.972,21.868,86
water_netflix.mkv,41.001,22.258,87
water_netflix.mkv,41.031,22.656,88
water_netflix.mkv,41.123,22.701,89
water_netflix.mkv,41.049,22.758,90
water_netflix.mkv,41.297,22.796,91
water_netflix.mkv,41.398,22.741,92
water_netflix.mkv,41.34,22.984,93
water_netflix.mkv,41.669,23.279,94
water_netflix.mkv,41.879,23.725,95
water_netflix.mkv,42.051,24.009,96
water_netflix.mkv,42.531,24.376,97
water_netflix.mkv,42.78,24.613,98
water_netflix.mkv,42.777,25.153,99
water_netflix.mkv,42.981,25.39,100
water_netflix.mkv,42.845,25.585,101
water_netflix.mkv,42.793,25.946,102
water_netflix.mkv,42.901,26.316,103
water_netflix.mkv,43.007,26.574,104
water_netflix.mkv,43.03,26.553,105
water_netflix.mkv,42.898,26.694,106
water_netflix.mkv,42.891,26.743,107
water_netflix.mkv,42.806,26.584,108
water_netflix.mkv,43.029,26.518,109
water_netflix.mkv,42.969,26.586,110
water_netflix.mkv,43.014,26.745,111
water_netflix.mkv,43.001,26.57,112
water_netflix.mkv,42.769,26.052,113
water_netflix.mkv,42.748,26.08,114
water_netflix.mkv,42.701,26.1,115
water_netflix.mkv,42.552,26.115,116
water_netflix.mkv,42.492,25.861,117
water_netflix.mkv,42.746,25.866,118
water_netflix.mkv,42.684,26.005,119
water_netflix.mkv,42.47,25.926,120
water_netflix.mkv,42.424,25.902,121
water_netflix.mkv,42.327,25.971,122
water_netflix.mkv,42.251,25.928,123
water_netflix.mkv,42.345,25.739,124
water_netflix.mkv,42.249,25.847,125
water_netflix.mkv,42.339,25.755,126
water_netflix.mkv,42.099,25.546,127
water_netflix.mkv,42.11,25.318,128
water_netflix.mkv,41.988,25.265,129
water_netflix.mkv,41.881,25.155,130
water_netflix.mkv,41.977,25.374,131
water_netflix.mkv,41.947,25.622,132
water_netflix.mkv,41.962,25.919,133
water_netflix.mkv,42.429,26.595,134
water_netflix.mkv,42.431,27.085,135
water_netflix.mkv,42.472,27.261,136
water_netflix.mkv,42.298,27.724,137
water_netflix.mkv,42.33,28.005,138
water_netflix.mkv,42.248,28.118,139
water_netflix.mkv,42.365,28.486,140
water_netflix.mkv,42.302,28.85,141
water_netflix.mkv,42.524,29.154,142
water_netflix.mkv,42.488,29.218,143
water_netflix.mkv,42.795,29.119,144
water_netflix.mkv,42.51,29.275,145
water_netflix.mkv,42.351,29.353,146
water_netflix.mkv,42.329,29.311,147
water_netflix.mkv,42.442,29.108,148
water_netflix.mkv,42.478,29.085,149
water_netflix.mkv,42.536,28.967,150
water_netflix.mkv,42.679,29.322,151
water_netflix.mkv,42.393,29.445,152
water_netflix.mkv,42.191,29.093,153
water_netflix.mkv,42.139,28.896,154
water_netflix.mkv,41.798,28.75,155
water_netflix.mkv,41.814,28.532,156
water_netflix.mkv,41.647,28.809,157
water_netflix.mkv,41.658,29.089,158
water_netflix.mkv,41.459,29.192,159
water_netflix.mkv,41.699,29.652,160
water_netflix.mkv,41.625,30.656,161
water_netflix.mkv,41.785,31.491,162
water_netflix.mkv,41.814,31.877,163
water_netflix.mkv,41.724,32.715,164
water_netflix.mkv,41.79,33.445,165
water_netflix.mkv,41.459,34.018,166
water_netflix.mkv,41.506,33.67,167
water_netflix.mkv,41.663,33.512,168
water_netflix.mkv,41.553,33.974,169
water_netflix.mkv,41.452,34.083,170
water_netflix.mkv,41.999,34.726,171
water_netflix.mkv,41.753,35.546,172
water_netflix.mkv,41.531,35.19,173
water_netflix.mkv,42.04,35.642,174
water_netflix.mkv,41.703,36.617,175
water_netflix.mkv,41.927,36.909,176
water_netflix.mkv,42.109,37.225,177
water_netflix.mkv,42.596,37.769,178
water_netflix.mkv,42.571,37.907,179
water_netflix.mkv,42.569,37.725,180
water_netflix.mkv,42.727,37.708,181
water_netflix.mkv,43.057,37.106,182
water_netflix.mkv,43.3,36.867,183
water_netflix.mkv,43.612,37.12,184
water_netflix.mkv,43.901,37.864,185
water_netflix.mkv,43.919,38.746,186
water_netflix.mkv,43.955,38.629,187
water_netflix.mkv,43.724,38.465,188
water_netflix.mkv,43.877,38.24,189
water_netflix.mkv,44.272,37.829,190
water_netflix.mkv,44.302,37.666,191
water_netflix.mkv,44.796,38.019,192
water_netflix.mkv,45.177,38.193,193
water_netflix.mkv,45.438,38.026,194
water_netflix.mkv,45.844,37.959,195
water_netflix.mkv,45.653,37.594,196
water_netflix.mkv,45.941,37.4,197
water_netflix.mkv,46.434,37.185,198
water_netflix.mkv,46.656,37.302,199
water_netflix.mkv,46.789,37.697,200
water_netflix.mkv,47.362,38.567,201
water_netflix.mkv,47.346,39.045,202
water_netflix.mkv,47.484,39.151,203
water_netflix.mkv,47.628,39.393,204
water_netflix.mkv,47.886,39.076,205
water_netflix.mkv,47.764,38.952,206
water_netflix.mkv,47.805,39.036,207
water_netflix.mkv,48.228,38.781,208
water_netflix.mkv,48.149,38.456,209
water_netflix.mkv,48.227,38.26,210
water_netflix.mkv,48.477,37.719,211
water_netflix.mkv,48.378,37.532,212
water_netflix.mkv,48.355,37.368,213
water_netflix.mkv,48.535,37.286,214
water_netflix.mkv,48.496,37.252,215
water_netflix.mkv,48.378,37.242,216
water_netflix.mkv,48.676,37.455,217
water_netflix.mkv,48.756,37.306,218
water_netflix.mkv,48.77,37.478,219
water_netflix.mkv,49.077,37.032,220
water_netflix.mkv,49.507,37.011,221
water_netflix.mkv,49.464,36.997,222
water_netflix.mkv,49.658,37.063,223
water_netflix.mkv,49.356,37.02,224
water_netflix.mkv,49.381,36.623,225
water_netflix.mkv,48.971,36.266,226
water_netflix.mkv,49.094,35.885,227
water_netflix.mkv,48.755,35.769,228
water_netflix.mkv,48.52,35.556,229
water_netflix.mkv,48.247,35.46,230
water_netflix.mkv,48.316,34.984,231
water_netflix.mkv,47.887,34.409,232
water_netflix.mkv,47.864,34.279,233
water_netflix.mkv,47.685,34.091,234
water_netflix.mkv,47.511,33.684,235
water_netflix.mkv,47.5,33.577,236
water_netflix.mkv,47.267,33.371,237
water_netflix.mkv,47.228,33.129,238
water_netflix.mkv,47.254,33.043,239
water_netflix.mkv,47.298,33.04,240
water_netflix.mkv,46.934,32.907,241
water_netflix.mkv,46.443,33.292,242
water_netflix.mkv,46.403,33.22,243
water_netflix.mkv,46.349,33.014,244
water_netflix.mkv,45.972,33.336,245
water_netflix.mkv,45.599,33.29,246
water_netflix.mkv,45.449,33.724,247
water_netflix.mkv,45.067,33.77,248
water_netflix.mkv,45.316,33.726,249
water_netflix.mkv,45.549,33.788,250
water_netflix.mkv,45.758,33.961,251
water_netflix.mkv,45.49,34.008,252
water_netflix.mkv,45.164,33.715,253
water_netflix.mkv,45.402,33.774,254
water_netflix.mkv,45.263,33.698,255
water_netflix.mkv,45.096,33.66,256
water_netflix.mkv,44.787,33.287,257
water_netflix.mkv,44.997,33.045,258
water_netflix.mkv,45.009,32.952,259
water_netflix.mkv,44.411,32.547,260
water_netflix.mkv,43.954,32.187,261
water_netflix.mkv,43.743,31.648,262
water_netflix.mkv,42.984,30.634,263
water_netflix.mkv,42.736,29.864,264
water_netflix.mkv,42.328,29.226,265
water_netflix.mkv,42.118,28.666,266
water_netflix.mkv,42.114,28.407,267
water_netflix.mkv,42.648,28.097,268
water_netflix.mkv,42.543,27.886,269
water_netflix.mkv,42.835,27.734,270
water_netflix.mkv,43.191,27.457,271
water_netflix.mkv,43.631,27.644,272
water_netflix.mkv,43.387,27.668,273
water_netflix.mkv,43.329,27.682,274
water_netflix.mkv,43.033,27.817,275
water_netflix.mkv,43.097,28.036,276
water_netflix.mkv,43.293,28.02,277
water_netflix.mkv,43.464,27.973,278
water_netflix.mkv,43.565,27.942,279
water_netflix.mkv,43.875,27.453,280
water_netflix.mkv,43.233,27.183,281
water_netflix.mkv,43.229,27.344,282
water_netflix.mkv,43.786,27.152,283
water_netflix.mkv,43.355,27.095,284
water_netflix.mkv,43.477,27.187,285
water_netflix.mkv,43.529,27.114,286
water_netflix.mkv,43.676,26.922,287
water_netflix.mkv,43.63,26.965,288
water_netflix.mkv,41.998,26.262,289
water_netflix.mkv,41.089,25.06,290
water_netflix.mkv,39.964,23.874,291
water_netflix.mkv,38.79,22.71,292
water_netflix.mkv,38.159,21.319,293
water_netflix.mkv,37.654,20.224,294
water_netflix.mkv,37.677,19.227,295
water_netflix.mkv,37.442,18.572,296
water_netflix.mkv,37.459,17.896,297
water_netflix.mkv,37.926,17.203,298
water_netflix.mkv,38.372,16.744,299
water_netflix.mkv,39.131,16.518,300
water_netflix.mkv,39.986,16.447,301
water_netflix.mkv,40.832,16.437,302
water_netflix.mkv,41.762,16.511,303
water_netflix.mkv,42.897,16.677,304
water_netflix.mkv,43.818,17.026,305
water_netflix.mkv,44.916,17.418,306
water_netflix.mkv,46.047,17.809,307
water_netflix.mkv,47.3,18.364,308
water_netflix.mkv,48.401,18.916,309
water_netflix.mkv,49.617,19.419,310
water_netflix.mkv,50.616,20.047,311
water_netflix.mkv,52.176,20.712,312
water_netflix.mkv,51.976,21.056,313
water_netflix.mkv,51.615,20.882,314
water_netflix.mkv,51.536,20.792,315
water_netflix.mkv,51.236,20.593,316
water_netflix.mkv,51.07,20.488,317
water_netflix.mkv,50.852,20.418,318
water_netflix.mkv,50.619,20.297,319
water_netflix.mkv,50.429,20.139,320
water_netflix.mkv,50.113,20.09,321
water_netflix.mkv,49.781,19.964,322
water_netflix.mkv,49.378,19.732,323
water_netflix.mkv,49.286,19.586,324
water_netflix.mkv,49.244,19.403,325
water_netflix.mkv,49.248,19.271,326
water_netflix.mkv,49.189,19.213,327
water_netflix.mkv,49.107,19.072,328
water_netflix.mkv,49.189,18.932,329
water_netflix.mkv,49.19,18.978,330
water_netflix.mkv,49.179,18.88,331
water_netflix.mkv,49.132,18.813,332
water_netflix.mkv,48.912,18.75,333
water_netflix.mkv,48.88,18.595,334
water_netflix.mkv,49.123,18.501,335
water_netflix.mkv,49.012,18.451,336
water_netflix.mkv,49.097,18.391,337
water_netflix.mkv,49.317,18.408,338
water_netflix.mkv,49.37,18.464,339
water_netflix.mkv,49.577,18.467,340
water_netflix.mkv,49.628,18.526,341
water_netflix.mkv,49.587,18.548,342
water_netflix.mkv,49.621,18.531,343
water_netflix.mkv,49.825,18.557,344
water_netflix.mkv,49.841,18.551,345
water_netflix.mkv,49.743,18.639,346
water_netflix.mkv,50.038,18.653,347
water_netflix.mkv,50.124,18.742,348
water_netflix.mkv,50.122,18.831,349
water_netflix.mkv,50.356,18.903,350
water_netflix.mkv,50.439,18.955,351
water_netflix.mkv,50.481,18.978,352
water_netflix.mkv,50.644,19.133,353
water_netflix.mkv,50.86,19.224,354
water_netflix.mkv,50.967,19.299,355
water_netflix.mkv,51.296,19.461,356
water_netflix.mkv,51.522,19.655,357
water_netflix.mkv,51.811,19.819,358
water_netflix.mkv,51.788,19.895,359
water_netflix.mkv,52.23,20.021,360
water_netflix.mkv,52.284,20.203,361
water_netflix.mkv,52.657,20.295,362
water_netflix.mkv,52.753,20.482,363
water_netflix.mkv,52.992,20.605,364
water_netflix.mkv,53.143,20.782,365
water_netflix.mkv,53.219,20.913,366
water_netflix.mkv,53.394,21.032,367
water_netflix.mkv,53.587,21.158,368
water_netflix.mkv,53.919,21.274,369
water_netflix.mkv,53.926,21.445,370
water_netflix.mkv,54.265,21.664,371
water_netflix.mkv,54.618,21.756,372
water_netflix.mkv,54.773,21.971,373
water_netflix.mkv,54.865,22.117,374
water_netflix.mkv,55.216,22.229,375
water_netflix.mkv,55.271,22.344,376
water_netflix.mkv,55.601,22.504,377
water_netflix.mkv,55.802,22.596,378
water_netflix.mkv,55.919,22.755,379
water_netflix.mkv,56.098,22.867,380
water_netflix.mkv,56.387,23.073,381
water_netflix.mkv,56.437,23.247,382
water_netflix.mkv,56.781,23.415,383
water_netflix.mkv,57.151,23.617,384
water_netflix.mkv,57.127,23.713,385
water_netflix.mkv,57.648,23.943,386
water_netflix.mkv,57.798,24.14,387
water_netflix.mkv,58.101,24.304,388
water_netflix.mkv,58.398,24.504,389
water_netflix.mkv,58.705,24.658,390
water_netflix.mkv,58.906,24.832,391
water_netflix.mkv,59.321,25.005,392
water_netflix.mkv,59.512,25.18,393
water_netflix.mkv,59.789,25.377,394
water_netflix.mkv,59.909,25.556,395
water_netflix.mkv,60.07,25.589,396
water_netflix.mkv,60.233,25.649,397
water_netflix.mkv,60.261,25.616,398
water_netflix.mkv,60.427,25.697,399
water_netflix.mkv,60.56,25.863,400
water_netflix.mkv,60.652,25.902,401
water_netflix.mkv,60.721,26.021,402
water_netflix.mkv,60.638,26.077,403
water_netflix.mkv,60.593,26.05,404
water_netflix.mkv,60.621,26.013,405
water_netflix.mkv,60.605,25.988,406
water_netflix.mkv,60.537,25.909,407
water_netflix.mkv,60.304,25.791,408
water_netflix.mkv,60.241,25.687,409
water_netflix.mkv,59.931,25.531,410
water_netflix.mkv,59.654,25.288,411
water_netflix.mkv,59.381,24.997,412
water_netflix.mkv,58.989,24.751,413
water_netflix.mkv,58.636,24.567,414
water_netflix.mkv,58.35,24.392,415
water_netflix.mkv,58.45,24.302,416
water_netflix.mkv,58.439,24.081,417
water_netflix.mkv,58.692,23.925,418
water_netflix.mkv,58.905,23.828,419
water_netflix.mkv,59.418,23.74,420
water_netflix.mkv,59.619,23.663,421
water_netflix.mkv,59.938,23.636,422
water_netflix.mkv,60.285,23.65,423
water_netflix.mkv,60.698,23.689,424
water_netflix.mkv,61.085,23.73,425
water_netflix.mkv,61.625,23.759,426
water_netflix.mkv,62.121,23.814,427
water_netflix.mkv,62.589,23.856,428
water_netflix.mkv,63.087,23.855,429
water_netflix.mkv,63.541,23.868,430
water_netflix.mkv,63.635,23.842,431
water_netflix.mkv,64.195,23.861,432
water_netflix.mkv,64.778,23.954,433
water_netflix.mkv,65.065,24.024,434
water_netflix.mkv,65.538,24.087,435
water_netflix.mkv,66.098,24.137,436
water_netflix.mkv,66.391,24.2,437
water_netflix.mkv,66.764,24.25,438
water_netflix.mkv,67.19,24.301,439
water_netflix.mkv,67.5,24.427,440
water_netflix.mkv,68.0,24.518,441
water_netflix.mkv,68.425,24.618,442
water_netflix.mkv,68.863,24.738,443
water_netflix.mkv,69.336,24.849,444
water_netflix.mkv,69.84,25.012,445
water_netflix.mkv,70.109,25.173,446
water_netflix.mkv,70.531,25.268,447
water_netflix.mkv,70.822,25.461,448
water_netflix.mkv,71.283,25.655,449
water_netflix.mkv,71.566,25.76,450
water_netflix.mkv,71.842,25.881,451
water_netflix.mkv,72.114,26.112,452
water_netflix.mkv,72.412,26.199,453
water_netflix.mkv,72.569,26.305,454
water_netflix.mkv,72.93,26.538,455
water_netflix.mkv,72.968,26.662,456
water_netflix.mkv,73.109,26.772,457
water_netflix.mkv,73.322,26.905,458
water_netflix.mkv,73.523,27.103,459
water_netflix.mkv,73.721,27.235,460
water_netflix.mkv,74.015,27.425,461
water_netflix.mkv,73.917,27.506,462
water_netflix.mkv,74.137,27.689,463
water_netflix.mkv,74.488,27.791,464
water_netflix.mkv,71.704,27.566,465
water_netflix.mkv,68.923,26.557,466
water_netflix.mkv,66.058,25.577,467
water_netflix.mkv,63.146,24.735,468
water_netflix.mkv,60.227,23.78,469
water_netflix.mkv,57.348,22.793,470
water_netflix.mkv,54.559,21.911,471
water_netflix.mkv,51.792,21.116,472
water_netflix.mkv,48.989,20.388,473
water_netflix.mkv,46.161,19.694,474
water_netflix.mkv,43.403,19.037,475
water_netflix.mkv,40.938,18.443,476
water_netflix.mkv,38.474,17.802,477
water_netflix.mkv,35.943,17.387,478
water_netflix.mkv,33.585,17.032,479
water_netflix.mkv,31.639,16.418,480
water_netflix.mkv,29.681,16.58,481
water_netflix.mkv,27.986,16.462,482
water_netflix.mkv,26.806,16.152,483
water_netflix.mkv,25.877,16.522,484
water_netflix.mkv,25.176,17.188,485
water_netflix.mkv,25.286,17.48,486
water_netflix.mkv,25.646,17.94,487
water_netflix.mkv,26.394,18.609,488
water_netflix.mkv,26.444,18.725,489
water_netflix.mkv,26.442,18.791,490
water_netflix.mkv,26.876,19.458,491
water_netflix.mkv,26.851,19.14,492
water_netflix.mkv,26.72,18.812,493
water_netflix.mkv,26.676,18.695,494
water_netflix.mkv,26.715,18.926,495
water_netflix.mkv,26.718,19.191,496
water_netflix.mkv,26.653,18.949,497
water_netflix.mkv,26.888,18.557,498
water_netflix.mkv,26.831,18.549,499
water_netflix.mkv,26.814,18.695,500
water_netflix.mkv,26.637,18.733,501
water_netflix.mkv,26.707,18.5,502
water_netflix.mkv,26.601,18.151,503
water_netflix.mkv,26.778,18.442,504
water_netflix.mkv,26.587,18.269,505
water_netflix.mkv,26.719,17.611,506
water_netflix.mkv,26.965,17.741,507
water_netflix.mkv,26.985,17.533,508
water_netflix.mkv,26.863,17.725,509
water_netflix.mkv,27.008,17.667,510
water_netflix.mkv,26.995,17.955,511
water_netflix.mkv,26.979,17.264,512
water_netflix.mkv,26.965,17.151,513
water_netflix.mkv,27.027,17.2,514
water_netflix.mkv,27.002,16.96,515
water_netflix.mkv,27.219,17.144,516
water_netflix.mkv,27.148,16.964,517
water_netflix.mkv,27.427,17.306,518
water_netflix.mkv,27.455,16.755,519
water_netflix.mkv,27.192,16.693,520
water_netflix.mkv,27.749,16.718,521
water_netflix.mkv,27.378,17.027,522
water_netflix.mkv,27.46,16.301,523
water_netflix.mkv,27.664,15.953,524
water_netflix.mkv,27.771,16.104,525
water_netflix.mkv,28.019,15.538,526
water_netflix.mkv,27.993,15.495,527
water_netflix.mkv,28.388,15.504,528
water_netflix.mkv,28.33,15.189,529
water_netflix.mkv,28.326,15.425,530
water_netflix.mkv,28.742,15.871,531
water_netflix.mkv,28.821,15.742,532
water_netflix.mkv,28.963,15.548,533
water_netflix.mkv,29.034,16.43,534
water_netflix.mkv,28.986,15.922,535
water_netflix.mkv,29.331,16.662,536
water_netflix.mkv,29.585,16.093,537
water_netflix.mkv,29.697,15.132,538
water_netflix.mkv,29.695,15.364,539
water_netflix.mkv,29.726,16.047,540
water_netflix.mkv,29.851,14.859,541
water_netflix.mkv,30.187,15.871,542
water_netflix.mkv,30.207,16.956,543
water_netflix.mkv,30.079,16.962,544
water_netflix.mkv,30.423,17.952,545
water_netflix.mkv,30.07,18.334,546
water_netflix.mkv,30.269,17.494,547
water_netflix.mkv,30.277,17.495,548
water_netflix.mkv,30.426,18.136,549
water_netflix.mkv,30.74,18.764,550
water_netflix.mkv,30.806,19.252,551
water_netflix.mkv,30.833,19.743,552
water_netflix.mkv,31.146,19.694,553
water_netflix.mkv,31.035,19.78,554
water_netflix.mkv,31.043,20.488,555
water_netflix.mkv,30.893,20.321,556
water_netflix.mkv,30.84,20.474,557
water_netflix.mkv,31.036,20.645,558
water_netflix.mkv,30.957,21.434,559
water_netflix.mkv,31.166,21.521,560
water_netflix.mkv,31.743,21.559,561
water_netflix.mkv,31.99,22.387,562
water_netflix.mkv,31.652,21.94,563
water_netflix.mkv,31.649,22.353,564
water_netflix.mkv,31.836,22.442,565
water_netflix.mkv,31.719,22.222,566
water_netflix.mkv,31.685,22.185,567
water_netflix.mkv,31.325,21.796,568
water_netflix.mkv,31.502,22.444,569
water_netflix.mkv,31.127,22.763,570
water_netflix.mkv,31.838,22.851,571
water_netflix.mkv,31.49,23.107,572
water_netflix.mkv,31.201,23.238,573
water_netflix.mkv,31.319,23.995,574
water_netflix.mkv,31.101,24.436,575
water_netflix.mkv,31.226,23.496,576
water_netflix.mkv,31.092,23.042,577
water_netflix.mkv,31.152,22.523,578
water_netflix.mkv,30.978,23.075,579
water_netflix.mkv,31.001,23.334,580
water_netflix.mkv,31.185,23.901,581
water_netflix.mkv,31.447,24.384,582
water_netflix.mkv,31.288,24.212,583
water_netflix.mkv,30.757,23.619,584
water_netflix.mkv,30.983,24.115,585
water_netflix.mkv,31.259,22.78,586
water_netflix.mkv,31.008,22.752,587
water_netflix.mkv,31.156,23.016,588
water_netflix.mkv,31.069,22.841,589
water_netflix.mkv,30.902,23.259,590
water_netflix.mkv,30.956,23.4,591
water_netflix.mkv,31.45,24.429,592
water_netflix.mkv,31.205,24.488,593
water_netflix.mkv,31.155,24.973,594
water_netflix.mkv,30.952,24.356,595
water_netflix.mkv,30.8,24.601,596
water_netflix.mkv,30.741,23.899,597
water_netflix.mkv,30.967,24.015,598
water_netflix.mkv,30.417,24.078,599
