input_file,si,ti,n
air_acrobatics_harmonic_0_cropped_8s.mkv,16.132,4.2,138
air_acrobatics_harmonic_0_cropped_8s.mkv,15.895,4.239,139
air_acrobatics_harmonic_0_cropped_8s.mkv,16.001,3.655,140
air_acrobatics_harmonic_0_cropped_8s.mkv,16.094,4.028,141
air_acrobatics_harmonic_0_cropped_8s.mkv,16.307,4.065,142
air_acrobatics_harmonic_0_cropped_8s.mkv,16.435,4.025,143
air_acrobatics_harmonic_0_cropped_8s.mkv,16.419,3.853,144
air_acrobatics_harmonic_0_cropped_8s.mkv,16.619,4.436,145
air_acrobatics_harmonic_0_cropped_8s.mkv,16.656,4.262,146
air_acrobatics_harmonic_0_cropped_8s.mkv,16.619,3.578,147
air_acrobatics_harmonic_0_cropped_8s.mkv,16.814,4.158,148
air_acrobatics_harmonic_0_cropped_8s.mkv,16.745,4.162,149
air_acrobatics_harmonic_0_cropped_8s.mkv,16.747,4.106,150
air_acrobatics_harmonic_0_cropped_8s.mkv,16.778,4.43,151
air_acrobatics_harmonic_0_cropped_8s.mkv,16.791,4.292,152
air_acrobatics_harmonic_0_cropped_8s.mkv,16.71,4.425,153
air_acrobatics_harmonic_0_cropped_8s.mkv,16.808,3.979,154
air_acrobatics_harmonic_0_cropped_8s.mkv,16.764,3.763,155
air_acrobatics_harmonic_0_cropped_8s.mkv,16.588,3.998,156
air_acrobatics_harmonic_0_cropped_8s.mkv,16.549,4.12,157
air_acrobatics_harmonic_0_cropped_8s.mkv,16.595,3.654,158
air_acrobatics_harmonic_0_cropped_8s.mkv,16.495,3.991,159
air_acrobatics_harmonic_0_cropped_8s.mkv,16.684,3.854,160
air_acrobatics_harmonic_0_cropped_8s.mkv,16.773,3.684,161
air_acrobatics_harmonic_0_cropped_8s.mkv,16.659,3.458,162
air_acrobatics_harmonic_0_cropped_8s.mkv,16.603,4.692,163
air_acrobatics_harmonic_0_cropped_8s.mkv,16.802,4.778,164
air_acrobatics_harmonic_0_cropped_8s.mkv,16.807,4.255,165
air_acrobatics_harmonic_0_cropped_8s.mkv,16.801,4.607,166
air_acrobatics_harmonic_0_cropped_8s.mkv,16.889,4.783,167
air_acrobatics_harmonic_0_cropped_8s.mkv,17.023,4.565,168
air_acrobatics_harmonic_0_cropped_8s.mkv,17.157,4.472,169
air_acrobatics_harmonic_0_cropped_8s.mkv,17.047,4.592,170
air_acrobatics_harmonic_0_cropped_8s.mkv,17.295,4.755,171
air_acrobatics_harmonic_0_cropped_8s.mkv,17.51,4.38,172
air_acrobatics_harmonic_0_cropped_8s.mkv,17.582,3.6,173
air_acrobatics_harmonic_0_cropped_8s.mkv,17.561,4.05,174
air_acrobatics_harmonic_0_cropped_8s.mkv,17.659,4.458,175
air_acrobatics_harmonic_0_cropped_8s.mkv,17.58,4.199,176
air_acrobatics_harmonic_0_cropped_8s.mkv,17.722,4.655,177
air_acrobatics_harmonic_0_cropped_8s.mkv,17.462,4.093,178
air_acrobatics_harmonic_0_cropped_8s.mkv,17.694,4.087,179
air_acrobatics_harmonic_0_cropped_8s.mkv,17.641,3.899,180
air_acrobatics_harmonic_0_cropped_8s.mkv,17.658,3.871,181
air_acrobatics_harmonic_0_cropped_8s.mkv,17.583,3.931,182
air_acrobatics_harmonic_0_cropped_8s.mkv,17.519,3.68,183
air_acrobatics_harmonic_0_cropped_8s.mkv,17.484,4.424,184
air_acrobatics_harmonic_0_cropped_8s.mkv,17.542,4.768,185
air_acrobatics_harmonic_0_cropped_8s.mkv,17.559,3.925,186
air_acrobatics_harmonic_0_cropped_8s.mkv,17.479,3.35,187
air_acrobatics_harmonic_0_cropped_8s.mkv,17.553,3.452,188
air_acrobatics_harmonic_0_cropped_8s.mkv,17.56,3.53,189
air_acrobatics_harmonic_0_cropped_8s.mkv,17.775,3.33,190
air_acrobatics_harmonic_0_cropped_8s.mkv,17.879,4.061,191
air_acrobatics_harmonic_0_cropped_8s.mkv,17.757,4.036,192
air_acrobatics_harmonic_0_cropped_8s.mkv,17.961,3.617,193
air_acrobatics_harmonic_0_cropped_8s.mkv,17.977,3.951,194
air_acrobatics_harmonic_0_cropped_8s.mkv,17.794,3.455,195
air_acrobatics_harmonic_0_cropped_8s.mkv,17.958,3.646,196
air_acrobatics_harmonic_0_cropped_8s.mkv,17.953,3.587,197
air_acrobatics_harmonic_0_cropped_8s.mkv,18.065,3.337,198
air_acrobatics_harmonic_0_cropped_8s.mkv,18.035,3.317,199
air_acrobatics_harmonic_0_cropped_8s.mkv,18.044,3.341,200
air_acrobatics_harmonic_0_cropped_8s.mkv,18.017,3.563,201
air_acrobatics_harmonic_0_cropped_8s.mkv,18.01,3.649,202
air_acrobatics_harmonic_0_cropped_8s.mkv,17.988,4.371,203
air_acrobatics_harmonic_0_cropped_8s.mkv,18.127,4.936,204
air_acrobatics_harmonic_0_cropped_8s.mkv,17.99,5.194,205
air_acrobatics_harmonic_0_cropped_8s.mkv,18.083,4.836,206
air_acrobatics_harmonic_0_cropped_8s.mkv,18.149,4.79,207
air_acrobatics_harmonic_0_cropped_8s.mkv,18.066,4.792,208
air_acrobatics_harmonic_0_cropped_8s.mkv,18.182,4.805,209
air_acrobatics_harmonic_0_cropped_8s.mkv,18.395,4.054,210
air_acrobatics_harmonic_0_cropped_8s.mkv,18.354,3.501,211
air_acrobatics_harmonic_0_cropped_8s.mkv,18.355,3.341,212
air_acrobatics_harmonic_0_cropped_8s.mkv,18.457,3.344,213
air_acrobatics_harmonic_0_cropped_8s.mkv,18.312,3.479,214
air_acrobatics_harmonic_0_cropped_8s.mkv,18.313,3.437,215
air_acrobatics_harmonic_0_cropped_8s.mkv,18.296,3.597,216
air_acrobatics_harmonic_0_cropped_8s.mkv,18.372,3.628,217
air_acrobatics_harmonic_0_cropped_8s.mkv,17.849,4.133,218
air_acrobatics_harmonic_0_cropped_8s.mkv,18.087,5.382,219
air_acrobatics_harmonic_0_cropped_8s.mkv,18.112,5.416,220
air_acrobatics_harmonic_0_cropped_8s.mkv,17.96,5.95,221
air_acrobatics_harmonic_0_cropped_8s.mkv,17.968,5.272,222
air_acrobatics_harmonic_0_cropped_8s.mkv,17.751,5.309,223
air_acrobatics_harmonic_0_cropped_8s.mkv,17.773,5.771,224
air_acrobatics_harmonic_0_cropped_8s.mkv,18.149,5.859,225
air_acrobatics_harmonic_0_cropped_8s.mkv,17.867,5.371,226
air_acrobatics_harmonic_0_cropped_8s.mkv,17.769,5.897,227
air_acrobatics_harmonic_0_cropped_8s.mkv,17.971,5.853,228
air_acrobatics_harmonic_0_cropped_8s.mkv,17.555,6.178,229
air_acrobatics_harmonic_0_cropped_8s.mkv,17.771,6.576,230
air_acrobatics_harmonic_0_cropped_8s.mkv,17.885,6.444,231
air_acrobatics_harmonic_0_cropped_8s.mkv,17.26,6.536,232
air_acrobatics_harmonic_0_cropped_8s.mkv,17.37,6.875,233
air_acrobatics_harmonic_0_cropped_8s.mkv,17.466,6.805,234
air_acrobatics_harmonic_0_cropped_8s.mkv,17.638,7.007,235
air_acrobatics_harmonic_0_cropped_8s.mkv,17.568,6.878,236
air_acrobatics_harmonic_0_cropped_8s.mkv,17.439,6.795,237
air_acrobatics_harmonic_0_cropped_8s.mkv,17.83,6.822,238
air_acrobatics_harmonic_0_cropped_8s.mkv,17.445,6.834,239
air_acrobatics_harmonic_0_cropped_8s.mkv,17.855,6.987,240
air_acrobatics_harmonic_0_cropped_8s.mkv,17.759,6.583,241
air_acrobatics_harmonic_0_cropped_8s.mkv,17.818,6.223,242
air_acrobatics_harmonic_0_cropped_8s.mkv,18.259,6.246,243
air_acrobatics_harmonic_0_cropped_8s.mkv,17.873,5.944,244
air_acrobatics_harmonic_0_cropped_8s.mkv,18.228,6.253,245
air_acrobatics_harmonic_0_cropped_8s.mkv,18.171,6.182,246
air_acrobatics_harmonic_0_cropped_8s.mkv,18.691,4.739,247
air_acrobatics_harmonic_0_cropped_8s.mkv,18.747,5.317,248
air_acrobatics_harmonic_0_cropped_8s.mkv,18.651,4.583,249
air_acrobatics_harmonic_0_cropped_8s.mkv,18.601,5.176,250
air_acrobatics_harmonic_0_cropped_8s.mkv,18.726,4.702,251
air_acrobatics_harmonic_0_cropped_8s.mkv,18.637,4.466,252
air_acrobatics_harmonic_0_cropped_8s.mkv,18.728,5.312,253
air_acrobatics_harmonic_0_cropped_8s.mkv,18.864,4.398,254
air_acrobatics_harmonic_0_cropped_8s.mkv,18.633,4.684,255
air_acrobatics_harmonic_0_cropped_8s.mkv,18.777,4.861,256
air_acrobatics_harmonic_0_cropped_8s.mkv,18.457,5.015,257
air_acrobatics_harmonic_0_cropped_8s.mkv,18.634,5.445,258
air_acrobatics_harmonic_0_cropped_8s.mkv,18.809,5.385,259
air_acrobatics_harmonic_0_cropped_8s.mkv,18.569,5.112,260
air_acrobatics_harmonic_0_cropped_8s.mkv,18.734,5.455,261
air_acrobatics_harmonic_0_cropped_8s.mkv,18.902,5.69,262
air_acrobatics_harmonic_0_cropped_8s.mkv,18.65,5.154,263
air_acrobatics_harmonic_0_cropped_8s.mkv,19.005,5.605,264
air_acrobatics_harmonic_0_cropped_8s.mkv,19.08,5.487,265
air_acrobatics_harmonic_0_cropped_8s.mkv,18.618,4.988,266
air_acrobatics_harmonic_0_cropped_8s.mkv,19.095,6.225,267
air_acrobatics_harmonic_0_cropped_8s.mkv,18.985,5.846,268
air_acrobatics_harmonic_0_cropped_8s.mkv,18.94,5.548,269
air_acrobatics_harmonic_0_cropped_8s.mkv,19.191,5.818,270
air_acrobatics_harmonic_0_cropped_8s.mkv,19.274,5.777,271
air_acrobatics_harmonic_0_cropped_8s.mkv,19.134,5.401,272
air_acrobatics_harmonic_0_cropped_8s.mkv,18.953,6.501,273
air_acrobatics_harmonic_0_cropped_8s.mkv,18.233,7.343,274
air_acrobatics_harmonic_0_cropped_8s.mkv,18.484,7.509,275
air_acrobatics_harmonic_0_cropped_8s.mkv,18.507,7.458,276
air_acrobatics_harmonic_0_cropped_8s.mkv,18.731,6.945,277
air_acrobatics_harmonic_0_cropped_8s.mkv,19.076,6.753,278
air_acrobatics_harmonic_0_cropped_8s.mkv,18.997,6.757,279
air_acrobatics_harmonic_0_cropped_8s.mkv,18.912,6.97,280
air_acrobatics_harmonic_0_cropped_8s.mkv,19.164,6.756,281
air_acrobatics_harmonic_0_cropped_8s.mkv,19.396,6.271,282
air_acrobatics_harmonic_0_cropped_8s.mkv,19.434,5.899,283
air_acrobatics_harmonic_0_cropped_8s.mkv,19.263,5.338,284
air_acrobatics_harmonic_0_cropped_8s.mkv,19.424,5.751,285
air_acrobatics_harmonic_0_cropped_8s.mkv,19.538,5.804,286
air_acrobatics_harmonic_0_cropped_8s.mkv,19.743,5.099,287
air_acrobatics_harmonic_0_cropped_8s.mkv,19.43,4.197,288
air_acrobatics_harmonic_0_cropped_8s.mkv,19.72,5.023,289
air_acrobatics_harmonic_0_cropped_8s.mkv,19.775,5.101,290
air_acrobatics_harmonic_0_cropped_8s.mkv,19.617,4.745,291
air_acrobatics_harmonic_0_cropped_8s.mkv,19.823,4.593,292
air_acrobatics_harmonic_0_cropped_8s.mkv,19.867,4.268,293
air_acrobatics_harmonic_0_cropped_8s.mkv,19.779,4.403,294
air_acrobatics_harmonic_0_cropped_8s.mkv,19.714,4.696,295
air_acrobatics_harmonic_0_cropped_8s.mkv,19.665,5.272,296
air_acrobatics_harmonic_0_cropped_8s.mkv,19.67,5.556,297
air_acrobatics_harmonic_0_cropped_8s.mkv,19.821,4.894,298
air_acrobatics_harmonic_0_cropped_8s.mkv,19.863,4.956,299
air_acrobatics_harmonic_0_cropped_8s.mkv,19.876,4.798,300
air_acrobatics_harmonic_0_cropped_8s.mkv,19.9,4.542,301
air_acrobatics_harmonic_0_cropped_8s.mkv,19.874,4.25,302
air_acrobatics_harmonic_0_cropped_8s.mkv,19.945,4.259,303
air_acrobatics_harmonic_0_cropped_8s.mkv,19.867,4.65,304
air_acrobatics_harmonic_0_cropped_8s.mkv,19.917,4.617,305
air_acrobatics_harmonic_0_cropped_8s.mkv,19.873,5.377,306
air_acrobatics_harmonic_0_cropped_8s.mkv,19.924,4.505,307
air_acrobatics_harmonic_0_cropped_8s.mkv,20.002,4.392,308
air_acrobatics_harmonic_0_cropped_8s.mkv,20.051,4.452,309
air_acrobatics_harmonic_0_cropped_8s.mkv,19.983,4.739,310
air_acrobatics_harmonic_0_cropped_8s.mkv,20.087,4.528,311
air_acrobatics_harmonic_0_cropped_8s.mkv,19.882,5.167,312
air_acrobatics_harmonic_0_cropped_8s.mkv,19.926,5.262,313
air_acrobatics_harmonic_0_cropped_8s.mkv,20.067,5.197,314
air_acrobatics_harmonic_0_cropped_8s.mkv,20.029,5.572,315
air_acrobatics_harmonic_0_cropped_8s.mkv,19.947,4.937,316
air_acrobatics_harmonic_0_cropped_8s.mkv,20.016,5.198,317
air_acrobatics_harmonic_0_cropped_8s.mkv,20.015,5.52,318
air_acrobatics_harmonic_0_cropped_8s.mkv,20.023,4.967,319
air_acrobatics_harmonic_0_cropped_8s.mkv,19.999,5.107,320
air_acrobatics_harmonic_0_cropped_8s.mkv,19.963,5.731,321
air_acrobatics_harmonic_0_cropped_8s.mkv,19.972,5.044,322
air_acrobatics_harmonic_0_cropped_8s.mkv,19.892,5.412,323
air_acrobatics_harmonic_0_cropped_8s.mkv,19.331,6.335,324
air_acrobatics_harmonic_0_cropped_8s.mkv,19.694,6.178,325
air_acrobatics_harmonic_0_cropped_8s.mkv,19.473,6.589,326
air_acrobatics_harmonic_0_cropped_8s.mkv,19.449,6.795,327
air_acrobatics_harmonic_0_cropped_8s.mkv,19.17,6.757,328
air_acrobatics_harmonic_0_cropped_8s.mkv,19.099,7.229,329
air_acrobatics_harmonic_0_cropped_8s.mkv,19.083,6.76,330
air_acrobatics_harmonic_0_cropped_8s.mkv,19.076,6.891,331
air_acrobatics_harmonic_0_cropped_8s.mkv,19.074,6.7,332
air_acrobatics_harmonic_0_cropped_8s.mkv,19.154,6.851,333
air_acrobatics_harmonic_0_cropped_8s.mkv,19.379,5.774,334
air_acrobatics_harmonic_0_cropped_8s.mkv,19.002,5.789,335
air_acrobatics_harmonic_0_cropped_8s.mkv,19.193,6.038,336
air_acrobatics_harmonic_0_cropped_8s.mkv,19.337,5.729,337
air_acrobatics_harmonic_0_cropped_8s.mkv,19.276,5.8,338
air_acrobatics_harmonic_0_cropped_8s.mkv,19.46,4.72,339
air_acrobatics_harmonic_0_cropped_8s.mkv,19.522,4.99,340
air_acrobatics_harmonic_0_cropped_8s.mkv,19.567,5.633,341
air_acrobatics_harmonic_0_cropped_8s.mkv,19.494,5.643,342
air_acrobatics_harmonic_0_cropped_8s.mkv,19.662,4.965,343
air_acrobatics_harmonic_0_cropped_8s.mkv,19.709,5.387,344
air_acrobatics_harmonic_0_cropped_8s.mkv,19.866,4.662,345
air_acrobatics_harmonic_0_cropped_8s.mkv,20.017,4.594,346
air_acrobatics_harmonic_0_cropped_8s.mkv,19.94,4.674,347
air_acrobatics_harmonic_0_cropped_8s.mkv,19.916,5.238,348
air_acrobatics_harmonic_0_cropped_8s.mkv,19.942,5.227,349
air_acrobatics_harmonic_0_cropped_8s.mkv,19.806,5.332,350
air_acrobatics_harmonic_0_cropped_8s.mkv,19.85,5.615,351
air_acrobatics_harmonic_0_cropped_8s.mkv,19.758,5.45,352
air_acrobatics_harmonic_0_cropped_8s.mkv,19.987,5.368,353
air_acrobatics_harmonic_0_cropped_8s.mkv,19.872,5.336,354
air_acrobatics_harmonic_0_cropped_8s.mkv,20.034,5.221,355
air_acrobatics_harmonic_0_cropped_8s.mkv,20.243,4.395,356
air_acrobatics_harmonic_0_cropped_8s.mkv,20.082,4.474,357
air_acrobatics_harmonic_0_cropped_8s.mkv,20.161,4.566,358
air_acrobatics_harmonic_0_cropped_8s.mkv,20.14,4.767,359
air_acrobatics_harmonic_0_cropped_8s.mkv,20.088,4.934,360
air_acrobatics_harmonic_0_cropped_8s.mkv,20.085,5.43,361
air_acrobatics_harmonic_0_cropped_8s.mkv,20.108,5.537,362
air_acrobatics_harmonic_0_cropped_8s.mkv,19.758,6.296,363
air_acrobatics_harmonic_0_cropped_8s.mkv,19.838,6.381,364
air_acrobatics_harmonic_0_cropped_8s.mkv,19.889,6.543,365
air_acrobatics_harmonic_0_cropped_8s.mkv,19.759,6.49,366
air_acrobatics_harmonic_0_cropped_8s.mkv,19.916,6.522,367
air_acrobatics_harmonic_0_cropped_8s.mkv,19.893,6.23,368
air_acrobatics_harmonic_0_cropped_8s.mkv,19.622,6.573,369
air_acrobatics_harmonic_0_cropped_8s.mkv,19.545,7.497,370
air_acrobatics_harmonic_0_cropped_8s.mkv,19.624,6.936,371
air_acrobatics_harmonic_0_cropped_8s.mkv,19.614,6.939,372
air_acrobatics_harmonic_0_cropped_8s.mkv,19.586,6.994,373
air_acrobatics_harmonic_0_cropped_8s.mkv,19.784,6.755,374
air_acrobatics_harmonic_0_cropped_8s.mkv,20.102,6.704,375
air_acrobatics_harmonic_0_cropped_8s.mkv,20.316,4.628,376
air_acrobatics_harmonic_0_cropped_8s.mkv,20.218,4.993,377
air_acrobatics_harmonic_0_cropped_8s.mkv,20.278,4.528,378
air_acrobatics_harmonic_0_cropped_8s.mkv,20.275,5.158,379
air_acrobatics_harmonic_0_cropped_8s.mkv,20.382,4.796,380
air_acrobatics_harmonic_0_cropped_8s.mkv,20.204,4.873,381
air_acrobatics_harmonic_0_cropped_8s.mkv,20.21,5.869,382
air_acrobatics_harmonic_0_cropped_8s.mkv,19.868,6.463,383
air_acrobatics_harmonic_0_cropped_8s.mkv,19.997,6.675,384
air_acrobatics_harmonic_0_cropped_8s.mkv,19.883,6.608,385
air_acrobatics_harmonic_0_cropped_8s.mkv,19.832,7.271,386
air_acrobatics_harmonic_0_cropped_8s.mkv,19.83,6.597,387
air_acrobatics_harmonic_0_cropped_8s.mkv,19.809,7.175,388
