input_file,si,ti,n
vegetables_tuil.mkv,13.345,1.363,145
vegetables_tuil.mkv,13.337,1.407,146
vegetables_tuil.mkv,13.349,1.394,147
vegetables_tuil.mkv,13.354,1.38,148
vegetables_tuil.mkv,13.326,1.437,149
vegetables_tuil.mkv,13.311,1.407,150
vegetables_tuil.mkv,13.307,1.405,151
vegetables_tuil.mkv,13.282,1.481,152
vegetables_tuil.mkv,13.322,1.571,153
vegetables_tuil.mkv,13.324,1.721,154
vegetables_tuil.mkv,13.313,1.994,155
vegetables_tuil.mkv,13.32,2.174,156
vegetables_tuil.mkv,13.322,1.913,157
vegetables_tuil.mkv,13.329,1.906,158
vegetables_tuil.mkv,13.322,1.696,159
vegetables_tuil.mkv,13.322,1.635,160
vegetables_tuil.mkv,13.324,1.938,161
vegetables_tuil.mkv,13.321,2.679,162
vegetables_tuil.mkv,13.322,3.198,163
vegetables_tuil.mkv,13.31,3.73,164
vegetables_tuil.mkv,13.345,4.263,165
vegetables_tuil.mkv,13.336,4.694,166
vegetables_tuil.mkv,13.329,5.89,167
vegetables_tuil.mkv,13.302,7.765,168
vegetables_tuil.mkv,13.352,9.351,169
vegetables_tuil.mkv,13.456,8.734,170
vegetables_tuil.mkv,13.417,8.665,171
vegetables_tuil.mkv,13.367,9.412,172
vegetables_tuil.mkv,13.328,9.19,173
vegetables_tuil.mkv,13.341,8.434,174
vegetables_tuil.mkv,13.383,7.601,175
vegetables_tuil.mkv,13.343,8.201,176
vegetables_tuil.mkv,13.338,7.706,177
vegetables_tuil.mkv,13.355,7.388,178
vegetables_tuil.mkv,13.452,7.734,179
vegetables_tuil.mkv,13.49,7.507,180
vegetables_tuil.mkv,12.664,7.554,181
vegetables_tuil.mkv,13.662,4.663,182
vegetables_tuil.mkv,13.894,4.256,183
vegetables_tuil.mkv,13.993,3.81,184
vegetables_tuil.mkv,14.156,3.282,185
vegetables_tuil.mkv,14.126,2.481,186
vegetables_tuil.mkv,14.137,2.184,187
vegetables_tuil.mkv,14.167,1.756,188
vegetables_tuil.mkv,14.177,1.627,189
vegetables_tuil.mkv,14.152,1.592,190
vegetables_tuil.mkv,14.137,1.59,191
vegetables_tuil.mkv,14.151,1.536,192
vegetables_tuil.mkv,14.151,1.499,193
vegetables_tuil.mkv,14.13,1.59,194
vegetables_tuil.mkv,14.125,1.558,195
vegetables_tuil.mkv,14.124,1.538,196
vegetables_tuil.mkv,14.119,1.545,197
vegetables_tuil.mkv,14.114,1.521,198
vegetables_tuil.mkv,14.145,1.499,199
vegetables_tuil.mkv,14.126,1.502,200
vegetables_tuil.mkv,14.142,1.461,201
vegetables_tuil.mkv,14.139,1.506,202
vegetables_tuil.mkv,14.141,1.541,203
vegetables_tuil.mkv,14.138,1.496,204
vegetables_tuil.mkv,14.144,1.517,205
vegetables_tuil.mkv,14.137,1.568,206
vegetables_tuil.mkv,14.136,1.502,207
vegetables_tuil.mkv,14.071,1.594,208
vegetables_tuil.mkv,14.062,1.769,209
vegetables_tuil.mkv,14.102,1.675,210
vegetables_tuil.mkv,14.102,1.679,211
vegetables_tuil.mkv,14.079,1.683,212
vegetables_tuil.mkv,14.097,1.504,213
vegetables_tuil.mkv,14.088,1.45,214
vegetables_tuil.mkv,14.09,1.469,215
vegetables_tuil.mkv,14.061,1.452,216
vegetables_tuil.mkv,14.056,1.614,217
vegetables_tuil.mkv,14.093,1.531,218
vegetables_tuil.mkv,14.094,1.507,219
vegetables_tuil.mkv,14.092,1.49,220
vegetables_tuil.mkv,14.057,1.568,221
vegetables_tuil.mkv,14.061,1.508,222
vegetables_tuil.mkv,14.052,1.526,223
vegetables_tuil.mkv,14.051,1.565,224
vegetables_tuil.mkv,14.03,1.486,225
vegetables_tuil.mkv,14.032,1.51,226
vegetables_tuil.mkv,14.018,1.518,227
vegetables_tuil.mkv,13.994,1.55,228
vegetables_tuil.mkv,14.021,1.559,229
vegetables_tuil.mkv,14.014,1.617,230
vegetables_tuil.mkv,14.014,1.586,231
vegetables_tuil.mkv,14.009,1.654,232
vegetables_tuil.mkv,14.004,1.778,233
vegetables_tuil.mkv,13.995,1.679,234
vegetables_tuil.mkv,14.025,1.751,235
vegetables_tuil.mkv,14.023,1.818,236
vegetables_tuil.mkv,14.022,1.78,237
vegetables_tuil.mkv,14.006,1.842,238
vegetables_tuil.mkv,13.978,2.345,239
vegetables_tuil.mkv,13.989,2.625,240
vegetables_tuil.mkv,13.981,4.193,241
vegetables_tuil.mkv,13.991,5.754,242
vegetables_tuil.mkv,13.993,6.595,243
vegetables_tuil.mkv,13.972,4.597,244
vegetables_tuil.mkv,13.964,5.34,245
vegetables_tuil.mkv,13.979,6.812,246
vegetables_tuil.mkv,13.701,6.137,247
vegetables_tuil.mkv,13.13,5.146,248
vegetables_tuil.mkv,13.787,2.903,249
vegetables_tuil.mkv,13.931,2.415,250
vegetables_tuil.mkv,13.999,1.825,251
vegetables_tuil.mkv,13.996,1.721,252
vegetables_tuil.mkv,14.003,1.624,253
vegetables_tuil.mkv,14.008,1.612,254
vegetables_tuil.mkv,13.999,1.614,255
vegetables_tuil.mkv,13.973,1.575,256
vegetables_tuil.mkv,13.992,1.626,257
vegetables_tuil.mkv,14.004,1.589,258
vegetables_tuil.mkv,14.003,1.609,259
vegetables_tuil.mkv,14.013,1.638,260
vegetables_tuil.mkv,14.035,1.581,261
vegetables_tuil.mkv,14.01,1.561,262
vegetables_tuil.mkv,14.031,1.542,263
vegetables_tuil.mkv,14.033,1.519,264
vegetables_tuil.mkv,14.035,1.543,265
vegetables_tuil.mkv,14.045,1.561,266
vegetables_tuil.mkv,14.045,1.503,267
vegetables_tuil.mkv,14.056,1.55,268
vegetables_tuil.mkv,14.068,1.672,269
vegetables_tuil.mkv,14.063,1.706,270
vegetables_tuil.mkv,14.059,1.849,271
vegetables_tuil.mkv,14.044,2.019,272
vegetables_tuil.mkv,13.935,2.394,273
vegetables_tuil.mkv,13.531,3.088,274
vegetables_tuil.mkv,13.027,3.655,275
vegetables_tuil.mkv,12.529,4.067,276
vegetables_tuil.mkv,11.99,4.613,277
vegetables_tuil.mkv,11.552,5.402,278
vegetables_tuil.mkv,11.267,6.021,279
vegetables_tuil.mkv,11.085,6.388,280
vegetables_tuil.mkv,10.921,6.612,281
vegetables_tuil.mkv,10.816,6.674,282
vegetables_tuil.mkv,10.822,6.57,283
vegetables_tuil.mkv,10.873,6.407,284
vegetables_tuil.mkv,11.046,6.051,285
vegetables_tuil.mkv,11.29,5.531,286
vegetables_tuil.mkv,11.559,4.981,287
vegetables_tuil.mkv,11.902,4.375,288
vegetables_tuil.mkv,12.27,3.834,289
vegetables_tuil.mkv,12.588,3.432,290
vegetables_tuil.mkv,12.994,2.85,291
vegetables_tuil.mkv,13.146,2.033,292
vegetables_tuil.mkv,13.192,1.78,293
vegetables_tuil.mkv,13.261,1.787,294
vegetables_tuil.mkv,13.273,1.801,295
vegetables_tuil.mkv,13.288,1.64,296
vegetables_tuil.mkv,13.322,1.577,297
vegetables_tuil.mkv,13.319,1.645,298
vegetables_tuil.mkv,13.298,1.716,299
vegetables_tuil.mkv,13.281,1.734,300
vegetables_tuil.mkv,13.251,1.731,301
vegetables_tuil.mkv,13.244,1.752,302
vegetables_tuil.mkv,13.238,1.846,303
vegetables_tuil.mkv,13.234,1.624,304
vegetables_tuil.mkv,13.24,1.633,305
vegetables_tuil.mkv,13.227,1.682,306
vegetables_tuil.mkv,13.204,1.885,307
vegetables_tuil.mkv,13.05,3.134,308
vegetables_tuil.mkv,12.514,3.995,309
vegetables_tuil.mkv,12.56,4.319,310
vegetables_tuil.mkv,11.797,4.716,311
vegetables_tuil.mkv,10.4,8.538,312
vegetables_tuil.mkv,9.854,8.928,313
vegetables_tuil.mkv,9.251,10.211,314
vegetables_tuil.mkv,8.546,12.461,315
vegetables_tuil.mkv,8.001,14.24,316
vegetables_tuil.mkv,7.67,16.373,317
vegetables_tuil.mkv,7.799,18.139,318
vegetables_tuil.mkv,7.637,17.381,319
vegetables_tuil.mkv,7.585,16.647,320
vegetables_tuil.mkv,7.555,17.874,321
vegetables_tuil.mkv,7.632,18.003,322
vegetables_tuil.mkv,7.58,17.707,323
vegetables_tuil.mkv,7.925,17.017,324
vegetables_tuil.mkv,8.207,15.081,325
vegetables_tuil.mkv,8.356,12.945,326
vegetables_tuil.mkv,8.568,11.356,327
vegetables_tuil.mkv,9.654,7.385,328
vegetables_tuil.mkv,9.717,5.196,329
vegetables_tuil.mkv,9.703,5.631,330
vegetables_tuil.mkv,9.375,7.399,331
vegetables_tuil.mkv,8.767,10.234,332
vegetables_tuil.mkv,8.311,12.062,333
vegetables_tuil.mkv,8.288,14.092,334
vegetables_tuil.mkv,8.367,14.509,335
vegetables_tuil.mkv,8.452,14.681,336
vegetables_tuil.mkv,8.874,14.839,337
vegetables_tuil.mkv,9.237,16.333,338
vegetables_tuil.mkv,10.534,15.687,339
vegetables_tuil.mkv,10.618,15.41,340
vegetables_tuil.mkv,9.938,16.318,341
vegetables_tuil.mkv,9.248,15.274,342
vegetables_tuil.mkv,9.145,14.114,343
vegetables_tuil.mkv,10.24,12.824,344
vegetables_tuil.mkv,11.224,12.28,345
vegetables_tuil.mkv,10.775,12.084,346
vegetables_tuil.mkv,11.471,13.147,347
vegetables_tuil.mkv,11.702,13.146,348
vegetables_tuil.mkv,11.532,12.555,349
vegetables_tuil.mkv,11.637,11.675,350
vegetables_tuil.mkv,11.707,10.532,351
vegetables_tuil.mkv,11.499,11.881,352
vegetables_tuil.mkv,11.473,13.411,353
vegetables_tuil.mkv,11.502,15.521,354
vegetables_tuil.mkv,11.544,18.549,355
vegetables_tuil.mkv,11.598,17.488,356
vegetables_tuil.mkv,11.69,11.435,357
vegetables_tuil.mkv,11.702,10.163,358
vegetables_tuil.mkv,11.733,10.373,359
vegetables_tuil.mkv,11.867,8.715,360
vegetables_tuil.mkv,12.004,7.685,361
vegetables_tuil.mkv,11.993,6.938,362
vegetables_tuil.mkv,12.177,5.774,363
vegetables_tuil.mkv,12.208,4.496,364
vegetables_tuil.mkv,12.217,3.221,365
vegetables_tuil.mkv,12.21,3.331,366
vegetables_tuil.mkv,12.211,3.055,367
vegetables_tuil.mkv,12.205,2.94,368
vegetables_tuil.mkv,12.22,2.456,369
vegetables_tuil.mkv,12.271,2.466,370
vegetables_tuil.mkv,12.298,2.319,371
vegetables_tuil.mkv,12.308,2.333,372
vegetables_tuil.mkv,12.288,2.282,373
vegetables_tuil.mkv,12.233,2.163,374
vegetables_tuil.mkv,12.219,2.411,375
vegetables_tuil.mkv,12.243,2.646,376
vegetables_tuil.mkv,12.215,2.78,377
vegetables_tuil.mkv,12.2,2.378,378
vegetables_tuil.mkv,12.206,2.034,379
vegetables_tuil.mkv,12.191,1.927,380
vegetables_tuil.mkv,12.209,1.793,381
vegetables_tuil.mkv,12.219,1.746,382
vegetables_tuil.mkv,12.205,1.647,383
vegetables_tuil.mkv,12.21,1.588,384
vegetables_tuil.mkv,12.246,1.56,385
vegetables_tuil.mkv,12.253,1.493,386
vegetables_tuil.mkv,12.255,1.513,387
vegetables_tuil.mkv,12.256,1.534,388
vegetables_tuil.mkv,12.247,1.509,389
vegetables_tuil.mkv,12.254,1.534,390
vegetables_tuil.mkv,12.255,1.591,391
vegetables_tuil.mkv,12.244,1.585,392
vegetables_tuil.mkv,12.23,1.571,393
vegetables_tuil.mkv,12.239,1.535,394
vegetables_tuil.mkv,12.242,1.478,395
vegetables_tuil.mkv,12.242,1.513,396
vegetables_tuil.mkv,12.259,1.534,397
vegetables_tuil.mkv,12.26,1.504,398
vegetables_tuil.mkv,12.27,1.488,399
vegetables_tuil.mkv,12.287,1.495,400
vegetables_tuil.mkv,12.267,1.448,401
vegetables_tuil.mkv,12.25,1.448,402
vegetables_tuil.mkv,12.237,1.522,403
vegetables_tuil.mkv,12.225,1.58,404
vegetables_tuil.mkv,12.24,1.59,405
vegetables_tuil.mkv,12.253,1.556,406
vegetables_tuil.mkv,12.239,1.534,407
vegetables_tuil.mkv,12.234,1.535,408
vegetables_tuil.mkv,12.228,1.475,409
vegetables_tuil.mkv,12.221,1.445,410
vegetables_tuil.mkv,12.206,1.441,411
vegetables_tuil.mkv,12.208,1.495,412
vegetables_tuil.mkv,12.179,1.554,413
vegetables_tuil.mkv,12.176,1.614,414
vegetables_tuil.mkv,12.194,1.573,415
vegetables_tuil.mkv,12.173,1.5,416
vegetables_tuil.mkv,12.173,1.444,417
vegetables_tuil.mkv,12.194,1.475,418
vegetables_tuil.mkv,12.192,1.498,419
vegetables_tuil.mkv,12.197,1.499,420
vegetables_tuil.mkv,12.187,1.502,421
vegetables_tuil.mkv,12.186,1.48,422
vegetables_tuil.mkv,12.203,1.491,423
vegetables_tuil.mkv,12.2,1.512,424
vegetables_tuil.mkv,12.206,1.481,425
vegetables_tuil.mkv,12.211,1.545,426
vegetables_tuil.mkv,12.216,1.561,427
vegetables_tuil.mkv,12.23,1.62,428
vegetables_tuil.mkv,12.252,1.609,429
vegetables_tuil.mkv,12.266,1.586,430
vegetables_tuil.mkv,12.27,2.0,431
vegetables_tuil.mkv,12.299,3.602,432
vegetables_tuil.mkv,12.285,4.549,433
vegetables_tuil.mkv,12.298,4.964,434
vegetables_tuil.mkv,12.313,5.148,435
vegetables_tuil.mkv,12.345,4.257,436
vegetables_tuil.mkv,12.383,2.591,437
vegetables_tuil.mkv,12.38,2.428,438
vegetables_tuil.mkv,12.389,3.8,439
vegetables_tuil.mkv,12.387,4.873,440
vegetables_tuil.mkv,12.413,4.964,441
vegetables_tuil.mkv,12.457,5.167,442
vegetables_tuil.mkv,12.465,5.319,443
vegetables_tuil.mkv,12.499,3.942,444
vegetables_tuil.mkv,12.514,4.51,445
vegetables_tuil.mkv,12.518,5.408,446
vegetables_tuil.mkv,12.458,6.247,447
vegetables_tuil.mkv,12.467,9.915,448
vegetables_tuil.mkv,12.457,11.492,449
vegetables_tuil.mkv,12.354,15.664,450
vegetables_tuil.mkv,12.163,17.964,451
vegetables_tuil.mkv,12.108,15.867,452
vegetables_tuil.mkv,12.078,14.726,453
vegetables_tuil.mkv,12.07,17.047,454
vegetables_tuil.mkv,12.091,15.556,455
vegetables_tuil.mkv,12.007,14.635,456
vegetables_tuil.mkv,11.998,13.983,457
vegetables_tuil.mkv,11.931,13.816,458
vegetables_tuil.mkv,11.924,13.124,459
vegetables_tuil.mkv,11.948,12.84,460
vegetables_tuil.mkv,11.655,13.43,461
vegetables_tuil.mkv,11.715,11.937,462
vegetables_tuil.mkv,11.56,11.581,463
vegetables_tuil.mkv,11.608,11.351,464
vegetables_tuil.mkv,11.336,10.6,465
vegetables_tuil.mkv,11.933,8.147,466
vegetables_tuil.mkv,11.776,4.568,467
vegetables_tuil.mkv,11.585,5.358,468
vegetables_tuil.mkv,11.698,6.199,469
vegetables_tuil.mkv,11.988,7.714,470
vegetables_tuil.mkv,12.122,8.122,471
vegetables_tuil.mkv,12.233,9.426,472
vegetables_tuil.mkv,12.277,10.248,473
vegetables_tuil.mkv,12.263,10.196,474
vegetables_tuil.mkv,12.192,8.925,475
vegetables_tuil.mkv,12.193,6.156,476
vegetables_tuil.mkv,12.175,4.647,477
vegetables_tuil.mkv,12.17,3.908,478
vegetables_tuil.mkv,12.178,3.351,479
vegetables_tuil.mkv,12.179,3.087,480
vegetables_tuil.mkv,12.139,3.161,481
vegetables_tuil.mkv,12.137,3.09,482
vegetables_tuil.mkv,12.123,3.035,483
vegetables_tuil.mkv,12.117,2.87,484
vegetables_tuil.mkv,12.163,2.722,485
vegetables_tuil.mkv,12.157,2.751,486
vegetables_tuil.mkv,12.162,2.368,487
vegetables_tuil.mkv,12.163,2.318,488
vegetables_tuil.mkv,12.141,2.046,489
vegetables_tuil.mkv,12.117,1.853,490
vegetables_tuil.mkv,12.133,1.772,491
vegetables_tuil.mkv,12.113,1.719,492
vegetables_tuil.mkv,12.102,1.733,493
vegetables_tuil.mkv,12.075,1.836,494
vegetables_tuil.mkv,12.046,1.767,495
vegetables_tuil.mkv,12.043,1.702,496
vegetables_tuil.mkv,12.022,1.674,497
vegetables_tuil.mkv,12.008,1.714,498
vegetables_tuil.mkv,12.002,1.712,499
vegetables_tuil.mkv,12.003,1.629,500
vegetables_tuil.mkv,11.993,1.55,501
vegetables_tuil.mkv,11.986,1.524,502
vegetables_tuil.mkv,11.988,1.534,503
vegetables_tuil.mkv,12.004,1.556,504
vegetables_tuil.mkv,12.002,1.521,505
vegetables_tuil.mkv,11.997,1.54,506
vegetables_tuil.mkv,11.972,1.61,507
vegetables_tuil.mkv,11.989,1.627,508
vegetables_tuil.mkv,11.973,1.577,509
vegetables_tuil.mkv,11.954,1.447,510
vegetables_tuil.mkv,11.939,1.462,511
vegetables_tuil.mkv,11.942,1.498,512
vegetables_tuil.mkv,11.923,1.573,513
vegetables_tuil.mkv,11.933,1.653,514
vegetables_tuil.mkv,11.931,1.665,515
vegetables_tuil.mkv,11.941,1.701,516
vegetables_tuil.mkv,11.961,1.689,517
vegetables_tuil.mkv,11.975,1.635,518
vegetables_tuil.mkv,11.984,1.572,519
vegetables_tuil.mkv,11.999,1.495,520
vegetables_tuil.mkv,12.028,1.527,521
vegetables_tuil.mkv,12.042,1.76,522
vegetables_tuil.mkv,12.074,1.861,523
vegetables_tuil.mkv,12.137,1.832,524
vegetables_tuil.mkv,12.161,1.724,525
vegetables_tuil.mkv,12.181,1.598,526
vegetables_tuil.mkv,12.199,1.528,527
vegetables_tuil.mkv,12.215,1.573,528
vegetables_tuil.mkv,12.195,1.685,529
vegetables_tuil.mkv,12.238,1.801,530
vegetables_tuil.mkv,12.325,1.902,531
vegetables_tuil.mkv,12.446,1.737,532
vegetables_tuil.mkv,12.43,1.761,533
vegetables_tuil.mkv,12.332,2.682,534
vegetables_tuil.mkv,12.321,4.213,535
vegetables_tuil.mkv,12.245,6.002,536
vegetables_tuil.mkv,12.146,6.439,537
vegetables_tuil.mkv,12.127,6.449,538
vegetables_tuil.mkv,12.077,7.334,539
vegetables_tuil.mkv,12.033,8.423,540
vegetables_tuil.mkv,12.02,9.661,541
vegetables_tuil.mkv,12.007,13.463,542
vegetables_tuil.mkv,11.993,14.218,543
vegetables_tuil.mkv,11.993,16.457,544
vegetables_tuil.mkv,11.642,16.832,545
vegetables_tuil.mkv,11.482,15.003,546
vegetables_tuil.mkv,11.117,14.273,547
vegetables_tuil.mkv,11.25,14.313,548
vegetables_tuil.mkv,11.481,15.127,549
vegetables_tuil.mkv,11.877,17.943,550
vegetables_tuil.mkv,12.044,14.538,551
vegetables_tuil.mkv,11.522,14.733,552
vegetables_tuil.mkv,11.198,14.458,553
vegetables_tuil.mkv,11.439,12.828,554
vegetables_tuil.mkv,11.192,12.542,555
vegetables_tuil.mkv,11.34,11.357,556
vegetables_tuil.mkv,11.567,9.192,557
vegetables_tuil.mkv,11.523,8.881,558
vegetables_tuil.mkv,11.691,7.591,559
vegetables_tuil.mkv,11.813,5.33,560
vegetables_tuil.mkv,11.87,4.592,561
vegetables_tuil.mkv,11.905,3.636,562
vegetables_tuil.mkv,11.916,2.941,563
vegetables_tuil.mkv,11.904,2.896,564
vegetables_tuil.mkv,11.899,2.977,565
vegetables_tuil.mkv,11.904,3.01,566
vegetables_tuil.mkv,11.902,3.219,567
vegetables_tuil.mkv,11.906,2.765,568
vegetables_tuil.mkv,11.933,2.499,569
vegetables_tuil.mkv,11.911,2.178,570
vegetables_tuil.mkv,11.921,1.702,571
vegetables_tuil.mkv,11.957,1.614,572
vegetables_tuil.mkv,11.939,1.548,573
vegetables_tuil.mkv,11.942,1.524,574
vegetables_tuil.mkv,11.956,1.578,575
vegetables_tuil.mkv,11.937,1.551,576
vegetables_tuil.mkv,11.94,1.49,577
vegetables_tuil.mkv,11.961,1.484,578
vegetables_tuil.mkv,11.941,1.478,579
vegetables_tuil.mkv,11.952,1.454,580
vegetables_tuil.mkv,11.968,1.45,581
vegetables_tuil.mkv,11.954,1.451,582
vegetables_tuil.mkv,11.963,1.438,583
vegetables_tuil.mkv,11.996,1.456,584
vegetables_tuil.mkv,11.978,1.453,585
vegetables_tuil.mkv,11.996,1.464,586
vegetables_tuil.mkv,12.016,1.509,587
vegetables_tuil.mkv,11.998,1.478,588
vegetables_tuil.mkv,11.996,1.445,589
vegetables_tuil.mkv,11.195,5.238,590
vegetables_tuil.mkv,10.17,5.361,591
vegetables_tuil.mkv,9.152,5.196,592
vegetables_tuil.mkv,8.126,5.241,593
vegetables_tuil.mkv,7.131,5.229,594
vegetables_tuil.mkv,6.105,5.099,595
vegetables_tuil.mkv,5.158,5.185,596
vegetables_tuil.mkv,4.166,5.142,597
vegetables_tuil.mkv,3.238,5.108,598
vegetables_tuil.mkv,2.41,5.111,599
vegetables_tuil.mkv,1.67,5.145,600
