input_file,si,ti,n
water_netflix_8s.mkv,26.761,9.365,47
water_netflix_8s.mkv,26.8,9.319,48
water_netflix_8s.mkv,26.757,9.257,49
water_netflix_8s.mkv,26.827,9.301,50
water_netflix_8s.mkv,26.784,9.452,51
water_netflix_8s.mkv,26.801,9.508,52
water_netflix_8s.mkv,26.814,9.517,53
water_netflix_8s.mkv,26.826,9.525,54
water_netflix_8s.mkv,26.863,9.615,55
water_netflix_8s.mkv,26.789,9.732,56
water_netflix_8s.mkv,26.825,9.813,57
water_netflix_8s.mkv,26.838,9.817,58
water_netflix_8s.mkv,26.864,9.744,59
water_netflix_8s.mkv,26.855,9.709,60
water_netflix_8s.mkv,27.0,9.629,61
water_netflix_8s.mkv,27.097,9.688,62
water_netflix_8s.mkv,27.175,9.642,63
water_netflix_8s.mkv,27.239,9.638,64
water_netflix_8s.mkv,27.285,9.681,65
water_netflix_8s.mkv,27.442,9.719,66
water_netflix_8s.mkv,27.43,9.78,67
water_netflix_8s.mkv,27.545,9.819,68
water_netflix_8s.mkv,27.59,9.846,69
water_netflix_8s.mkv,27.51,9.97,70
water_netflix_8s.mkv,27.527,10.019,71
water_netflix_8s.mkv,27.616,10.154,72
water_netflix_8s.mkv,27.539,10.297,73
water_netflix_8s.mkv,27.705,10.445,74
water_netflix_8s.mkv,27.923,10.609,75
water_netflix_8s.mkv,27.816,10.589,76
water_netflix_8s.mkv,27.995,10.661,77
water_netflix_8s.mkv,28.075,10.855,78
water_netflix_8s.mkv,28.138,11.14,79
water_netflix_8s.mkv,28.184,11.245,80
water_netflix_8s.mkv,28.325,11.28,81
water_netflix_8s.mkv,28.365,11.392,82
water_netflix_8s.mkv,28.446,11.428,83
water_netflix_8s.mkv,28.291,11.292,84
water_netflix_8s.mkv,28.371,11.255,85
water_netflix_8s.mkv,28.511,11.275,86
water_netflix_8s.mkv,28.62,11.43,87
water_netflix_8s.mkv,28.695,11.401,88
water_netflix_8s.mkv,28.66,11.399,89
water_netflix_8s.mkv,28.816,11.405,90
water_netflix_8s.mkv,28.941,11.478,91
water_netflix_8s.mkv,29.059,11.641,92
water_netflix_8s.mkv,29.116,11.785,93
water_netflix_8s.mkv,29.403,11.95,94
water_netflix_8s.mkv,29.695,12.086,95
water_netflix_8s.mkv,29.733,12.218,96
water_netflix_8s.mkv,29.629,12.289,97
water_netflix_8s.mkv,29.745,12.329,98
water_netflix_8s.mkv,30.049,12.308,99
water_netflix_8s.mkv,30.177,12.291,100
water_netflix_8s.mkv,30.278,12.35,101
water_netflix_8s.mkv,30.279,12.471,102
water_netflix_8s.mkv,30.325,12.477,103
water_netflix_8s.mkv,30.353,12.395,104
water_netflix_8s.mkv,30.491,12.437,105
water_netflix_8s.mkv,30.426,12.302,106
water_netflix_8s.mkv,30.39,12.275,107
water_netflix_8s.mkv,30.229,12.227,108
water_netflix_8s.mkv,30.277,12.114,109
water_netflix_8s.mkv,30.416,12.186,110
water_netflix_8s.mkv,30.344,12.224,111
water_netflix_8s.mkv,30.192,12.162,112
water_netflix_8s.mkv,30.124,12.081,113
water_netflix_8s.mkv,30.126,11.979,114
water_netflix_8s.mkv,30.04,11.951,115
water_netflix_8s.mkv,30.062,11.875,116
water_netflix_8s.mkv,30.174,11.622,117
water_netflix_8s.mkv,30.31,11.541,118
water_netflix_8s.mkv,30.344,11.574,119
water_netflix_8s.mkv,30.424,11.586,120
water_netflix_8s.mkv,30.272,11.548,121
water_netflix_8s.mkv,30.293,11.506,122
water_netflix_8s.mkv,30.269,11.559,123
water_netflix_8s.mkv,30.482,11.678,124
water_netflix_8s.mkv,30.468,11.731,125
water_netflix_8s.mkv,30.51,11.801,126
water_netflix_8s.mkv,30.431,11.854,127
water_netflix_8s.mkv,30.513,11.857,128
water_netflix_8s.mkv,30.668,11.907,129
water_netflix_8s.mkv,30.786,11.916,130
water_netflix_8s.mkv,30.832,11.84,131
water_netflix_8s.mkv,30.7,11.847,132
water_netflix_8s.mkv,30.937,11.912,133
water_netflix_8s.mkv,30.871,11.953,134
water_netflix_8s.mkv,31.05,11.957,135
water_netflix_8s.mkv,30.979,11.922,136
water_netflix_8s.mkv,31.008,11.931,137
water_netflix_8s.mkv,30.934,11.893,138
water_netflix_8s.mkv,31.022,11.906,139
water_netflix_8s.mkv,31.036,11.943,140
water_netflix_8s.mkv,31.105,11.975,141
water_netflix_8s.mkv,31.131,12.097,142
water_netflix_8s.mkv,31.139,12.298,143
water_netflix_8s.mkv,31.019,12.391,144
water_netflix_8s.mkv,31.309,12.517,145
water_netflix_8s.mkv,31.223,12.514,146
water_netflix_8s.mkv,31.318,12.694,147
water_netflix_8s.mkv,31.546,12.926,148
water_netflix_8s.mkv,31.463,12.958,149
water_netflix_8s.mkv,31.693,12.973,150
water_netflix_8s.mkv,31.665,13.047,151
water_netflix_8s.mkv,31.909,13.123,152
water_netflix_8s.mkv,31.946,13.147,153
water_netflix_8s.mkv,31.945,13.209,154
water_netflix_8s.mkv,31.994,13.316,155
water_netflix_8s.mkv,32.077,13.485,156
water_netflix_8s.mkv,32.03,13.556,157
water_netflix_8s.mkv,32.037,13.334,158
water_netflix_8s.mkv,31.889,12.979,159
water_netflix_8s.mkv,31.922,12.794,160
water_netflix_8s.mkv,32.122,12.815,161
water_netflix_8s.mkv,32.096,12.991,162
water_netflix_8s.mkv,32.327,13.13,163
water_netflix_8s.mkv,32.249,13.314,164
water_netflix_8s.mkv,32.248,13.284,165
water_netflix_8s.mkv,32.381,13.284,166
water_netflix_8s.mkv,32.283,13.445,167
water_netflix_8s.mkv,32.392,13.554,168
water_netflix_8s.mkv,32.724,13.654,169
water_netflix_8s.mkv,32.74,13.67,170
water_netflix_8s.mkv,32.796,13.696,171
water_netflix_8s.mkv,32.822,13.574,172
water_netflix_8s.mkv,32.962,13.569,173
water_netflix_8s.mkv,33.188,13.665,174
water_netflix_8s.mkv,33.246,13.733,175
water_netflix_8s.mkv,33.452,14.013,176
water_netflix_8s.mkv,33.557,14.293,177
water_netflix_8s.mkv,33.551,14.439,178
water_netflix_8s.mkv,33.6,14.582,179
water_netflix_8s.mkv,33.982,14.8,180
water_netflix_8s.mkv,34.089,15.025,181
water_netflix_8s.mkv,34.077,15.248,182
water_netflix_8s.mkv,34.208,15.064,183
water_netflix_8s.mkv,34.182,14.974,184
water_netflix_8s.mkv,34.182,14.974,185
water_netflix_8s.mkv,34.14,15.034,186
water_netflix_8s.mkv,34.342,14.984,187
water_netflix_8s.mkv,34.29,14.794,188
water_netflix_8s.mkv,34.292,14.663,189
water_netflix_8s.mkv,34.343,14.504,190
water_netflix_8s.mkv,34.403,14.254,191
water_netflix_8s.mkv,34.545,14.206,192
water_netflix_8s.mkv,34.646,14.384,193
water_netflix_8s.mkv,34.89,14.399,194
water_netflix_8s.mkv,35.192,14.777,195
water_netflix_8s.mkv,35.517,14.994,196
water_netflix_8s.mkv,35.656,15.24,197
water_netflix_8s.mkv,35.945,15.615,198
water_netflix_8s.mkv,36.152,15.969,199
water_netflix_8s.mkv,36.233,16.097,200
water_netflix_8s.mkv,36.327,16.218,201
water_netflix_8s.mkv,36.226,16.477,202
water_netflix_8s.mkv,36.241,16.548,203
water_netflix_8s.mkv,36.138,16.773,204
water_netflix_8s.mkv,36.234,16.889,205
water_netflix_8s.mkv,36.439,17.243,206
water_netflix_8s.mkv,36.433,17.28,207
water_netflix_8s.mkv,36.541,17.134,208
water_netflix_8s.mkv,36.601,16.99,209
water_netflix_8s.mkv,36.84,17.104,210
water_netflix_8s.mkv,36.82,17.016,211
water_netflix_8s.mkv,37.166,17.151,212
water_netflix_8s.mkv,36.896,17.263,213
water_netflix_8s.mkv,36.867,17.292,214
water_netflix_8s.mkv,36.923,17.526,215
water_netflix_8s.mkv,37.271,17.998,216
water_netflix_8s.mkv,37.77,18.51,217
water_netflix_8s.mkv,38.268,18.873,218
water_netflix_8s.mkv,38.487,19.442,219
water_netflix_8s.mkv,38.77,20.014,220
water_netflix_8s.mkv,37.882,20.594,221
water_netflix_8s.mkv,36.832,20.351,222
water_netflix_8s.mkv,35.467,19.987,223
water_netflix_8s.mkv,33.952,19.41,224
water_netflix_8s.mkv,32.548,18.803,225
water_netflix_8s.mkv,31.247,18.06,226
water_netflix_8s.mkv,29.856,17.215,227
water_netflix_8s.mkv,28.71,16.528,228
water_netflix_8s.mkv,27.629,15.877,229
water_netflix_8s.mkv,26.436,15.27,230
water_netflix_8s.mkv,25.484,14.603,231
water_netflix_8s.mkv,24.756,13.881,232
water_netflix_8s.mkv,24.372,13.368,233
water_netflix_8s.mkv,24.143,12.765,234
water_netflix_8s.mkv,24.12,12.379,235
water_netflix_8s.mkv,24.241,12.05,236
water_netflix_8s.mkv,24.716,12.018,237
water_netflix_8s.mkv,25.428,12.414,238
water_netflix_8s.mkv,26.211,12.722,239
water_netflix_8s.mkv,27.308,13.315,240
water_netflix_8s.mkv,28.592,14.042,241
water_netflix_8s.mkv,29.995,14.946,242
water_netflix_8s.mkv,31.565,16.089,243
water_netflix_8s.mkv,33.404,17.997,244
water_netflix_8s.mkv,33.497,18.89,245
water_netflix_8s.mkv,33.68,19.808,246
water_netflix_8s.mkv,33.801,18.949,247
water_netflix_8s.mkv,33.874,18.357,248
water_netflix_8s.mkv,33.966,18.624,249
water_netflix_8s.mkv,34.22,17.727,250
water_netflix_8s.mkv,34.458,17.944,251
water_netflix_8s.mkv,34.588,18.327,252
water_netflix_8s.mkv,34.836,18.787,253
water_netflix_8s.mkv,34.976,19.356,254
water_netflix_8s.mkv,34.974,19.483,255
water_netflix_8s.mkv,34.967,19.6,256
water_netflix_8s.mkv,35.109,19.846,257
water_netflix_8s.mkv,35.18,20.255,258
water_netflix_8s.mkv,35.33,20.663,259
water_netflix_8s.mkv,35.216,20.872,260
water_netflix_8s.mkv,35.291,21.121,261
water_netflix_8s.mkv,35.373,21.442,262
water_netflix_8s.mkv,35.481,21.689,263
water_netflix_8s.mkv,35.599,21.954,264
water_netflix_8s.mkv,35.546,22.033,265
water_netflix_8s.mkv,35.621,22.586,266
water_netflix_8s.mkv,35.695,22.99,267
water_netflix_8s.mkv,35.693,23.401,268
water_netflix_8s.mkv,35.636,23.447,269
water_netflix_8s.mkv,35.533,23.506,270
water_netflix_8s.mkv,35.718,23.545,271
water_netflix_8s.mkv,35.851,23.489,272
water_netflix_8s.mkv,35.805,23.741,273
water_netflix_8s.mkv,35.777,24.045,274
water_netflix_8s.mkv,35.889,24.506,275
water_netflix_8s.mkv,35.912,24.798,276
water_netflix_8s.mkv,36.25,25.177,277
water_netflix_8s.mkv,36.375,25.422,278
water_netflix_8s.mkv,36.492,25.978,279
water_netflix_8s.mkv,36.737,26.224,280
water_netflix_8s.mkv,36.654,26.425,281
water_netflix_8s.mkv,36.627,26.798,282
water_netflix_8s.mkv,36.621,27.179,283
water_netflix_8s.mkv,36.669,27.446,284
water_netflix_8s.mkv,36.559,27.425,285
water_netflix_8s.mkv,36.428,27.57,286
water_netflix_8s.mkv,36.425,27.621,287
water_netflix_8s.mkv,36.364,27.456,288
water_netflix_8s.mkv,36.529,27.388,289
water_netflix_8s.mkv,36.351,27.458,290
water_netflix_8s.mkv,36.44,27.622,291
water_netflix_8s.mkv,36.313,27.442,292
water_netflix_8s.mkv,36.0,26.906,293
water_netflix_8s.mkv,36.06,26.935,294
water_netflix_8s.mkv,35.996,26.956,295
water_netflix_8s.mkv,35.873,26.972,296
water_netflix_8s.mkv,35.633,26.71,297
water_netflix_8s.mkv,35.796,26.715,298
water_netflix_8s.mkv,35.706,26.858,299
water_netflix_8s.mkv,35.56,26.777,300
water_netflix_8s.mkv,35.405,26.753,301
water_netflix_8s.mkv,35.225,26.824,302
water_netflix_8s.mkv,35.002,26.78,303
water_netflix_8s.mkv,34.86,26.584,304
water_netflix_8s.mkv,34.657,26.696,305
water_netflix_8s.mkv,34.478,26.601,306
water_netflix_8s.mkv,34.099,26.384,307
water_netflix_8s.mkv,34.015,26.149,308
water_netflix_8s.mkv,33.782,26.094,309
water_netflix_8s.mkv,33.725,25.981,310
water_netflix_8s.mkv,33.713,26.207,311
water_netflix_8s.mkv,33.673,26.462,312
water_netflix_8s.mkv,33.68,26.768,313
water_netflix_8s.mkv,33.904,27.466,314
water_netflix_8s.mkv,33.952,27.972,315
water_netflix_8s.mkv,34.016,28.155,316
water_netflix_8s.mkv,33.971,28.632,317
water_netflix_8s.mkv,33.778,28.922,318
water_netflix_8s.mkv,33.876,29.038,319
water_netflix_8s.mkv,33.914,29.419,320
water_netflix_8s.mkv,34.042,29.795,321
water_netflix_8s.mkv,34.238,30.108,322
water_netflix_8s.mkv,34.23,30.174,323
water_netflix_8s.mkv,34.285,30.073,324
water_netflix_8s.mkv,34.231,30.234,325
water_netflix_8s.mkv,34.109,30.315,326
water_netflix_8s.mkv,34.007,30.271,327
water_netflix_8s.mkv,34.132,30.062,328
water_netflix_8s.mkv,34.15,30.038,329
water_netflix_8s.mkv,34.131,29.916,330
water_netflix_8s.mkv,34.279,30.282,331
water_netflix_8s.mkv,34.241,30.41,332
water_netflix_8s.mkv,33.946,30.046,333
water_netflix_8s.mkv,33.754,29.843,334
water_netflix_8s.mkv,33.506,29.693,335
water_netflix_8s.mkv,33.304,29.467,336
water_netflix_8s.mkv,33.213,29.754,337
water_netflix_8s.mkv,33.015,30.043,338
water_netflix_8s.mkv,32.761,30.149,339
water_netflix_8s.mkv,33.004,30.624,340
water_netflix_8s.mkv,33.016,31.659,341
water_netflix_8s.mkv,33.023,32.522,342
water_netflix_8s.mkv,32.932,32.92,343
water_netflix_8s.mkv,32.92,33.785,344
water_netflix_8s.mkv,33.088,34.538,345
water_netflix_8s.mkv,32.802,35.13,346
water_netflix_8s.mkv,32.269,34.771,347
water_netflix_8s.mkv,32.16,34.606,348
water_netflix_8s.mkv,32.067,35.083,349
water_netflix_8s.mkv,32.057,35.196,350
water_netflix_8s.mkv,32.053,35.859,351
water_netflix_8s.mkv,32.14,36.705,352
water_netflix_8s.mkv,32.117,36.339,353
water_netflix_8s.mkv,32.225,36.804,354
water_netflix_8s.mkv,32.054,37.812,355
water_netflix_8s.mkv,32.167,38.113,356
water_netflix_8s.mkv,32.372,38.438,357
water_netflix_8s.mkv,32.742,39.001,358
water_netflix_8s.mkv,32.954,39.143,359
water_netflix_8s.mkv,33.276,38.955,360
water_netflix_8s.mkv,33.392,38.938,361
water_netflix_8s.mkv,33.752,38.317,362
water_netflix_8s.mkv,33.891,38.07,363
water_netflix_8s.mkv,34.179,38.33,364
water_netflix_8s.mkv,34.527,39.099,365
water_netflix_8s.mkv,34.828,40.009,366
water_netflix_8s.mkv,34.783,39.889,367
water_netflix_8s.mkv,34.675,39.719,368
water_netflix_8s.mkv,34.812,39.488,369
water_netflix_8s.mkv,35.051,39.063,370
water_netflix_8s.mkv,35.225,38.894,371
water_netflix_8s.mkv,35.665,39.259,372
water_netflix_8s.mkv,35.896,39.438,373
water_netflix_8s.mkv,36.32,39.266,374
water_netflix_8s.mkv,36.286,39.196,375
water_netflix_8s.mkv,36.316,38.819,376
water_netflix_8s.mkv,36.823,38.619,377
water_netflix_8s.mkv,37.267,38.397,378
water_netflix_8s.mkv,37.381,38.518,379
water_netflix_8s.mkv,37.644,38.926,380
water_netflix_8s.mkv,37.83,39.824,381
water_netflix_8s.mkv,37.954,40.317,382
water_netflix_8s.mkv,38.153,40.427,383
water_netflix_8s.mkv,38.281,40.676,384
water_netflix_8s.mkv,38.546,40.349,385
water_netflix_8s.mkv,38.755,40.221,386
water_netflix_8s.mkv,38.886,40.308,387
water_netflix_8s.mkv,39.198,40.044,388
water_netflix_8s.mkv,38.975,39.709,389
water_netflix_8s.mkv,39.068,39.507,390
water_netflix_8s.mkv,38.937,38.949,391
water_netflix_8s.mkv,38.952,38.755,392
water_netflix_8s.mkv,38.78,38.586,393
water_netflix_8s.mkv,38.963,38.501,394
water_netflix_8s.mkv,38.919,38.465,395
water_netflix_8s.mkv,38.85,38.455,396
water_netflix_8s.mkv,38.843,38.675,397
water_netflix_8s.mkv,38.974,38.521,398
water_netflix_8s.mkv,39.205,38.699,399
water_netflix_8s.mkv,39.263,38.239,400
water_netflix_8s.mkv,39.632,38.217,401
water_netflix_8s.mkv,39.301,38.202,402
water_netflix_8s.mkv,39.33,38.27,403
water_netflix_8s.mkv,39.026,38.225,404
water_netflix_8s.mkv,39.136,37.816,405
water_netflix_8s.mkv,38.898,37.447,406
water_netflix_8s.mkv,38.732,37.053,407
water_netflix_8s.mkv,38.382,36.934,408
water_netflix_8s.mkv,37.896,36.714,409
water_netflix_8s.mkv,37.754,36.615,410
water_netflix_8s.mkv,37.512,36.124,411
water_netflix_8s.mkv,37.116,35.53,412
water_netflix_8s.mkv,37.134,35.395,413
water_netflix_8s.mkv,36.781,35.201,414
water_netflix_8s.mkv,36.822,34.781,415
water_netflix_8s.mkv,36.852,34.671,416
water_netflix_8s.mkv,36.623,34.458,417
water_netflix_8s.mkv,36.361,34.208,418
water_netflix_8s.mkv,36.413,34.119,419
water_netflix_8s.mkv,36.103,34.116,420
water_netflix_8s.mkv,35.796,33.979,421
water_netflix_8s.mkv,35.562,34.377,422
water_netflix_8s.mkv,35.35,34.303,423
water_netflix_8s.mkv,34.859,34.09,424
water_netflix_8s.mkv,34.83,34.422,425
water_netflix_8s.mkv,34.281,34.375,426
water_netflix_8s.mkv,33.976,34.823,427
water_netflix_8s.mkv,33.875,34.871,428
water_netflix_8s.mkv,33.764,34.825,429
water_netflix_8s.mkv,34.006,34.889,430
water_netflix_8s.mkv,33.943,35.068,431
water_netflix_8s.mkv,33.596,35.117,432
water_netflix_8s.mkv,33.613,34.814,433
water_netflix_8s.mkv,33.658,34.876,434
water_netflix_8s.mkv,33.585,34.797,435
water_netflix_8s.mkv,33.259,34.757,436
water_netflix_8s.mkv,33.119,34.372,437
water_netflix_8s.mkv,33.208,34.122,438
water_netflix_8s.mkv,32.722,34.025,439
water_netflix_8s.mkv,31.923,33.607,440
water_netflix_8s.mkv,31.144,33.235,441
water_netflix_8s.mkv,30.533,32.679,442
water_netflix_8s.mkv,29.92,31.632,443
water_netflix_8s.mkv,29.537,30.837,444
water_netflix_8s.mkv,29.147,30.179,445
water_netflix_8s.mkv,28.911,29.6,446
water_netflix_8s.mkv,28.93,29.333,447
water_netflix_8s.mkv,29.111,29.013,448
water_netflix_8s.mkv,29.468,28.794,449
water_netflix_8s.mkv,29.509,28.638,450
water_netflix_8s.mkv,29.806,28.352,451
water_netflix_8s.mkv,29.896,28.545,452
water_netflix_8s.mkv,29.636,28.57,453
water_netflix_8s.mkv,29.252,28.584,454
water_netflix_8s.mkv,29.246,28.724,455
water_netflix_8s.mkv,29.084,28.949,456
water_netflix_8s.mkv,29.21,28.932,457
water_netflix_8s.mkv,29.294,28.884,458
water_netflix_8s.mkv,29.161,28.851,459
water_netflix_8s.mkv,29.302,28.347,460
water_netflix_8s.mkv,28.924,28.068,461
water_netflix_8s.mkv,28.772,28.234,462
water_netflix_8s.mkv,28.9,28.036,463
water_netflix_8s.mkv,28.575,27.977,464
water_netflix_8s.mkv,28.423,28.072,465
water_netflix_8s.mkv,28.36,27.997,466
water_netflix_8s.mkv,28.116,27.798,467
water_netflix_8s.mkv,27.836,27.842,468
water_netflix_8s.mkv,26.061,27.118,469
water_netflix_8s.mkv,24.666,25.876,470
water_netflix_8s.mkv,22.921,24.652,471
water_netflix_8s.mkv,21.56,23.45,472
water_netflix_8s.mkv,20.762,22.014,473
water_netflix_8s.mkv,20.512,20.883,474
water_netflix_8s.mkv,20.694,19.854,475
water_netflix_8s.mkv,21.068,19.178,476
water_netflix_8s.mkv,21.882,18.482,477
water_netflix_8s.mkv,22.973,17.765,478
water_netflix_8s.mkv,24.165,17.292,479
water_netflix_8s.mkv,25.753,17.061,480
